subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
143,0,1,EC_only,nonword,c,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_task,o_filler_1000_neu_none_2,22_mittel.png,pubio,picture,word,controlcs,maskedcs,#969696,1500,maske_3.png,maske_2.png,no,yes_left,no,250,NA,NA,NA,NA,NA,2376659,2377561,2377663,2377705,2377757,2379257,no,yes,no,no,no,no,2381383
143,1,1,EC_only,nonword,c,us_w_us,999,pos-pos,none,none,none,both,no,none,none,Freund,4220.png,word,picture,us,us,#000000,999,maske_6.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2382299,NA,NA,NA,NA,NA,NA,NA,NA,NA,2384301
143,2,1,EC_only,nonword,c,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,o_filler_1000_neu_none_1,37_mittel.png,10_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_2.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,NA,2385194,2386095,2386198,2386240,2386292,NA,NA,NA,NA,NA,NA,NA,2387794
143,3,1,EC_only,nonword,c,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_none,some us,2311.png,naptor,picture,word,us,maskedcs,#969696,0,maske_11.png,maske_10.png,no,no,no,1000,NA,NA,NA,NA,2388861,2389763,2390664,2390767,2390809,NA,2390859,no,yes,no,no,no,no,2398280
143,4,1,EC_only,nonword,c,critical,40,neg,objective,usfirst,left,right,yes,cs_40_neg_task,some us,parlic,6831.png,word,picture,maskedcs,us,#969696,0,maske_9.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,2399328,2400230,2401131,2401234,2401276,NA,2401326,no,yes,no,no,no,no,2403432
143,5,1,EC_only,nonword,c,cs_w_us,50,neutral,objective,usfirst,right,left,yes,filler_50_neu_task,some us,Dach,tavoo,word,word,us,maskedcs,#969696,0,maske_11.png,maske_11.png,yes_right,no,no,250,NA,NA,NA,NA,2404396,2405298,2406199,2406302,2406354,NA,2406404,no,no,yes,no,no,no,2408832
143,6,1,EC_only,nonword,c,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none_2,some us,zillie,Gemeinheit,word,word,controlcs,us,#000000,0,maske_12.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,2409743,NA,NA,2410746,NA,NA,NA,NA,NA,NA,NA,NA,NA,2411749
143,7,1,EC_only,nonword,c,cs_alone,40,none,objective,none,left,none,yes,filler_40_neu_task,none,pubio,none,word,none,maskedcs,none,#969696,999,maske_4.png,maske_9.png,no,no,no,1000,NA,NA,NA,NA,NA,2412631,2413533,2413636,2413678,NA,2413729,no,yes,no,no,no,no,2416495
143,8,1,EC_only,nonword,c,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_none,some us,5460.png,naptor,picture,word,us,maskedcs,#969696,0,maske_6.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,2417541,2418444,2419345,2419448,2419490,NA,2419540,no,yes,no,no,no,no,2421112
143,9,1,EC_only,nonword,c,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_task,some us,avouco,Glück,word,word,maskedcs,us,#969696,1500,maske_9.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,2422057,2422959,2423062,2423104,2423156,2424656,no,no,yes,no,no,no,2425912
143,10,1,EC_only,nonword,c,cs_alone,50,none,objective,none,right,none,yes,filler_50_neu_task,none,none,tavoo,none,word,none,maskedcs,#969696,999,maske_9.png,maske_2.png,yes_right,no,no,250,NA,NA,NA,NA,NA,2426764,2427665,2427768,2427820,NA,2427870,no,no,yes,no,no,no,2429256
143,11,1,EC_only,nonword,c,cs_w_us,1000,neutral,none,csfirst,left,right,no,o_filler_1000_neu_none_2,some us,22_mittel.png,neu2620.png,picture,picture,controlcs,us,#000000,600,fmaske_11.png,fmaske_5.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2430234,NA,2431236,NA,NA,NA,NA,NA,NA,NA,2431838
143,12,1,EC_only,nonword,c,us_alone,999,neutral,none,none,none,left,no,none,none,neu2487.png,none,picture,none,us,none,#000000,999,maske_2.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2432698,NA,NA,NA,NA,NA,NA,NA,NA,NA,2434700
143,13,1,EC_only,nonword,c,cswcs,70,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,itafy,makan,word,word,maskedcs,controlcs,#969696,1500,maske_8.png,maske_6.png,yes_left,no,yes,0,None,2435689,2438323,2440223,NA,2435692,2436594,2436697,2436769,2436821,NA,NA,NA,NA,NA,NA,NA,2440226
143,14,1,EC_only,nonword,c,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_none,some us,Musik,roosle,word,word,us,maskedcs,#969696,0,maske_5.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,2441189,2442091,2442992,2443095,2443147,NA,2443197,no,yes,no,no,no,no,2444464
143,15,1,EC_only,nonword,c,critical,50,neg,objective,usfirst,left,right,yes,cs_50_neg_task,some us,tafta,9630.png,word,picture,maskedcs,us,#969696,0,maske_3.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,2445511,2446413,2447314,2447417,2447469,NA,2447519,no,yes,no,no,no,no,2448623
143,16,1,EC_only,nonword,c,us_alone,999,neutral,none,none,none,right,no,none,none,none,neu5510.png,none,picture,none,us,#000000,999,maske_9.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2449516,NA,NA,NA,NA,NA,NA,NA,NA,NA,2451518
143,17,1,EC_only,nonword,c,cs_alone,50,none,objective,none,right,none,yes,filler_50_neu_none,none,none,minair,none,word,none,maskedcs,#969696,999,maske_4.png,maske_12.png,yes_right,no,no,1000,NA,NA,NA,NA,NA,2452371,2453272,2453375,2453427,NA,2453477,no,yes,no,no,no,no,2454800
143,18,1,EC_only,nonword,c,critical,50,neg,objective,usfirst,right,left,yes,cs_50_neg_none,some us,Finsternis,lobee,word,word,us,maskedcs,#969696,0,maske_1.png,maske_11.png,no,no,no,1000,NA,NA,NA,NA,2455768,2456671,2457572,2457675,2457727,NA,2457777,no,no,yes,no,no,no,2458664
143,19,1,EC_only,nonword,c,critical,50,neg,objective,csfirst,right,left,yes,cs_50_neg_none,some us,Folter,lobee,word,word,us,maskedcs,#969696,1500,maske_2.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,2459603,2460504,2460607,2460659,2460711,2462211,no,no,yes,no,no,no,2462896
143,20,1,EC_only,nonword,c,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,minair,makan,word,word,maskedcs,controlcs,#969696,1500,maske_12.png,maske_12.png,yes_left,no,no,250,NA,NA,NA,NA,NA,2463887,2464788,2464891,2464943,2464995,2466495,no,yes,no,no,no,no,2467368
143,21,1,EC_only,nonword,c,critical,40,neg,objective,usfirst,left,right,yes,cs_40_neg_none,some us,hesire,6570.1.png,word,picture,maskedcs,us,#969696,0,maske_7.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,2468419,2469321,2470222,2470325,2470367,NA,2470417,no,yes,no,no,no,no,2472408
143,22,1,EC_only,nonword,c,critical,50,neg,objective,usfirst,left,right,yes,cs_50_neg_task,some us,tafta,9000.png,word,picture,maskedcs,us,#969696,0,maske_7.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,2473464,2474367,2475268,2475371,2475423,NA,2475473,no,no,yes,no,no,no,2476632
143,23,1,EC_only,nonword,c,critical,50,neg,objective,usfirst,left,right,yes,cs_50_neg_none,some us,lobee,Hass,word,word,maskedcs,us,#969696,0,maske_9.png,maske_8.png,no,no,no,1000,NA,NA,NA,NA,2477594,2478496,2479397,2479500,2479553,NA,2479603,no,yes,no,no,no,no,2480792
143,24,1,EC_only,nonword,c,us_alone,999,neg,none,none,none,left,no,none,none,9342.png,none,picture,none,us,none,#000000,999,maske_8.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2481665,NA,NA,NA,NA,NA,NA,NA,NA,NA,2483667
143,25,1,EC_only,nonword,c,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none,some us,2209.png,trelle,picture,word,us,controlcs,#000000,600,maske_7.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2484658,NA,2485661,NA,NA,NA,NA,NA,NA,NA,2486264
143,26,1,EC_only,nonword,c,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none,some us,Eiter,altine,word,word,us,controlcs,#000000,0,maske_2.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,2487182,NA,NA,2488184,NA,NA,NA,NA,NA,NA,NA,NA,NA,2489187
143,27,1,EC_only,nonword,c,us_alone,999,neutral,none,none,none,right,no,none,none,none,Wand,none,word,none,us,#000000,999,maske_1.png,maske_10.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2490015,NA,NA,NA,NA,NA,NA,NA,NA,NA,2492017
143,28,1,EC_only,nonword,c,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none_2,some us,Abscheu,zillie,word,word,us,controlcs,#000000,0,maske_12.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,2492936,NA,NA,2493939,NA,NA,NA,NA,NA,NA,NA,NA,NA,2494942
143,29,1,EC_only,nonword,c,critical,50,neg,objective,usfirst,left,right,yes,cs_50_neg_task,some us,tafta,6242.png,word,picture,maskedcs,us,#969696,0,maske_11.png,maske_8.png,no,no,no,1000,NA,NA,NA,NA,2496022,2496925,2497826,2497929,2497981,NA,2498031,no,yes,no,no,no,no,2499600
143,30,1,EC_only,nonword,c,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none_2,some us,9561.png,zillie,picture,word,us,controlcs,#000000,0,maske_10.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,2500576,NA,NA,2501578,NA,NA,NA,NA,NA,NA,NA,NA,NA,2502581
143,31,1,EC_only,nonword,c,us_w_us,999,neg-neg,none,none,none,both,no,none,none,Waffe,9180.png,word,picture,us,us,#000000,999,maske_3.png,maske_12.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2503498,NA,NA,NA,NA,NA,NA,NA,NA,NA,2505500
143,32,1,EC_only,nonword,c,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none,some us,9561.png,altine,picture,word,us,controlcs,#000000,0,maske_4.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,2506478,NA,NA,2507481,NA,NA,NA,NA,NA,NA,NA,NA,NA,2508484
143,33,1,EC_only,nonword,c,critical,50,pos,objective,usfirst,left,right,yes,cs_50_pos_none,some us,roosle,5994.png,word,picture,maskedcs,us,#969696,0,maske_5.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,2509576,2510479,2511381,2511483,2511535,NA,2511585,no,no,yes,no,no,no,2512672
143,34,1,EC_only,nonword,c,cs_alone,1000,none,none,none,right,none,no,filler_1000_neu_none_2,none,none,coskie,none,word,none,controlcs,#000000,999,maske_7.png,maske_1.png,no,yes_right,no,250,NA,NA,NA,NA,NA,NA,NA,2513509,NA,NA,NA,NA,NA,NA,NA,NA,NA,2514511
143,35,1,EC_only,nonword,c,critical,40,neg,objective,csfirst,right,left,yes,cs_40_neg_none,some us,9340.png,hesire,picture,word,us,maskedcs,#969696,1500,maske_3.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,2515528,2516429,2516532,2516574,2516626,2518126,no,yes,no,no,no,no,2520016
143,36,1,EC_only,nonword,c,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none,some us,Frust,altine,word,word,us,controlcs,#000000,600,maske_6.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2520971,NA,2521973,NA,NA,NA,NA,NA,NA,NA,2522575
143,37,1,EC_only,nonword,c,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none_2,some us,8496.png,babit,picture,word,us,controlcs,#000000,0,maske_9.png,maske_9.png,no,no,no,1000,NA,NA,NA,NA,2523604,NA,NA,2524606,NA,NA,NA,NA,NA,NA,NA,NA,NA,2525609
143,38,1,EC_only,nonword,c,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_1,makan,teutos,word,word,controlcs,maskedcs,#969696,1500,maske_10.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,2526593,2527495,2527598,2527640,2527692,2529192,no,yes,no,no,no,no,2529944
143,39,1,EC_only,nonword,c,critical,50,pos,objective,csfirst,left,right,yes,cs_50_pos_none,some us,roosle,8420.png,word,picture,maskedcs,us,#969696,1500,maske_10.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,2530994,2531895,2531998,2532050,2532102,2533602,no,yes,no,no,no,no,2534415
143,40,1,EC_only,nonword,c,cs_w_us,1000,neutral,none,csfirst,left,right,no,o_filler_1000_neu_none_2,some us,22_mittel.png,neu7233.png,picture,picture,controlcs,us,#000000,600,fmaske_2.png,fmaske_1.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2535357,NA,2536360,NA,NA,NA,NA,NA,NA,NA,2536963
143,41,1,EC_only,nonword,c,critical,40,neg,objective,csfirst,left,right,yes,cs_40_neg_none,some us,hesire,9920.png,word,picture,maskedcs,us,#969696,1500,maske_1.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,2538023,2538924,2539027,2539069,2539121,2540621,no,yes,no,no,no,no,2541559
143,42,1,EC_only,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu2220.png,neu1616.png,picture,picture,us,us,#000000,999,maske_6.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2542491,NA,NA,NA,NA,NA,NA,NA,NA,NA,2544494
