subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
106,EC_subj,nonword,c,0,cs_50_pos_task,altine,pos,critical,50,subjective,no,no,no,yes,2704495,2710294
106,EC_subj,nonword,c,1,cs_40_pos_none,lobee,pos,critical,40,none,no,no,yes,no,2711605,2714701
106,EC_subj,nonword,c,2,cs_40_pos_task,tafta,pos,critical,40,subjective,yes,no,no,no,2716012,2717566
106,EC_subj,nonword,c,3,filler_1000_neu_none_1,seloom,neu,filler,1000,none,no,yes,no,no,2718876,2720007
106,EC_subj,nonword,c,4,cs_50_neg_task,pubio,neg,critical,50,subjective,no,no,no,yes,2721318,2723277
106,EC_subj,nonword,c,5,control_1000_neg_none,makan,neg,control,1000,none,no,yes,no,no,2724597,2726354
106,EC_subj,nonword,c,6,control_1000_pos_none_2,minair,pos,control,1000,none,yes,no,no,no,2727665,2729227
106,EC_subj,nonword,c,7,cs_40_neg_task,trelle,neg,critical,40,subjective,no,no,yes,no,2730538,2731388
106,EC_subj,nonword,c,8,cs_40_neg_none,babit,neg,critical,40,none,no,no,no,yes,2732698,2735025
106,EC_subj,nonword,c,9,cs_50_pos_none,zillie,pos,critical,50,none,no,yes,no,no,2736335,2737423
106,EC_subj,nonword,c,10,filler_40_neu_task,avouco,neu,filler,40,subjective,yes,no,no,no,2738734,2739832
106,EC_subj,nonword,c,11,control_1000_pos_none,tavoo,pos,control,1000,none,no,no,no,yes,2741142,2742355
106,EC_subj,nonword,c,12,filler_40_neu_none,naptor,neu,filler,40,none,no,yes,no,no,2743664,2748250
106,EC_subj,nonword,c,13,filler_50_neu_task,parlic,neu,filler,50,subjective,yes,no,no,no,2749561,2752790
106,EC_subj,nonword,c,14,filler_50_neu_none,hesire,neu,filler,50,none,no,yes,no,no,2754101,2756113
106,EC_subj,nonword,c,15,control_1000_neg_none_2,coskie,neg,control,1000,none,no,no,no,yes,2757423,2758446
106,EC_subj,nonword,c,16,filler_1000_neu_none_2,roosle,neu,filler,1000,none,no,yes,no,no,2759757,2805516
106,EC_subj,nonword,c,17,cs_50_neg_none,teutos,neg,critical,50,none,no,no,no,yes,2806826,2808556
