subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
80,EC_subj,pokemon,d,0,cs_40_pos_none,40_mittel.png,pos,critical,40,none,5,2143176,2151669
80,EC_subj,pokemon,d,1,filler_1000_neu_none_2,10_mittel.png,neu,filler,1000,none,19,2152690,2155553
80,EC_subj,pokemon,d,2,cs_40_neg_none,5_mittel.png,neg,critical,40,none,9,2156574,2159336
80,EC_subj,pokemon,d,3,filler_40_neu_none,4_mittel.png,neu,filler,40,none,13,2160357,2163170
80,EC_subj,pokemon,d,4,filler_40_neu_task,23_mittel.png,neu,filler,40,subjective,9,2164191,2166522
80,EC_subj,pokemon,d,5,filler_50_neu_task,22_mittel.png,neu,filler,50,subjective,3,2167543,2170015
80,EC_subj,pokemon,d,6,cs_50_pos_task,39_mittel.png,pos,critical,50,subjective,4,2171036,2173489
80,EC_subj,pokemon,d,7,filler_50_neu_none,37_mittel.png,neu,filler,50,none,1,2174510,2177304
80,EC_subj,pokemon,d,8,control_1000_pos_none_2,11_mittel.png,pos,control,1000,none,4,2178326,2182966
80,EC_subj,pokemon,d,9,filler_1000_neu_none_1,18_mittel.png,neu,filler,1000,none,2,2183987,2187342
80,EC_subj,pokemon,d,10,cs_40_neg_task,24_mittel.png,neg,critical,40,subjective,7,2188363,2191359
80,EC_subj,pokemon,d,11,cs_50_pos_none,15_mittel.png,pos,critical,50,none,10,2192380,2196424
80,EC_subj,pokemon,d,12,cs_50_neg_none,16_mittel.png,neg,critical,50,none,4,2197446,2200659
80,EC_subj,pokemon,d,13,control_1000_pos_none,7_mittel.png,pos,control,1000,none,17,2201680,2205392
80,EC_subj,pokemon,d,14,cs_50_neg_task,17_mittel.png,neg,critical,50,subjective,3,2206414,2208492
80,EC_subj,pokemon,d,15,control_1000_neg_none_2,25_mittel.png,neg,control,1000,none,12,2209513,2212299
80,EC_subj,pokemon,d,16,cs_40_pos_task,2_mittel.png,pos,critical,40,subjective,7,2213320,2216331
80,EC_subj,pokemon,d,17,control_1000_neg_none,9_mittel.png,neg,control,1000,none,4,2217352,2219718
