subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
102,EC_only,nonword,c,0,filler_40_neu_task,tafta,neu,filler,40,none,12,2149008,2153098
102,EC_only,nonword,c,1,cs_40_neg_none,minair,neg,critical,40,none,12,2155395,2157939
102,EC_only,nonword,c,2,cs_50_neg_task,avouco,neg,critical,50,none,9,2160230,2163587
102,EC_only,nonword,c,3,filler_50_neu_none,babit,neu,filler,50,none,8,2165879,2168286
102,EC_only,nonword,c,4,control_1000_neg_none,seloom,neg,control,1000,none,6,2170582,2172715
102,EC_only,nonword,c,5,control_1000_pos_none,parlic,pos,control,1000,none,16,2175010,2178471
102,EC_only,nonword,c,6,control_1000_neg_none_2,roosle,neg,control,1000,none,16,2180764,2183846
102,EC_only,nonword,c,7,filler_40_neu_none,lobee,neu,filler,40,none,16,2186139,2188394
102,EC_only,nonword,c,8,filler_1000_neu_none_2,zillie,neu,filler,1000,none,16,2190691,2193434
102,EC_only,nonword,c,9,filler_1000_neu_none_1,altine,neu,filler,1000,none,16,2195727,2198074
102,EC_only,nonword,c,10,control_1000_pos_none_2,hesire,pos,control,1000,none,16,2200371,2203394
102,EC_only,nonword,c,11,cs_50_pos_none,coskie,pos,critical,50,none,16,2205687,2208075
102,EC_only,nonword,c,12,cs_40_pos_task,pubio,pos,critical,40,none,16,2210371,2212414
102,EC_only,nonword,c,13,cs_40_neg_task,tavoo,neg,critical,40,none,11,2214711,2217555
102,EC_only,nonword,c,14,filler_50_neu_task,trelle,neu,filler,50,none,11,2219849,2223833
102,EC_only,nonword,c,15,cs_50_neg_none,naptor,neg,critical,50,none,2,2226125,2228085
102,EC_only,nonword,c,16,cs_50_pos_task,makan,pos,critical,50,none,7,2230383,2233571
102,EC_only,nonword,c,17,cs_40_pos_none,teutos,pos,critical,40,none,17,2235867,2241959
