subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
125,EC_subj,pokemon,d,0,cs_40_pos_task,39_mittel.png,pos,critical,40,subjective,2208.png,picture,8540.png,2208.png,8080.png,Wiese,Lob,Glück,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2780172,2783558
125,EC_subj,pokemon,d,1,cs_50_pos_none,11_mittel.png,pos,critical,50,none,Freund,word,2340.png,2209.png,2040.png,Musik,Paradies,Freund,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2784946,2786526
125,EC_subj,pokemon,d,2,control_1000_neg_none,22_mittel.png,neg,control,1000,none,9432.png,picture,9920.png,9520.png,9432.png,Krieg,Henker,Frust,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2787918,2789310
125,EC_subj,pokemon,d,3,cs_40_pos_none,15_mittel.png,pos,critical,40,none,2080.png,picture,2071.png,2080.png,2057.png,Lob,Fete,Witz,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2790690,2792445
125,EC_subj,pokemon,d,4,cs_40_neg_none,16_mittel.png,neg,critical,40,none,2710.png,picture,6838.png,2710.png,6555.png,Wahnsinn,Absturz,Kälte,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2793834,2795533
125,EC_subj,pokemon,d,5,filler_50_neu_none,40_mittel.png,neu,filler,50,none,Klinke,word,neu2487.png,neu5731.png,neu7830.png,Tuch,Knopf,Klinke,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2796920,2798358
125,EC_subj,pokemon,d,6,control_1000_pos_none,23_mittel.png,pos,control,1000,none,2900.2.png,picture,1650.png,2900.2.png,2091.png,Strand,Wiese,Urlaub,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2799739,2800942
125,EC_subj,pokemon,d,7,control_1000_pos_none_2,4_mittel.png,pos,control,1000,none,7470.png,picture,1710.png,7470.png,1440.png,Himmel,Kuss,Geschenk,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2802336,2803342
125,EC_subj,pokemon,d,8,control_1000_neg_none_2,37_mittel.png,neg,control,1000,none,6020.png,picture,6020.png,9340.png,9330.png,Geschwür,Tod,Betrug,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2804734,2806742
125,EC_subj,pokemon,d,9,cs_40_neg_task,17_mittel.png,neg,critical,40,subjective,Schmerz,word,9630.png,1525.png,6020.png,Neid,Sadist,Schmerz,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2808113,2809614
125,EC_subj,pokemon,d,10,filler_1000_neu_none_2,5_mittel.png,neu,filler,1000,none,neu7640.png,picture,neu7233.png,neu5395.png,neu7640.png,Kreis,Hand,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2810996,2812838
125,EC_subj,pokemon,d,11,cs_50_pos_task,7_mittel.png,pos,critical,50,subjective,5460.png,picture,5460.png,7580.png,4220.png,Kuss,Wärme,Geburt,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2814215,2815990
125,EC_subj,pokemon,d,12,filler_50_neu_task,2_mittel.png,neu,filler,50,subjective,neu2620.png,picture,neu2620.png,neu1616.png,neu7187.png,Bein,Lampe,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2817373,2818366
125,EC_subj,pokemon,d,13,cs_50_neg_none,25_mittel.png,neg,critical,50,none,6020.png,picture,9430.png,3220.png,6020.png,Abgrund,Pech,Gemeinheit,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2819729,2821238
125,EC_subj,pokemon,d,14,filler_40_neu_task,18_mittel.png,neu,filler,40,subjective,neu5395.png,picture,neu2220.png,neu2575.png,neu5395.png,Linie,Schrank,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2822618,2823582
125,EC_subj,pokemon,d,15,filler_40_neu_none,10_mittel.png,neu,filler,40,none,Kreis,word,neu5395.png,neu2575.png,neu2580.png,Kreis,Sessel,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2824955,2826430
125,EC_subj,pokemon,d,16,filler_1000_neu_none_1,24_mittel.png,neu,filler,1000,none,Dach,word,neu2575.png,neu2372.png,neu2635.png,Lampe,Dach,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2827812,2829045
125,EC_subj,pokemon,d,17,cs_50_neg_task,9_mittel.png,neg,critical,50,subjective,Hektik,word,9280.png,9421.png,9331.png,Mord,Not,Hektik,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2830439,2831566
