subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
83,EC_subj,nonword,c,0,filler_1000_neu_none_2,pubio,neu,filler,1000,none,4,2246708,2250990
83,EC_subj,nonword,c,1,cs_50_neg_task,naptor,neg,critical,50,subjective,10,2252011,2256306
83,EC_subj,nonword,c,2,control_1000_pos_none_2,seloom,pos,control,1000,none,12,2257327,2261744
83,EC_subj,nonword,c,3,cs_40_neg_task,minair,neg,critical,40,subjective,19,2262765,2267660
83,EC_subj,nonword,c,4,cs_40_neg_none,makan,neg,critical,40,none,12,2268681,2271020
83,EC_subj,nonword,c,5,filler_50_neu_none,altine,neu,filler,50,none,11,2272041,2273819
83,EC_subj,nonword,c,6,cs_50_pos_task,coskie,pos,critical,50,subjective,10,2274841,2276916
83,EC_subj,nonword,c,7,cs_50_pos_none,avouco,pos,critical,50,none,10,2277937,2280356
83,EC_subj,nonword,c,8,control_1000_neg_none,roosle,neg,control,1000,none,5,2281378,2284035
83,EC_subj,nonword,c,9,filler_40_neu_none,trelle,neu,filler,40,none,4,2285055,2286740
83,EC_subj,nonword,c,10,cs_40_pos_task,teutos,pos,critical,40,subjective,8,2287761,2291765
83,EC_subj,nonword,c,11,filler_40_neu_task,lobee,neu,filler,40,subjective,7,2292789,2295051
83,EC_subj,nonword,c,12,control_1000_pos_none,hesire,pos,control,1000,none,17,2296072,2298635
83,EC_subj,nonword,c,13,cs_50_neg_none,parlic,neg,critical,50,none,13,2299656,2302125
83,EC_subj,nonword,c,14,control_1000_neg_none_2,tafta,neg,control,1000,none,7,2303146,2305707
83,EC_subj,nonword,c,15,cs_40_pos_none,tavoo,pos,critical,40,none,10,2306728,2309396
83,EC_subj,nonword,c,16,filler_50_neu_task,babit,neu,filler,50,subjective,5,2310417,2312164
83,EC_subj,nonword,c,17,filler_1000_neu_none_1,zillie,neu,filler,1000,none,13,2313185,2316136
