subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
112,EC_only,pokemon,d,0,filler_50_neu_task,23_mittel.png,neu,filler,50,none,13,2039697,2046885
112,EC_only,pokemon,d,1,cs_40_neg_none,40_mittel.png,neg,critical,40,none,3,2049205,2051040
112,EC_only,pokemon,d,2,cs_50_neg_none,15_mittel.png,neg,critical,50,none,7,2053359,2055401
112,EC_only,pokemon,d,3,cs_40_pos_none,10_mittel.png,pos,critical,40,none,1,2057804,2060383
112,EC_only,pokemon,d,4,filler_40_neu_task,9_mittel.png,neu,filler,40,none,9,2062710,2065533
112,EC_only,pokemon,d,5,filler_1000_neu_none_2,37_mittel.png,neu,filler,1000,none,16,2067854,2069807
112,EC_only,pokemon,d,6,control_1000_pos_none,17_mittel.png,pos,control,1000,none,9,2072127,2074726
112,EC_only,pokemon,d,7,control_1000_neg_none_2,11_mittel.png,neg,control,1000,none,18,2077048,2080613
112,EC_only,pokemon,d,8,control_1000_neg_none,7_mittel.png,neg,control,1000,none,13,2082931,2085343
112,EC_only,pokemon,d,9,filler_40_neu_none,25_mittel.png,neu,filler,40,none,13,2087659,2090045
112,EC_only,pokemon,d,10,filler_50_neu_none,4_mittel.png,neu,filler,50,none,11,2092364,2094982
112,EC_only,pokemon,d,11,cs_40_pos_task,18_mittel.png,pos,critical,40,none,2,2097302,2101030
112,EC_only,pokemon,d,12,cs_50_neg_task,39_mittel.png,neg,critical,50,none,5,2103348,2105782
112,EC_only,pokemon,d,13,cs_50_pos_none,5_mittel.png,pos,critical,50,none,11,2108100,2111008
112,EC_only,pokemon,d,14,cs_40_neg_task,2_mittel.png,neg,critical,40,none,6,2113326,2116245
112,EC_only,pokemon,d,15,cs_50_pos_task,24_mittel.png,pos,critical,50,none,10,2118564,2121198
112,EC_only,pokemon,d,16,control_1000_pos_none_2,16_mittel.png,pos,control,1000,none,6,2123515,2128292
112,EC_only,pokemon,d,17,filler_1000_neu_none_1,22_mittel.png,neu,filler,1000,none,17,2130611,2133614
