subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
105,EC_subj,pokemon,d,0,filler_50_neu_task,15_mittel.png,neu,filler,50,subjective,2,2541307,2544762
105,EC_subj,pokemon,d,1,cs_40_neg_none,23_mittel.png,neg,critical,40,none,4,2547048,2551403
105,EC_subj,pokemon,d,2,control_1000_neg_none,40_mittel.png,neg,control,1000,none,0,2553689,2556366
105,EC_subj,pokemon,d,3,filler_40_neu_task,5_mittel.png,neu,filler,40,subjective,2,2558653,2562828
105,EC_subj,pokemon,d,4,cs_50_neg_task,37_mittel.png,neg,critical,50,subjective,6,2565116,2566962
105,EC_subj,pokemon,d,5,filler_1000_neu_none_1,16_mittel.png,neu,filler,1000,none,6,2569247,2572981
105,EC_subj,pokemon,d,6,filler_40_neu_none,39_mittel.png,neu,filler,40,none,7,2575272,2578922
105,EC_subj,pokemon,d,7,filler_50_neu_none,17_mittel.png,neu,filler,50,none,5,2581209,2582952
105,EC_subj,pokemon,d,8,control_1000_neg_none_2,24_mittel.png,neg,control,1000,none,3,2585238,2587970
105,EC_subj,pokemon,d,9,filler_1000_neu_none_2,7_mittel.png,neu,filler,1000,none,4,2590257,2591772
105,EC_subj,pokemon,d,10,cs_40_pos_task,11_mittel.png,pos,critical,40,subjective,1,2594059,2598029
105,EC_subj,pokemon,d,11,control_1000_pos_none,10_mittel.png,pos,control,1000,none,3,2600314,2602358
105,EC_subj,pokemon,d,12,cs_40_neg_task,25_mittel.png,neg,critical,40,subjective,4,2604644,2606112
105,EC_subj,pokemon,d,13,cs_50_neg_none,18_mittel.png,neg,critical,50,none,13,2608402,2610441
105,EC_subj,pokemon,d,14,cs_40_pos_none,9_mittel.png,pos,critical,40,none,7,2612728,2615794
105,EC_subj,pokemon,d,15,cs_50_pos_task,4_mittel.png,pos,critical,50,subjective,2,2618079,2620547
105,EC_subj,pokemon,d,16,cs_50_pos_none,22_mittel.png,pos,critical,50,none,0,2622838,2624743
105,EC_subj,pokemon,d,17,control_1000_pos_none_2,2_mittel.png,pos,control,1000,none,2,2627032,2629323
