subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
121,EC_only,pokemon,d,0,filler_40_neu_task,5_mittel.png,neu,filler,40,none,no,yes,no,no,2252875,2256898
121,EC_only,pokemon,d,1,control_1000_pos_none,10_mittel.png,pos,control,1000,none,yes,no,no,no,2258231,2259260
121,EC_only,pokemon,d,2,cs_50_pos_task,4_mittel.png,pos,critical,50,none,no,no,no,yes,2260591,2262275
121,EC_only,pokemon,d,3,cs_50_neg_none,18_mittel.png,neg,critical,50,none,no,no,no,yes,2263607,2265626
121,EC_only,pokemon,d,4,filler_40_neu_none,39_mittel.png,neu,filler,40,none,no,no,no,yes,2266960,2269084
121,EC_only,pokemon,d,5,filler_1000_neu_none_2,7_mittel.png,neu,filler,1000,none,no,no,yes,no,2270416,2274454
121,EC_only,pokemon,d,6,filler_50_neu_none,17_mittel.png,neu,filler,50,none,no,no,no,yes,2275788,2277728
121,EC_only,pokemon,d,7,cs_40_pos_none,9_mittel.png,pos,critical,40,none,no,no,no,yes,2279060,2280664
121,EC_only,pokemon,d,8,control_1000_neg_none,40_mittel.png,neg,control,1000,none,no,yes,no,no,2281996,2286498
121,EC_only,pokemon,d,9,control_1000_pos_none_2,2_mittel.png,pos,control,1000,none,no,no,no,yes,2287831,2290949
121,EC_only,pokemon,d,10,filler_1000_neu_none_1,16_mittel.png,neu,filler,1000,none,yes,no,no,no,2292281,2297299
121,EC_only,pokemon,d,11,cs_40_neg_none,23_mittel.png,neg,critical,40,none,no,no,no,yes,2298631,2300135
121,EC_only,pokemon,d,12,cs_40_pos_task,11_mittel.png,pos,critical,40,none,no,no,no,yes,2301467,2305308
121,EC_only,pokemon,d,13,cs_50_neg_task,37_mittel.png,neg,critical,50,none,no,no,no,yes,2306640,2309044
121,EC_only,pokemon,d,14,cs_40_neg_task,25_mittel.png,neg,critical,40,none,no,no,no,yes,2310376,2311838
121,EC_only,pokemon,d,15,control_1000_neg_none_2,24_mittel.png,neg,control,1000,none,no,yes,no,no,2313180,2320457
121,EC_only,pokemon,d,16,cs_50_pos_none,22_mittel.png,pos,critical,50,none,no,no,no,yes,2321788,2324080
121,EC_only,pokemon,d,17,filler_50_neu_task,15_mittel.png,neu,filler,50,none,no,yes,no,no,2325412,2327170
