subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
121,0,1,1,EC_only,pokemon,d,cs_alone,70,none,none,none,right,none,yes,filler_50_neu_task,none,none,34_dunkel.png,none,picture,none,maskedcs,#969696,999,fmaske_4.png,fmaske_7.png,yes_right,no,yes,0,space,171857,172987,174887,NA,171859,172760,172863,172935,NA,NA,NA,NA,NA,NA,NA,NA,174908
121,1,1,1,EC_only,pokemon,d,critical,40,neg,none,csfirst,right,left,yes,cs_40_neg_task,some us,9220.png,25_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_7.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,NA,175938,176839,176942,176984,177036,NA,NA,NA,NA,NA,NA,NA,178538
121,2,1,1,EC_only,pokemon,d,us_alone,999,neutral,none,none,none,left,no,none,none,Klinke,none,word,none,us,none,#000000,999,fmaske_6.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,179384,NA,NA,NA,NA,NA,NA,NA,NA,NA,181386
121,3,1,1,EC_only,pokemon,d,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,filler_1000_neu_none_1,minair,16_mittel.png,word,picture,maskedcs,controlcs,#969696,1500,maske_12.png,maske_12.png,no,yes_right,no,250,NA,NA,NA,NA,NA,182335,183236,183339,183381,183433,NA,NA,NA,NA,NA,NA,NA,184935
121,4,1,1,EC_only,pokemon,d,critical,50,neg,none,usfirst,left,right,yes,cs_50_neg_none,some us,18_mittel.png,Abscheu,picture,word,maskedcs,us,#969696,0,fmaske_8.png,fmaske_2.png,no,no,no,1000,NA,NA,NA,NA,185871,186773,187674,187777,187829,NA,NA,NA,NA,NA,NA,NA,NA,187881
121,5,1,1,EC_only,pokemon,d,critical,50,pos,none,csfirst,right,left,yes,cs_50_pos_none,some us,2900.2.png,22_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_8.png,fmaske_1.png,no,no,no,1000,NA,NA,NA,NA,NA,188882,189784,189887,189939,189991,NA,NA,NA,NA,NA,NA,NA,191493
121,6,1,1,EC_only,pokemon,d,control,1000,neg,none,csfirst,left,right,no,control_1000_neg_none,some us,40_mittel.png,Gift,picture,word,controlcs,us,#000000,600,fmaske_9.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,192389,NA,193391,NA,NA,NA,NA,NA,NA,NA,193994
121,7,1,1,EC_only,pokemon,d,us_w_us,999,neg-neg,none,none,none,both,no,none,none,Abscheu,9830.png,word,picture,us,us,#000000,999,fmaske_12.png,fmaske_3.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,194919,NA,NA,NA,NA,NA,NA,NA,NA,NA,196921
121,8,1,1,EC_only,pokemon,d,us_alone,999,neutral,none,none,none,right,no,none,none,none,Knopf,none,word,none,us,#000000,999,fmaske_7.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,197760,NA,NA,NA,NA,NA,NA,NA,NA,NA,199762
121,9,1,1,EC_only,pokemon,d,critical,40,neg,none,csfirst,left,right,yes,cs_40_neg_none,some us,23_mittel.png,8485.png,picture,picture,maskedcs,us,#969696,1500,fmaske_5.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,NA,200773,201674,201777,201819,201871,NA,NA,NA,NA,NA,NA,NA,203373
121,10,1,1,EC_only,pokemon,d,critical,50,pos,none,usfirst,left,right,yes,cs_50_pos_task,some us,4_mittel.png,Rose,picture,word,maskedcs,us,#969696,0,fmaske_12.png,fmaske_1.png,no,no,no,1000,NA,NA,NA,NA,204308,205212,206114,206216,206268,NA,NA,NA,NA,NA,NA,NA,NA,206320
121,11,1,1,EC_only,pokemon,d,critical,40,neg,none,usfirst,right,left,yes,cs_40_neg_task,some us,9561.png,25_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_3.png,fmaske_6.png,no,no,no,250,NA,NA,NA,NA,207381,208284,209185,209288,209330,NA,NA,NA,NA,NA,NA,NA,NA,209382
121,12,1,1,EC_only,pokemon,d,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none_2,some us,2_mittel.png,Licht,picture,word,controlcs,us,#000000,600,fmaske_4.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,210264,NA,211266,NA,NA,NA,NA,NA,NA,NA,211868
121,13,1,1,EC_only,pokemon,d,critical,40,pos,none,csfirst,right,left,yes,cs_40_pos_task,some us,2057.png,11_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_9.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,212854,213755,213858,213900,213952,NA,NA,NA,NA,NA,NA,NA,215454
121,14,1,1,EC_only,pokemon,d,critical,50,neg,none,usfirst,right,left,yes,cs_50_neg_task,some us,9340.png,37_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_10.png,fmaske_9.png,no,no,no,1000,NA,NA,NA,NA,216497,217399,218301,218403,218455,NA,NA,NA,NA,NA,NA,NA,NA,218507
121,15,1,1,EC_only,pokemon,d,cswcs,70,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,34_dunkel.png,7_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_11.png,fmaske_4.png,yes_left,no,yes,0,None,219401,222034,223934,NA,219403,220305,220408,220480,220532,NA,NA,NA,NA,NA,NA,NA,223936
121,16,1,1,EC_only,pokemon,d,critical,40,neg,none,usfirst,right,left,yes,cs_40_neg_none,some us,3550.png,23_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_1.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,224915,225818,226719,226822,226864,NA,NA,NA,NA,NA,NA,NA,NA,226916
121,17,1,1,EC_only,pokemon,d,cs_alone,40,none,none,none,right,none,yes,filler_40_neu_task,none,none,5_mittel.png,none,picture,none,maskedcs,#969696,999,fmaske_3.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,227753,228655,228758,228799,NA,NA,NA,NA,NA,NA,NA,NA,228852
121,18,1,1,EC_only,pokemon,d,critical,40,pos,none,usfirst,right,left,yes,cs_40_pos_none,some us,8540.png,9_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_4.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,229909,230812,231713,231816,231858,NA,NA,NA,NA,NA,NA,NA,NA,231911
121,19,1,1,EC_only,pokemon,d,critical,40,pos,none,csfirst,right,left,yes,cs_40_pos_none,some us,8370.png,9_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_10.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,NA,232923,233824,233927,233969,234021,NA,NA,NA,NA,NA,NA,NA,235523
121,20,1,1,EC_only,pokemon,d,us_alone,999,neutral,none,none,none,right,no,none,none,none,Kreis,none,word,none,us,#000000,999,fmaske_8.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,236402,NA,NA,NA,NA,NA,NA,NA,NA,NA,238404
121,21,1,1,EC_only,pokemon,d,us_alone,999,neutral,none,none,none,left,no,none,none,Schrank,none,word,none,us,none,#000000,999,fmaske_10.png,fmaske_12.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,239243,NA,NA,NA,NA,NA,NA,NA,NA,NA,241245
121,22,1,1,EC_only,pokemon,d,cs_w_us,50,neutral,none,usfirst,right,left,yes,filler_50_neu_task,some us,neu7820.png,15_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_1.png,fmaske_5.png,yes_right,no,no,250,NA,NA,NA,NA,242262,243164,244065,244168,244220,NA,NA,NA,NA,NA,NA,NA,NA,244272
121,23,1,1,EC_only,pokemon,d,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Wand,Klinke,word,word,us,us,#000000,999,fmaske_1.png,fmaske_4.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,245141,NA,NA,NA,NA,NA,NA,NA,NA,NA,247144
121,24,1,1,EC_only,pokemon,d,cs_w_us,1000,neutral,none,csfirst,left,right,no,o_filler_1000_neu_none_2,some us,parlic,Linie,word,word,controlcs,us,#000000,600,maske_3.png,maske_11.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,248060,NA,249063,NA,NA,NA,NA,NA,NA,NA,249665
121,25,1,1,EC_only,pokemon,d,cs_alone,50,none,none,none,right,none,yes,filler_50_neu_task,none,none,15_mittel.png,none,picture,none,maskedcs,#969696,999,fmaske_4.png,fmaske_7.png,yes_right,no,no,250,NA,NA,NA,NA,NA,250494,251396,251499,251551,NA,NA,NA,NA,NA,NA,NA,NA,251603
121,26,1,1,EC_only,pokemon,d,cs_alone,50,none,none,none,right,none,yes,o_filler_50_neu_none,none,none,pubio,none,word,none,maskedcs,#969696,999,maske_6.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,252458,253359,253462,253513,NA,NA,NA,NA,NA,NA,NA,NA,253566
121,27,1,1,EC_only,pokemon,d,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none,some us,Lob,10_mittel.png,word,picture,us,controlcs,#000000,0,fmaske_2.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,254464,NA,NA,255466,NA,NA,NA,NA,NA,NA,NA,NA,NA,256469
121,28,1,1,EC_only,pokemon,d,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none,some us,10_mittel.png,Leben,picture,word,controlcs,us,#000000,600,fmaske_4.png,fmaske_11.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,257351,NA,258353,NA,NA,NA,NA,NA,NA,NA,258956
121,29,1,1,EC_only,pokemon,d,cswcs,50,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,17_mittel.png,16_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_3.png,fmaske_2.png,yes_left,no,no,250,NA,NA,NA,NA,NA,259842,260744,260847,260899,260951,NA,NA,NA,NA,NA,NA,NA,262453
121,30,1,1,EC_only,pokemon,d,cs_alone,1000,none,none,none,left,none,no,filler_1000_neu_none_1,none,16_mittel.png,none,picture,none,controlcs,none,#000000,999,fmaske_6.png,fmaske_8.png,no,yes_left,no,250,NA,NA,NA,NA,NA,NA,NA,263300,NA,NA,NA,NA,NA,NA,NA,NA,NA,264302
121,31,1,1,EC_only,pokemon,d,critical,40,neg,none,csfirst,right,left,yes,cs_40_neg_none,some us,Waffe,23_mittel.png,word,picture,us,maskedcs,#969696,1500,fmaske_11.png,fmaske_2.png,no,no,no,250,NA,NA,NA,NA,NA,265222,266123,266226,266268,266320,NA,NA,NA,NA,NA,NA,NA,267822
121,32,1,1,EC_only,pokemon,d,control,1000,pos,none,usfirst,left,right,no,control_1000_pos_none_2,some us,2_mittel.png,Freund,picture,word,controlcs,us,#000000,0,fmaske_6.png,fmaske_2.png,no,no,no,250,NA,NA,NA,NA,268705,NA,NA,269707,NA,NA,NA,NA,NA,NA,NA,NA,NA,270710
121,33,1,1,EC_only,pokemon,d,cs_alone,40,none,none,none,left,none,yes,filler_40_neu_none,none,39_mittel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_4.png,fmaske_9.png,no,no,no,1000,NA,NA,NA,NA,NA,271544,272445,272548,272590,NA,NA,NA,NA,NA,NA,NA,NA,272642
121,34,1,1,EC_only,pokemon,d,cs_alone,50,none,none,none,left,none,yes,filler_50_neu_task,none,15_mittel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_4.png,fmaske_3.png,yes_left,no,no,1000,NA,NA,NA,NA,NA,273472,274373,274476,274528,NA,NA,NA,NA,NA,NA,NA,NA,274580
121,35,1,1,EC_only,pokemon,d,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,o_filler_1000_neu_none_1,minair,zillie,word,word,maskedcs,controlcs,#969696,1500,maske_9.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,275576,276477,276580,276622,276674,NA,NA,NA,NA,NA,NA,NA,278176
121,36,1,1,EC_only,pokemon,d,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu7490.png,Kreis,picture,word,us,us,#000000,999,fmaske_3.png,fmaske_9.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,279082,NA,NA,NA,NA,NA,NA,NA,NA,NA,281084
121,37,1,1,EC_only,pokemon,d,us_alone,999,pos,none,none,none,right,no,none,none,none,Bücher,none,word,none,us,#000000,999,fmaske_5.png,fmaske_4.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,281921,NA,NA,NA,NA,NA,NA,NA,NA,NA,283923
121,38,1,1,EC_only,pokemon,d,us_alone,999,neutral,none,none,none,right,no,none,none,none,Sessel,none,word,none,us,#000000,999,fmaske_9.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,284755,NA,NA,NA,NA,NA,NA,NA,NA,NA,286757
121,39,1,1,EC_only,pokemon,d,critical,50,neg,none,csfirst,right,left,yes,cs_50_neg_none,some us,Absturz,18_mittel.png,word,picture,us,maskedcs,#969696,1500,fmaske_5.png,fmaske_8.png,no,no,no,250,NA,NA,NA,NA,NA,287677,288578,288681,288733,288785,NA,NA,NA,NA,NA,NA,NA,290287
121,40,1,1,EC_only,pokemon,d,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none_2,some us,24_mittel.png,6530.png,picture,picture,controlcs,us,#000000,0,fmaske_9.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,291279,NA,NA,292281,NA,NA,NA,NA,NA,NA,NA,NA,NA,293284
121,41,1,1,EC_only,pokemon,d,cswcs,40,none,none,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_2,7_mittel.png,39_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_6.png,fmaske_12.png,no,yes_left,no,250,NA,NA,NA,NA,NA,294177,295078,295181,295223,295275,NA,NA,NA,NA,NA,NA,NA,296777
121,42,1,1,EC_only,pokemon,d,us_alone,999,neg,none,none,none,right,no,none,none,none,Finsternis,none,word,none,us,#000000,999,fmaske_2.png,fmaske_6.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,297604,NA,NA,NA,NA,NA,NA,NA,NA,NA,299607
121,43,1,1,EC_only,pokemon,d,cs_alone,40,none,none,none,left,none,yes,filler_40_neu_task,none,5_mittel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_12.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,NA,300437,301338,301441,301483,NA,NA,NA,NA,NA,NA,NA,NA,301535
121,44,1,1,EC_only,pokemon,d,control,1000,neg,none,csfirst,left,right,no,control_1000_neg_none_2,some us,24_mittel.png,Not,picture,word,controlcs,us,#000000,600,fmaske_4.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,302417,NA,303420,NA,NA,NA,NA,NA,NA,NA,304023
121,45,1,1,EC_only,pokemon,d,critical,40,pos,none,csfirst,left,right,yes,cs_40_pos_none,some us,9_mittel.png,2208.png,picture,picture,maskedcs,us,#969696,1500,fmaske_11.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,NA,305037,305939,306042,306084,306136,NA,NA,NA,NA,NA,NA,NA,307638
121,46,1,1,EC_only,pokemon,d,critical,40,pos,none,usfirst,left,right,yes,cs_40_pos_none,some us,9_mittel.png,5994.png,picture,picture,maskedcs,us,#969696,0,fmaske_11.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,308702,309604,310505,310608,310650,NA,NA,NA,NA,NA,NA,NA,NA,310702
121,47,1,1,EC_only,pokemon,d,critical,50,neg,none,csfirst,right,left,yes,cs_50_neg_task,some us,9920.png,37_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_2.png,fmaske_5.png,no,no,no,1000,NA,NA,NA,NA,NA,311738,312639,312742,312794,312846,NA,NA,NA,NA,NA,NA,NA,314348
121,48,1,1,EC_only,pokemon,d,critical,50,neg,none,usfirst,left,right,yes,cs_50_neg_task,some us,37_mittel.png,Kälte,picture,word,maskedcs,us,#969696,0,fmaske_9.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,315279,316182,317083,317186,317238,NA,NA,NA,NA,NA,NA,NA,NA,317290
121,49,1,1,EC_only,pokemon,d,cs_w_us,1000,neutral,none,csfirst,right,left,no,filler_1000_neu_none_1,some us,Knopf,34_dunkel.png,word,picture,us,controlcs,#000000,600,fmaske_12.png,fmaske_8.png,no,yes_right,yes,0,space,318194,319801,320801,NA,NA,NA,318197,NA,319199,NA,NA,NA,NA,NA,NA,NA,320803
121,50,1,1,EC_only,pokemon,d,cs_alone,1000,none,none,none,left,none,no,o_filler_1000_neu_none_1,none,zillie,none,word,none,controlcs,none,#000000,999,maske_7.png,maske_3.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,321664,NA,NA,NA,NA,NA,NA,NA,NA,NA,322667
121,51,1,1,EC_only,pokemon,d,critical,50,pos,none,csfirst,left,right,yes,cs_50_pos_task,some us,4_mittel.png,2150.png,picture,picture,maskedcs,us,#969696,1500,fmaske_5.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,323717,324618,324721,324773,324825,NA,NA,NA,NA,NA,NA,NA,326327
121,52,1,1,EC_only,pokemon,d,cs_alone,40,none,none,none,left,none,yes,o_filler_40_neu_none,none,minair,none,word,none,maskedcs,none,#969696,999,maske_8.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,327187,328088,328190,328233,NA,NA,NA,NA,NA,NA,NA,NA,328285
121,53,1,1,EC_only,pokemon,d,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,filler_1000_neu_none_2,7_mittel.png,pubio,picture,word,controlcs,maskedcs,#969696,1500,maske_5.png,maske_2.png,no,yes_left,no,1000,NA,NA,NA,NA,NA,329214,330115,330218,330270,330322,NA,NA,NA,NA,NA,NA,NA,331824
121,54,1,1,EC_only,pokemon,d,critical,50,pos,none,csfirst,left,right,yes,cs_50_pos_none,some us,22_mittel.png,Leben,picture,word,maskedcs,us,#969696,1500,fmaske_8.png,fmaske_6.png,no,no,no,250,NA,NA,NA,NA,NA,332722,333623,333726,333778,333830,NA,NA,NA,NA,NA,NA,NA,335332
121,55,1,1,EC_only,pokemon,d,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none,some us,Licht,10_mittel.png,word,picture,us,controlcs,#000000,600,fmaske_1.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,336230,NA,337232,NA,NA,NA,NA,NA,NA,NA,337834
121,56,1,1,EC_only,pokemon,d,cs_w_us,70,neutral,none,usfirst,left,right,yes,filler_50_neu_none,some us,34_dunkel.png,Kreis,picture,word,maskedcs,us,#969696,0,fmaske_12.png,fmaske_2.png,yes_left,no,yes,0,space,338762,340795,342695,338765,339667,340568,340671,340743,NA,NA,NA,NA,NA,NA,NA,NA,342697
121,57,1,1,EC_only,pokemon,d,cs_w_us,40,neutral,none,usfirst,left,right,yes,filler_40_neu_task,some us,5_mittel.png,neu7004.png,picture,picture,maskedcs,us,#969696,0,fmaske_7.png,fmaske_1.png,no,no,no,1000,NA,NA,NA,NA,343718,344620,345522,345624,345666,NA,NA,NA,NA,NA,NA,NA,NA,345718
121,58,1,1,EC_only,pokemon,d,cs_w_us,1000,neutral,none,csfirst,right,left,no,o_filler_1000_neu_none_1,some us,neu1616.png,zillie,picture,word,us,controlcs,#000000,600,maske_2.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,346696,NA,347699,NA,NA,NA,NA,NA,NA,NA,348301
121,59,1,1,EC_only,pokemon,d,cswcs,50,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,17_mittel.png,7_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_11.png,fmaske_4.png,yes_left,no,no,250,NA,NA,NA,NA,NA,349193,350094,350197,350249,350301,NA,NA,NA,NA,NA,NA,NA,351803
121,60,1,1,EC_only,pokemon,d,us_alone,999,neutral,none,none,none,right,no,none,none,none,neu7080.png,none,picture,none,us,#000000,999,fmaske_10.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,352679,NA,NA,NA,NA,NA,NA,NA,NA,NA,354681
121,61,1,1,EC_only,pokemon,d,cswcs,40,none,none,csfirst,right,left,yes,filler_40_neu_task,o_filler_1000_neu_none_2,parlic,5_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_12.png,fmaske_6.png,no,yes_left,no,250,NA,NA,NA,NA,NA,355718,356619,356722,356764,356816,NA,NA,NA,NA,NA,NA,NA,358318
