subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
124,EC_only,pokemon,d,0,filler_1000_neu_none_1,17_mittel.png,neu,filler,1000,none,12,2002253,2007533
124,EC_only,pokemon,d,1,cs_50_pos_task,23_mittel.png,pos,critical,50,none,11,2009908,2013396
124,EC_only,pokemon,d,2,control_1000_neg_none,2_mittel.png,neg,control,1000,none,19,2015689,2017789
124,EC_only,pokemon,d,3,filler_40_neu_none,5_mittel.png,neu,filler,40,none,17,2020083,2024428
124,EC_only,pokemon,d,4,cs_50_neg_task,22_mittel.png,neg,critical,50,none,18,2026718,2029308
124,EC_only,pokemon,d,5,cs_50_neg_none,37_mittel.png,neg,critical,50,none,10,2031601,2033780
124,EC_only,pokemon,d,6,cs_40_pos_task,7_mittel.png,pos,critical,40,none,19,2036072,2038157
124,EC_only,pokemon,d,7,filler_40_neu_task,24_mittel.png,neu,filler,40,none,19,2040450,2042764
124,EC_only,pokemon,d,8,cs_50_pos_none,4_mittel.png,pos,critical,50,none,19,2045053,2047077
124,EC_only,pokemon,d,9,control_1000_neg_none_2,40_mittel.png,neg,control,1000,none,3,2049370,2052147
124,EC_only,pokemon,d,10,control_1000_pos_none,18_mittel.png,pos,control,1000,none,8,2054438,2056557
124,EC_only,pokemon,d,11,cs_40_neg_none,25_mittel.png,neg,critical,40,none,9,2058849,2060830
124,EC_only,pokemon,d,12,cs_40_neg_task,9_mittel.png,neg,critical,40,none,7,2063121,2065133
124,EC_only,pokemon,d,13,control_1000_pos_none_2,10_mittel.png,pos,control,1000,none,10,2067423,2070315
124,EC_only,pokemon,d,14,cs_40_pos_none,11_mittel.png,pos,critical,40,none,12,2072604,2075147
124,EC_only,pokemon,d,15,filler_1000_neu_none_2,16_mittel.png,neu,filler,1000,none,12,2077445,2080197
124,EC_only,pokemon,d,16,filler_50_neu_none,15_mittel.png,neu,filler,50,none,19,2082487,2084557
124,EC_only,pokemon,d,17,filler_50_neu_task,39_mittel.png,neu,filler,50,none,11,2086853,2088869
