subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
113,EC_only,nonword,c,0,filler_1000_neu_none_2,tafta,neu,filler,1000,none,yes,no,no,no,2128782,2137146
113,EC_only,nonword,c,1,control_1000_pos_none_2,makan,pos,control,1000,none,no,no,no,yes,2138459,2142386
113,EC_only,nonword,c,2,control_1000_neg_none_2,avouco,neg,control,1000,none,yes,no,no,no,2143696,2145217
113,EC_only,nonword,c,3,cs_40_neg_task,babit,neg,critical,40,none,no,yes,no,no,2146528,2149114
113,EC_only,nonword,c,4,cs_50_pos_none,pubio,pos,critical,50,none,no,no,yes,no,2150426,2154267
113,EC_only,nonword,c,5,cs_40_neg_none,altine,neg,critical,40,none,yes,no,no,no,2155579,2157578
113,EC_only,nonword,c,6,cs_50_pos_task,zillie,pos,critical,50,none,no,yes,no,no,2158888,2160250
113,EC_only,nonword,c,7,filler_50_neu_task,hesire,neu,filler,50,none,no,yes,no,no,2161561,2162881
113,EC_only,nonword,c,8,filler_1000_neu_none_1,roosle,neu,filler,1000,none,no,yes,no,no,2164192,2165562
113,EC_only,nonword,c,9,cs_50_neg_task,teutos,neg,critical,50,none,yes,no,no,no,2166873,2168122
113,EC_only,nonword,c,10,control_1000_pos_none,minair,pos,control,1000,none,yes,no,no,no,2169435,2171026
113,EC_only,nonword,c,11,cs_40_pos_task,lobee,pos,critical,40,none,no,no,no,yes,2172337,2173394
113,EC_only,nonword,c,12,cs_40_pos_none,trelle,pos,critical,40,none,no,yes,no,no,2174704,2177050
113,EC_only,nonword,c,13,control_1000_neg_none,coskie,neg,control,1000,none,no,yes,no,no,2178361,2182691
113,EC_only,nonword,c,14,filler_50_neu_none,seloom,neu,filler,50,none,no,yes,no,no,2184001,2185107
113,EC_only,nonword,c,15,filler_40_neu_task,naptor,neu,filler,40,none,no,no,no,yes,2186417,2187450
113,EC_only,nonword,c,16,cs_50_neg_none,tavoo,neg,critical,50,none,yes,no,no,no,2188761,2189938
113,EC_only,nonword,c,17,filler_40_neu_none,parlic,neu,filler,40,none,no,no,yes,no,2191249,2192762
