subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
121,EC_only,pokemon,d,0,filler_40_neu_none,39_mittel.png,neu,filler,40,none,15,2099427,2104117
121,EC_only,pokemon,d,1,filler_50_neu_none,17_mittel.png,neu,filler,50,none,6,2106422,2110124
121,EC_only,pokemon,d,2,cs_40_neg_task,25_mittel.png,neg,critical,40,none,7,2112429,2117414
121,EC_only,pokemon,d,3,filler_1000_neu_none_1,16_mittel.png,neu,filler,1000,none,17,2119716,2123336
121,EC_only,pokemon,d,4,cs_40_pos_none,9_mittel.png,pos,critical,40,none,15,2125653,2129096
121,EC_only,pokemon,d,5,cs_50_neg_task,37_mittel.png,neg,critical,50,none,4,2131511,2135397
121,EC_only,pokemon,d,6,cs_40_neg_none,23_mittel.png,neg,critical,40,none,17,2137733,2140399
121,EC_only,pokemon,d,7,cs_50_pos_task,4_mittel.png,pos,critical,50,none,16,2142730,2145044
121,EC_only,pokemon,d,8,control_1000_pos_none,10_mittel.png,pos,control,1000,none,14,2147381,2150128
121,EC_only,pokemon,d,9,cs_50_pos_none,22_mittel.png,pos,critical,50,none,18,2152462,2156869
121,EC_only,pokemon,d,10,filler_40_neu_task,5_mittel.png,neu,filler,40,none,13,2159206,2166565
121,EC_only,pokemon,d,11,filler_50_neu_task,15_mittel.png,neu,filler,50,none,4,2168897,2171044
121,EC_only,pokemon,d,12,cs_40_pos_task,11_mittel.png,pos,critical,40,none,17,2173385,2177888
121,EC_only,pokemon,d,13,control_1000_pos_none_2,2_mittel.png,pos,control,1000,none,17,2180225,2182699
121,EC_only,pokemon,d,14,filler_1000_neu_none_2,7_mittel.png,neu,filler,1000,none,13,2185026,2188412
121,EC_only,pokemon,d,15,cs_50_neg_none,18_mittel.png,neg,critical,50,none,3,2190746,2193019
121,EC_only,pokemon,d,16,control_1000_neg_none,40_mittel.png,neg,control,1000,none,9,2195321,2197393
121,EC_only,pokemon,d,17,control_1000_neg_none_2,24_mittel.png,neg,control,1000,none,14,2199693,2203153
