subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
108,0,1,EC_only,nonword,c,critical,50,neg,objective,csfirst,right,left,yes,cs_50_neg_none,some us,9331.png,altine,picture,word,us,maskedcs,#969696,1500,maske_6.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,2066465,2067366,2067469,2067521,2067573,2069073,no,no,yes,no,no,no,2069807
108,1,1,EC_only,nonword,c,control,1000,pos,none,usfirst,left,right,no,control_1000_pos_none_2,some us,pubio,Paradies,word,word,controlcs,us,#000000,0,maske_4.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,2070722,NA,NA,2071724,NA,NA,NA,NA,NA,NA,NA,NA,NA,2072727
108,2,1,EC_only,nonword,c,cs_w_us,70,neutral,none,usfirst,right,left,yes,filler_50_neu_task,some us,Klinke,itafy,word,word,us,maskedcs,#969696,0,maske_9.png,maske_4.png,yes_right,no,yes,0,space,2073693,2075727,2077627,2073697,2074599,2075501,2075603,2075675,NA,NA,NA,NA,NA,NA,NA,NA,2077630
108,3,1,EC_only,nonword,c,cs_w_us,1000,neutral,none,csfirst,right,left,no,filler_1000_neu_none_1,some us,neu7820.png,naptor,picture,word,us,controlcs,#000000,600,maske_4.png,maske_6.png,no,yes_right,no,250,NA,NA,NA,NA,NA,NA,NA,2078597,NA,2079599,NA,NA,NA,NA,NA,NA,NA,2080201
108,4,1,EC_only,nonword,c,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,o_filler_1000_neu_none_1,15_mittel.png,7_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_5.png,fmaske_2.png,no,no,no,1000,NA,NA,NA,NA,NA,2081091,2081992,2082095,2082137,2082189,NA,NA,NA,NA,NA,NA,NA,2083691
108,5,1,EC_only,nonword,c,control,1000,neg,none,csfirst,left,right,no,control_1000_neg_none_2,some us,tavoo,9331.png,word,picture,controlcs,us,#000000,600,maske_6.png,maske_6.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2084670,NA,2085673,NA,NA,NA,NA,NA,NA,NA,2086275
108,6,1,EC_only,nonword,c,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,filler_1000_neu_none_2,parlic,18_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_11.png,fmaske_1.png,no,yes_left,no,1000,NA,NA,NA,NA,NA,2087224,2088125,2088228,2088280,2088332,NA,NA,NA,NA,NA,NA,NA,2089834
108,7,1,EC_only,nonword,c,us_w_us,999,neg-pos,none,none,none,both,no,none,none,6242.png,Scherz,picture,word,us,us,#000000,999,maske_5.png,maske_5.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2090762,NA,NA,NA,NA,NA,NA,NA,NA,NA,2092764
108,8,1,EC_only,nonword,c,cs_w_us,50,neutral,objective,usfirst,left,right,yes,filler_50_neu_task,some us,coskie,Sessel,word,word,maskedcs,us,#969696,0,maske_8.png,maske_6.png,yes_left,no,no,1000,NA,NA,NA,NA,2093732,2094634,2095535,2095638,2095690,NA,2095740,no,yes,no,no,no,no,2097143
108,9,1,EC_only,nonword,c,cs_w_us,40,neutral,objective,usfirst,right,left,yes,filler_40_neu_none,some us,neu2372.png,makan,picture,word,us,maskedcs,#969696,0,maske_7.png,maske_10.png,no,no,no,1000,NA,NA,NA,NA,2098234,2099136,2100037,2100140,2100182,NA,2100232,no,no,no,yes,no,no,2106463
