subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
97,0,1,EC_only,nonword,c,us_alone,999,neg,none,none,none,left,no,none,none,3550.png,none,picture,none,us,none,#000000,999,maske_12.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2958925,NA,NA,NA,NA,NA,NA,NA,NA,NA,2960927
97,1,1,EC_only,nonword,c,critical,50,pos,objective,usfirst,left,right,yes,cs_50_pos_task,some us,tavoo,Natur,word,word,maskedcs,us,#969696,0,maske_6.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,2961898,2962800,2963701,2963804,2963856,NA,2963906,yes,no,no,no,no,no,2969136
97,2,1,EC_only,nonword,c,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none,some us,avouco,7470.png,word,picture,controlcs,us,#000000,600,maske_12.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2970146,NA,2971149,NA,NA,NA,NA,NA,NA,NA,2971751
97,3,1,EC_only,nonword,c,us_alone,999,neutral,none,none,none,left,no,none,none,neu7490.png,none,picture,none,us,none,#000000,999,maske_8.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2972631,NA,NA,NA,NA,NA,NA,NA,NA,NA,2974633
97,4,1,EC_only,nonword,c,us_w_us,999,pos-pos,none,none,none,both,no,none,none,Wärme,8370.png,word,picture,us,us,#000000,999,maske_8.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2975547,NA,NA,NA,NA,NA,NA,NA,NA,NA,2977551
97,5,1,EC_only,nonword,c,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none_2,some us,naptor,Rose,word,word,controlcs,us,#000000,600,maske_9.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2978467,NA,2979469,NA,NA,NA,NA,NA,NA,NA,2980073
97,6,1,EC_only,nonword,c,critical,40,pos,objective,csfirst,right,left,yes,cs_40_pos_task,some us,Wiese,altine,word,word,us,maskedcs,#969696,1500,maske_3.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,2981033,2981934,2982037,2982079,2982131,2983631,yes,no,no,no,no,no,2987119
97,7,1,EC_only,nonword,c,cs_w_us,1000,neutral,none,usfirst,left,right,no,filler_1000_neu_none_2,some us,itafy,Klinke,word,word,controlcs,us,#000000,0,maske_4.png,maske_12.png,no,yes_left,yes,0,space,2988031,2990039,2991039,2988035,NA,NA,2989037,NA,NA,NA,NA,NA,NA,NA,NA,NA,2991042
97,8,1,EC_only,nonword,c,us_alone,999,neutral,none,none,none,right,no,none,none,none,neu2487.png,none,picture,none,us,#000000,999,maske_3.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2991905,NA,NA,NA,NA,NA,NA,NA,NA,NA,2993907
97,9,1,EC_only,nonword,c,cs_w_us,40,neutral,objective,usfirst,right,left,yes,filler_40_neu_task,some us,neu2220.png,seloom,picture,word,us,maskedcs,#969696,0,maske_5.png,maske_2.png,no,no,no,1000,NA,NA,NA,NA,2994970,2995872,2996773,2996876,2996918,NA,2996968,yes,no,no,no,no,no,2999391
97,10,1,EC_only,nonword,c,cs_w_us,40,neutral,objective,usfirst,right,left,yes,filler_40_neu_task,some us,neu1616.png,seloom,picture,word,us,maskedcs,#969696,0,maske_5.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,3000453,3001356,3002257,3002360,3002402,NA,3002452,yes,no,no,no,no,no,3005240
97,11,1,EC_only,nonword,c,cs_w_us,70,neutral,none,usfirst,left,right,yes,filler_50_neu_task,some us,itafy,Tuch,word,word,maskedcs,us,#969696,0,maske_9.png,maske_9.png,yes_left,no,yes,0,None,3006205,3008239,3010139,3006208,3007111,3008012,3008115,3008187,NA,NA,NA,NA,NA,NA,NA,NA,3010142
97,12,1,EC_only,nonword,c,cs_alone,50,none,none,none,right,none,yes,o_filler_50_neu_none,none,none,24_mittel.png,none,picture,none,maskedcs,#969696,999,fmaske_11.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,NA,3010973,3011874,3011977,3012029,NA,NA,NA,NA,NA,NA,NA,NA,3012081
97,13,1,EC_only,nonword,c,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none,some us,2141.png,parlic,picture,word,us,controlcs,#000000,0,maske_1.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,3013091,NA,NA,3014094,NA,NA,NA,NA,NA,NA,NA,NA,NA,3015097
97,14,1,EC_only,nonword,c,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none_2,some us,Spaß,naptor,word,word,us,controlcs,#000000,0,maske_7.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,3016016,NA,NA,3017018,NA,NA,NA,NA,NA,NA,NA,NA,NA,3018021
97,15,1,EC_only,nonword,c,critical,40,pos,objective,usfirst,left,right,yes,cs_40_pos_none,some us,zillie,Himmel,word,word,maskedcs,us,#969696,0,maske_8.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,3019018,3019920,3020821,3020924,3020966,NA,3021016,yes,no,no,no,no,no,3023272
97,16,1,EC_only,nonword,c,cs_w_us,1000,neutral,none,csfirst,left,right,no,o_filler_1000_neu_none_2,some us,5_mittel.png,Bein,picture,word,controlcs,us,#000000,600,fmaske_7.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3024153,NA,3025156,NA,NA,NA,NA,NA,NA,NA,3025758
97,17,1,EC_only,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu7187.png,Tuch,picture,word,us,us,#000000,999,maske_10.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3026655,NA,NA,NA,NA,NA,NA,NA,NA,NA,3028658
97,18,1,EC_only,nonword,c,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none,some us,parlic,6555.png,word,picture,controlcs,us,#000000,0,maske_6.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,3029622,NA,NA,3030625,NA,NA,NA,NA,NA,NA,NA,NA,NA,3031628
97,19,1,EC_only,nonword,c,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_none,some us,zillie,1999.png,word,picture,maskedcs,us,#969696,1500,maske_4.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,3032684,3033586,3033689,3033731,3033783,3035283,yes,no,no,no,no,no,3037735
97,20,1,EC_only,nonword,c,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_none,some us,2660.png,minair,picture,word,us,maskedcs,#969696,0,maske_12.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,3038833,3039735,3040636,3040739,3040791,NA,3040841,yes,no,no,no,no,no,3043584
97,21,1,EC_only,nonword,c,cs_alone,40,none,objective,none,left,none,yes,filler_40_neu_none,none,roosle,none,word,none,maskedcs,none,#969696,999,maske_3.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,NA,3044445,3045347,3045450,3045492,NA,3045542,yes,no,no,no,no,no,3049423
97,22,1,EC_only,nonword,c,critical,40,neg,objective,csfirst,left,right,yes,cs_40_neg_none,some us,teutos,Gift,word,word,maskedcs,us,#969696,1500,maske_12.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,3050368,3051269,3051372,3051414,3051466,3052966,yes,no,no,no,no,no,3054895
97,23,1,EC_only,nonword,c,critical,50,pos,objective,csfirst,left,right,yes,cs_50_pos_task,some us,tavoo,2040.png,word,picture,maskedcs,us,#969696,1500,maske_6.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,3055948,3056849,3056952,3057004,3057056,3058556,yes,no,no,no,no,no,3060440
97,24,1,EC_only,nonword,c,critical,40,pos,objective,usfirst,left,right,yes,cs_40_pos_task,some us,altine,Freizeit,word,word,maskedcs,us,#969696,0,maske_3.png,maske_11.png,no,no,no,1000,NA,NA,NA,NA,3061411,3062313,3063214,3063317,3063359,NA,3063409,yes,no,no,no,no,no,3065040
97,25,1,EC_only,nonword,c,us_alone,999,pos,none,none,none,left,no,none,none,Blume,none,word,none,us,none,#000000,999,maske_6.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3065877,NA,NA,NA,NA,NA,NA,NA,NA,NA,3067880
97,26,1,EC_only,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu5740.png,neu2575.png,picture,picture,us,us,#000000,999,maske_4.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3068817,NA,NA,NA,NA,NA,NA,NA,NA,NA,3070820
97,27,1,EC_only,nonword,c,critical,50,neg,objective,usfirst,left,right,yes,cs_50_neg_none,some us,coskie,Abgas,word,word,maskedcs,us,#969696,0,maske_10.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,3071788,3072690,3073592,3073694,3073746,NA,3073796,yes,no,no,no,no,no,3075808
97,28,1,EC_only,nonword,c,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none_2,some us,2040.png,naptor,picture,word,us,controlcs,#000000,0,maske_3.png,maske_12.png,no,no,no,1000,NA,NA,NA,NA,3076814,NA,NA,3077816,NA,NA,NA,NA,NA,NA,NA,NA,NA,3078819
97,29,1,EC_only,nonword,c,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_none,some us,Scherz,minair,word,word,us,maskedcs,#969696,1500,maske_11.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,3079762,3080663,3080766,3080818,3080870,3082371,yes,no,no,no,no,no,3087151
97,30,1,EC_only,nonword,c,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_none,some us,1463.png,zillie,picture,word,us,maskedcs,#969696,0,maske_4.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,3088264,3089167,3090068,3090172,3090214,NA,3090264,yes,no,no,no,no,no,3092200
97,31,1,EC_only,nonword,c,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,o_filler_1000_neu_none_1,2_mittel.png,7_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_9.png,fmaske_10.png,no,no,no,1000,NA,NA,NA,NA,NA,3093087,3093988,3094091,3094133,3094185,NA,NA,NA,NA,NA,NA,NA,3095687
97,32,1,EC_only,nonword,c,critical,40,neg,objective,usfirst,right,left,yes,cs_40_neg_task,some us,6831.png,pubio,picture,word,us,maskedcs,#969696,0,maske_7.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,3096733,3097635,3098536,3098639,3098681,NA,3098731,yes,no,no,no,no,no,3100567
97,33,1,EC_only,nonword,c,critical,40,pos,objective,usfirst,left,right,yes,cs_40_pos_none,some us,zillie,Scherz,word,word,maskedcs,us,#969696,0,maske_9.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,3101538,3102440,3103341,3103444,3103486,NA,3103536,yes,no,no,no,no,no,3105383
97,34,1,EC_only,nonword,c,cs_alone,40,none,objective,none,right,none,yes,filler_40_neu_task,none,none,seloom,none,word,none,maskedcs,#969696,999,maske_4.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,3106273,3107174,3107277,3107319,NA,3107369,yes,no,no,no,no,no,3111024
97,35,1,EC_only,nonword,c,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,lobee,trelle,word,word,maskedcs,controlcs,#969696,1500,maske_8.png,maske_8.png,yes_left,no,no,250,NA,NA,NA,NA,NA,3112022,3112923,3113026,3113078,3113130,3114630,yes,no,no,no,no,no,3117375
97,36,1,EC_only,nonword,c,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,lobee,trelle,word,word,maskedcs,controlcs,#969696,1500,maske_8.png,maske_9.png,yes_left,no,no,250,NA,NA,NA,NA,NA,3118370,3119271,3119374,3119426,3119478,3120978,yes,no,no,no,no,no,3123071
97,37,1,EC_only,nonword,c,us_alone,999,neg,none,none,none,left,no,none,none,Teufel,none,word,none,us,none,#000000,999,maske_12.png,maske_5.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3123909,NA,NA,NA,NA,NA,NA,NA,NA,NA,3125911
97,38,1,EC_only,nonword,c,critical,40,neg,objective,usfirst,left,right,yes,cs_40_neg_task,some us,pubio,9560.png,word,picture,maskedcs,us,#969696,0,maske_3.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,3126984,3127886,3128787,3128890,3128932,NA,3128982,yes,no,no,no,no,no,3132008
97,39,1,EC_only,nonword,c,us_alone,999,pos,none,none,none,right,no,none,none,none,8501.png,none,picture,none,us,#000000,999,maske_11.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3132881,NA,NA,NA,NA,NA,NA,NA,NA,NA,3134883
97,40,1,EC_only,nonword,c,cswcs,70,none,none,csfirst,right,left,yes,filler_50_neu_task,o_filler_1000_neu_none_2,5_mittel.png,itafy,picture,word,controlcs,maskedcs,#969696,1500,maske_8.png,maske_8.png,yes_right,no,yes,0,None,3135812,3138446,3140346,NA,3135816,3136717,3136820,3136892,3136944,NA,NA,NA,NA,NA,NA,NA,3140349
97,41,1,EC_only,nonword,c,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none,some us,parlic,9430.png,word,picture,controlcs,us,#000000,0,maske_10.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,3141302,NA,NA,3142304,NA,NA,NA,NA,NA,NA,NA,NA,NA,3143307
97,42,1,EC_only,nonword,c,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_task,some us,altine,5629.png,word,picture,maskedcs,us,#969696,1500,maske_9.png,maske_1.png,no,no,no,1000,NA,NA,NA,NA,NA,3144325,3145226,3145329,3145371,3145423,3146923,yes,no,no,no,no,no,3148959
97,43,1,EC_only,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu7233.png,neu7080.png,picture,picture,us,us,#000000,999,maske_6.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3149888,NA,NA,NA,NA,NA,NA,NA,NA,NA,3151891
97,44,1,EC_only,nonword,c,us_alone,999,neutral,none,none,none,right,no,none,none,none,Lampe,none,word,none,us,#000000,999,maske_8.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3152757,NA,NA,NA,NA,NA,NA,NA,NA,NA,3154759
