subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
91,0,1,EC_subj,nonword,c,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_task,some us,Sonne,avouco,word,word,us,maskedcs,#969696,1500,maske_9.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,2775910,2776811,2776914,2776966,2777018,2778518,yes,no,no,no,no,no,2784642
91,1,1,EC_subj,nonword,c,critical,50,neg,objective,usfirst,left,right,yes,cs_50_neg_none,some us,hesire,9430.png,word,picture,maskedcs,us,#969696,0,maske_8.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,2785664,2786566,2787467,2787570,2787622,NA,2787672,no,no,no,yes,no,no,2793099
91,2,1,EC_subj,nonword,c,cs_w_us,50,neutral,objective,usfirst,left,right,yes,filler_50_neu_task,some us,altine,neu5740.png,word,picture,maskedcs,us,#969696,0,maske_11.png,maske_8.png,yes_left,no,no,250,NA,NA,NA,NA,2794169,2795072,2795973,2796076,2796128,NA,2796178,yes,no,no,no,no,no,2797802
91,3,1,EC_subj,nonword,c,cs_w_us,40,neutral,objective,usfirst,right,left,yes,filler_40_neu_none,some us,Dach,babit,word,word,us,maskedcs,#969696,0,maske_12.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,2798776,2799678,2800579,2800682,2800725,NA,2800775,no,no,no,no,yes,no,2801651
91,4,1,EC_subj,nonword,c,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none,some us,Pest,tafta,word,word,us,controlcs,#000000,600,maske_10.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2802575,NA,2803578,NA,NA,NA,NA,NA,NA,NA,2804181
91,5,1,EC_subj,nonword,c,cswcs,70,none,none,csfirst,right,left,yes,filler_50_neu_task,o_filler_1000_neu_none_2,11_mittel.png,itafy,picture,word,controlcs,maskedcs,#969696,1500,maske_6.png,maske_12.png,yes_right,no,yes,0,space,2805134,2807769,2809669,NA,2805138,2806039,2806142,2806214,2806266,NA,NA,NA,NA,NA,NA,NA,2809672
91,6,1,EC_subj,nonword,c,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,o_filler_1000_neu_none_2,11_mittel.png,2_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_5.png,fmaske_9.png,no,no,no,1000,NA,NA,NA,NA,NA,2810564,2811466,2811568,2811620,2811672,NA,NA,NA,NA,NA,NA,NA,2813174
91,7,1,EC_subj,nonword,c,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_task,some us,Lob,avouco,word,word,us,maskedcs,#969696,0,maske_5.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,2814144,2815046,2815947,2816050,2816102,NA,2816152,no,no,no,no,yes,no,2817450
91,8,1,EC_subj,nonword,c,critical,40,neg,objective,csfirst,right,left,yes,cs_40_neg_none,some us,Schmerz,coskie,word,word,us,maskedcs,#969696,1500,maske_11.png,maske_8.png,no,no,no,1000,NA,NA,NA,NA,NA,2818402,2819303,2819406,2819448,2819500,2821000,no,no,no,no,yes,no,2822027
91,9,1,EC_subj,nonword,c,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_none,some us,5460.png,minair,picture,word,us,maskedcs,#969696,0,maske_5.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,2823082,2823984,2824886,2824988,2825030,NA,2825080,yes,no,no,no,no,no,2826162
91,10,1,EC_subj,nonword,c,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_none,some us,minair,2057.png,word,picture,maskedcs,us,#969696,1500,maske_2.png,maske_2.png,no,no,no,1000,NA,NA,NA,NA,NA,2827187,2828089,2828192,2828234,2828286,2829786,no,no,no,no,yes,no,2830667
91,11,1,EC_subj,nonword,c,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_1,pubio,babit,word,word,controlcs,maskedcs,#969696,1500,maske_1.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,2831661,2832562,2832665,2832707,2832759,2834259,no,no,yes,no,no,no,2834834
