subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
97,EC_only,nonword,c,0,filler_40_neu_task,seloom,neu,filler,40,none,no,no,no,yes,2532778,2545278
97,EC_only,nonword,c,1,cs_50_pos_task,tavoo,pos,critical,50,none,no,no,no,yes,2546590,2548942
97,EC_only,nonword,c,2,cs_40_neg_none,teutos,neg,critical,40,none,no,no,no,yes,2550255,2552087
97,EC_only,nonword,c,3,cs_50_neg_task,makan,neg,critical,50,none,no,no,no,yes,2553400,2556230
97,EC_only,nonword,c,4,control_1000_neg_none,parlic,neg,control,1000,none,no,no,no,yes,2557543,2559414
97,EC_only,nonword,c,5,cs_40_pos_task,altine,pos,critical,40,none,no,no,no,yes,2560728,2562029
97,EC_only,nonword,c,6,cs_50_pos_none,minair,pos,critical,50,none,no,no,no,yes,2563342,2566551
97,EC_only,nonword,c,7,filler_50_neu_none,lobee,neu,filler,50,none,no,no,no,yes,2567863,2569430
97,EC_only,nonword,c,8,filler_1000_neu_none_2,babit,neu,filler,1000,none,no,no,yes,no,2570743,2576303
97,EC_only,nonword,c,9,control_1000_pos_none_2,naptor,pos,control,1000,none,no,no,no,yes,2577616,2580750
97,EC_only,nonword,c,10,control_1000_pos_none,avouco,pos,control,1000,none,no,no,no,yes,2582063,2583901
97,EC_only,nonword,c,11,cs_40_pos_none,zillie,pos,critical,40,none,no,no,no,yes,2585214,2589495
97,EC_only,nonword,c,12,control_1000_neg_none_2,hesire,neg,control,1000,none,no,no,no,yes,2590807,2593870
97,EC_only,nonword,c,13,filler_50_neu_task,tafta,neu,filler,50,none,no,no,no,yes,2595182,2597414
97,EC_only,nonword,c,14,cs_50_neg_none,coskie,neg,critical,50,none,no,no,no,yes,2598730,2600253
97,EC_only,nonword,c,15,filler_40_neu_none,roosle,neu,filler,40,none,no,no,no,yes,2601567,2603846
97,EC_only,nonword,c,16,filler_1000_neu_none_1,trelle,neu,filler,1000,none,no,no,no,yes,2605160,2607622
97,EC_only,nonword,c,17,cs_40_neg_task,pubio,neg,critical,40,none,no,no,no,yes,2608935,2610406
