subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
98,EC_only,pokemon,d,0,cs_50_neg_task,23_mittel.png,neg,critical,50,none,no,no,no,yes,2377141,2381887
98,EC_only,pokemon,d,1,cs_50_pos_none,25_mittel.png,pos,critical,50,none,no,no,no,yes,2383199,2387326
98,EC_only,pokemon,d,2,cs_40_neg_none,11_mittel.png,neg,critical,40,none,no,no,no,yes,2388639,2391514
98,EC_only,pokemon,d,3,filler_1000_neu_none_2,15_mittel.png,neu,filler,1000,none,no,no,yes,no,2392827,2396400
98,EC_only,pokemon,d,4,filler_50_neu_task,24_mittel.png,neu,filler,50,none,no,no,no,yes,2397712,2399876
98,EC_only,pokemon,d,5,control_1000_pos_none_2,37_mittel.png,pos,control,1000,none,yes,no,no,no,2401191,2408866
98,EC_only,pokemon,d,6,cs_50_pos_task,9_mittel.png,pos,critical,50,none,no,no,no,yes,2410177,2411971
98,EC_only,pokemon,d,7,cs_40_pos_none,16_mittel.png,pos,critical,40,none,no,no,no,yes,2413282,2415633
98,EC_only,pokemon,d,8,control_1000_neg_none_2,10_mittel.png,neg,control,1000,none,no,yes,no,no,2416946,2419153
98,EC_only,pokemon,d,9,cs_40_neg_task,7_mittel.png,neg,critical,40,none,no,no,no,yes,2420473,2422487
98,EC_only,pokemon,d,10,cs_40_pos_task,17_mittel.png,pos,critical,40,none,no,no,no,yes,2423799,2425448
98,EC_only,pokemon,d,11,filler_50_neu_none,5_mittel.png,neu,filler,50,none,no,no,no,yes,2426760,2429560
98,EC_only,pokemon,d,12,control_1000_neg_none,18_mittel.png,neg,control,1000,none,no,no,yes,no,2430871,2434263
98,EC_only,pokemon,d,13,cs_50_neg_none,4_mittel.png,neg,critical,50,none,no,no,no,yes,2435575,2438176
98,EC_only,pokemon,d,14,filler_1000_neu_none_1,39_mittel.png,neu,filler,1000,none,no,no,yes,no,2439490,2442704
98,EC_only,pokemon,d,15,filler_40_neu_none,40_mittel.png,neu,filler,40,none,no,no,no,yes,2444018,2447702
98,EC_only,pokemon,d,16,control_1000_pos_none,22_mittel.png,pos,control,1000,none,yes,no,no,no,2449013,2457695
98,EC_only,pokemon,d,17,filler_40_neu_task,2_mittel.png,neu,filler,40,none,no,no,no,yes,2459008,2460626
