subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
122,0,1,EC_subj,nonword,c,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_none,some us,Bücher,trelle,word,word,us,maskedcs,#969696,0,maske_12.png,maske_6.png,no,no,no,1000,NA,NA,NA,NA,2740377,2741279,2742181,2742283,2742325,NA,2742375,no,yes,no,no,no,no,2743529
122,1,1,EC_subj,nonword,c,cs_w_us,40,neutral,objective,usfirst,right,left,yes,filler_40_neu_none,some us,Tuch,parlic,word,word,us,maskedcs,#969696,0,maske_2.png,maske_7.png,no,no,no,1000,NA,NA,NA,NA,2744494,2745396,2746298,2746400,2746442,NA,2746492,yes,no,no,no,no,no,2747400
122,2,1,EC_subj,nonword,c,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_task,some us,lobee,1440.png,word,picture,maskedcs,us,#969696,1500,maske_2.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,2748423,2749325,2749427,2749469,2749521,2751021,yes,no,no,no,no,no,2751943
122,3,1,EC_subj,nonword,c,us_alone,999,neutral,none,none,none,left,no,none,none,neu2372.png,none,picture,none,us,none,#000000,999,maske_9.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2752818,NA,NA,NA,NA,NA,NA,NA,NA,NA,2754820
122,4,1,EC_subj,nonword,c,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,filler_1000_neu_none_2,tafta,22_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_8.png,fmaske_6.png,no,yes_left,no,250,NA,NA,NA,NA,NA,2755764,2756666,2756768,2756820,2756872,NA,NA,NA,NA,NA,NA,NA,2758374
122,5,1,EC_subj,nonword,c,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,filler_1000_neu_none_2,tafta,22_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_9.png,fmaske_4.png,no,yes_left,no,1000,NA,NA,NA,NA,NA,2759335,2760237,2760339,2760391,2760443,NA,NA,NA,NA,NA,NA,NA,2761945
122,6,1,EC_subj,nonword,c,critical,40,pos,objective,usfirst,left,right,yes,cs_40_pos_none,some us,trelle,2050.png,word,picture,maskedcs,us,#969696,0,maske_8.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,2762980,2763882,2764784,2764886,2764928,NA,2764978,yes,no,no,no,no,no,2765895
122,7,1,EC_subj,nonword,c,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_none,some us,Mutter,trelle,word,word,us,maskedcs,#969696,0,maske_9.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,2766864,2767766,2768668,2768770,2768812,NA,2768862,yes,no,no,no,no,no,2769708
122,8,1,EC_subj,nonword,c,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_task,o_filler_1000_neu_none_1,hesire,23_mittel.png,word,picture,maskedcs,controlcs,#969696,1500,maske_5.png,maske_5.png,no,yes_right,no,250,NA,NA,NA,NA,NA,2770649,2771551,2771653,2771705,2771757,2773257,yes,no,no,no,no,no,2774250
122,9,1,EC_subj,nonword,c,cs_w_us,1000,neutral,none,csfirst,right,left,no,o_filler_1000_neu_none_1,some us,neu2372.png,23_mittel.png,picture,picture,us,controlcs,#000000,600,fmaske_11.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2775219,NA,2776221,NA,NA,NA,NA,NA,NA,NA,2776824
