subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
138,0,1,EC_subj,nonword,c,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,roosle,tafta,word,word,maskedcs,controlcs,#969696,1500,maske_9.png,maske_2.png,yes_left,no,no,250,NA,NA,NA,NA,NA,3190566,3191467,3191570,3191622,3191674,3193174,no,yes,no,no,no,no,3196461
138,1,1,EC_subj,nonword,c,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none_2,some us,9404.png,naptor,picture,word,us,controlcs,#000000,600,maske_4.png,maske_9.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3197471,NA,3198473,NA,NA,NA,NA,NA,NA,NA,3199076
138,2,1,EC_subj,nonword,c,critical,40,neg,objective,usfirst,right,left,yes,cs_40_neg_task,some us,9180.png,altine,picture,word,us,maskedcs,#969696,0,maske_12.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,3200180,3201082,3201983,3202086,3202128,NA,3202178,no,yes,no,no,no,no,3205446
138,3,1,EC_subj,nonword,c,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none_2,some us,5831.png,coskie,picture,word,us,controlcs,#000000,600,maske_12.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3206433,NA,3207435,NA,NA,NA,NA,NA,NA,NA,3208037
138,4,1,EC_subj,nonword,c,cs_alone,1000,none,none,none,left,none,no,filler_1000_neu_none_1,none,tafta,none,word,none,controlcs,none,#000000,999,maske_4.png,maske_6.png,no,yes_left,no,250,NA,NA,NA,NA,NA,NA,NA,3208905,NA,NA,NA,NA,NA,NA,NA,NA,NA,3209908
138,5,1,EC_subj,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Tuch,Sessel,word,word,us,us,#000000,999,maske_3.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3210775,NA,NA,NA,NA,NA,NA,NA,NA,NA,3212778
138,6,1,EC_subj,nonword,c,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,o_filler_1000_neu_none_1,2_mittel.png,16_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_12.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,NA,3213664,3214565,3214668,3214710,3214762,NA,NA,NA,NA,NA,NA,NA,3216264
138,7,1,EC_subj,nonword,c,critical,40,neg,objective,csfirst,left,right,yes,cs_40_neg_task,some us,altine,6311.png,word,picture,maskedcs,us,#969696,1500,maske_9.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,3217259,3218160,3218263,3218305,3218357,3219857,no,yes,no,no,no,no,3228445
138,8,1,EC_subj,nonword,c,us_alone,999,neutral,none,none,none,right,no,none,none,none,Kreis,none,word,none,us,#000000,999,maske_8.png,maske_10.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3229273,NA,NA,NA,NA,NA,NA,NA,NA,NA,3231275
138,9,1,EC_subj,nonword,c,us_alone,999,neutral,none,none,none,right,no,none,none,none,Dach,none,word,none,us,#000000,999,maske_7.png,maske_12.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3232106,NA,NA,NA,NA,NA,NA,NA,NA,NA,3234108
