subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
108,EC_only,nonword,c,0,cs_40_neg_none,tafta,neg,critical,40,none,13,1922969,1925496
108,EC_only,nonword,c,1,control_1000_pos_none,zillie,pos,control,1000,none,10,1927802,1929325
108,EC_only,nonword,c,2,cs_50_neg_none,altine,neg,critical,50,none,10,1931632,1932881
108,EC_only,nonword,c,3,cs_50_neg_task,babit,neg,critical,50,none,10,1935185,1936248
108,EC_only,nonword,c,4,cs_50_pos_none,trelle,pos,critical,50,none,10,1938552,1939656
108,EC_only,nonword,c,5,control_1000_pos_none_2,pubio,pos,control,1000,none,10,1941963,1942881
108,EC_only,nonword,c,6,filler_40_neu_task,minair,neu,filler,40,none,10,1945186,1946110
108,EC_only,nonword,c,7,filler_50_neu_task,coskie,neu,filler,50,none,10,1948415,1949788
108,EC_only,nonword,c,8,filler_1000_neu_none_1,naptor,neu,filler,1000,none,10,1952099,1953057
108,EC_only,nonword,c,9,filler_40_neu_none,makan,neu,filler,40,none,10,1955369,1956359
108,EC_only,nonword,c,10,cs_40_pos_task,hesire,pos,critical,40,none,10,1958663,1960647
108,EC_only,nonword,c,11,cs_50_pos_task,lobee,pos,critical,50,none,10,1962963,1963816
108,EC_only,nonword,c,12,filler_1000_neu_none_2,parlic,neu,filler,1000,none,10,1966129,1967080
108,EC_only,nonword,c,13,control_1000_neg_none,teutos,neg,control,1000,none,10,1969385,1970989
108,EC_only,nonword,c,14,cs_40_neg_task,roosle,neg,critical,40,none,10,1973296,1974319
108,EC_only,nonword,c,15,cs_40_pos_none,seloom,pos,critical,40,none,10,1976627,1977577
108,EC_only,nonword,c,16,filler_50_neu_none,avouco,neu,filler,50,none,10,1979882,1981001
108,EC_only,nonword,c,17,control_1000_neg_none_2,tavoo,neg,control,1000,none,10,1983313,1984464
