subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
103,EC_subj,pokemon,d,0,cs_40_neg_task,10_mittel.png,neg,critical,40,subjective,no,no,no,yes,2887601,2892215
103,EC_subj,pokemon,d,1,control_1000_neg_none_2,7_mittel.png,neg,control,1000,none,no,yes,no,no,2893525,2898359
103,EC_subj,pokemon,d,2,filler_50_neu_none,23_mittel.png,neu,filler,50,none,no,no,no,yes,2899670,2902447
103,EC_subj,pokemon,d,3,filler_40_neu_none,9_mittel.png,neu,filler,40,none,no,no,no,yes,2903757,2905391
103,EC_subj,pokemon,d,4,filler_50_neu_task,25_mittel.png,neu,filler,50,subjective,no,no,no,yes,2906701,2908215
103,EC_subj,pokemon,d,5,filler_1000_neu_none_2,22_mittel.png,neu,filler,1000,none,yes,no,no,no,2909524,2911431
103,EC_subj,pokemon,d,6,cs_50_pos_none,24_mittel.png,pos,critical,50,none,no,no,no,yes,2912743,2914295
103,EC_subj,pokemon,d,7,cs_40_neg_none,2_mittel.png,neg,critical,40,none,no,no,no,yes,2915605,2916791
103,EC_subj,pokemon,d,8,control_1000_pos_none_2,17_mittel.png,pos,control,1000,none,no,no,yes,no,2918101,2926911
103,EC_subj,pokemon,d,9,cs_50_neg_none,39_mittel.png,neg,critical,50,none,no,no,no,yes,2928231,2929655
103,EC_subj,pokemon,d,10,control_1000_pos_none,15_mittel.png,pos,control,1000,none,no,yes,no,no,2930964,2936064
103,EC_subj,pokemon,d,11,filler_1000_neu_none_1,4_mittel.png,neu,filler,1000,none,yes,no,no,no,2937373,2945342
103,EC_subj,pokemon,d,12,cs_40_pos_none,18_mittel.png,pos,critical,40,none,no,no,no,yes,2946653,2947920
103,EC_subj,pokemon,d,13,cs_40_pos_task,37_mittel.png,pos,critical,40,subjective,no,no,no,yes,2949230,2950391
103,EC_subj,pokemon,d,14,filler_40_neu_task,11_mittel.png,neu,filler,40,subjective,no,no,no,yes,2951702,2953447
103,EC_subj,pokemon,d,15,cs_50_neg_task,5_mittel.png,neg,critical,50,subjective,no,no,no,yes,2954758,2956079
103,EC_subj,pokemon,d,16,control_1000_neg_none,16_mittel.png,neg,control,1000,none,no,no,yes,no,2957388,2959416
103,EC_subj,pokemon,d,17,cs_50_pos_task,40_mittel.png,pos,critical,50,subjective,no,no,no,yes,2960726,2962039
