subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
90,EC_subj,nonword,c,0,control_1000_neg_none_2,tavoo,neg,control,1000,none,no,no,no,yes,2823007,2826692
90,EC_subj,nonword,c,1,filler_50_neu_none,avouco,neu,filler,50,none,no,no,no,yes,2828003,2829565
90,EC_subj,nonword,c,2,cs_50_neg_none,altine,neg,critical,50,none,no,no,no,yes,2830876,2832069
90,EC_subj,nonword,c,3,filler_40_neu_none,makan,neu,filler,40,none,no,no,no,yes,2833382,2834421
90,EC_subj,nonword,c,4,cs_40_pos_none,seloom,pos,critical,40,none,no,no,no,yes,2835732,2837012
90,EC_subj,nonword,c,5,control_1000_pos_none,zillie,pos,control,1000,none,yes,no,no,no,2838324,2840413
90,EC_subj,nonword,c,6,filler_50_neu_task,coskie,neu,filler,50,subjective,no,no,no,yes,2841725,2842732
90,EC_subj,nonword,c,7,control_1000_pos_none_2,pubio,pos,control,1000,none,yes,no,no,no,2844044,2846285
90,EC_subj,nonword,c,8,cs_40_pos_task,hesire,pos,critical,40,subjective,no,no,no,yes,2847596,2848733
90,EC_subj,nonword,c,9,cs_50_neg_task,babit,neg,critical,50,subjective,no,no,no,yes,2850045,2851333
90,EC_subj,nonword,c,10,cs_50_pos_none,trelle,pos,critical,50,none,no,no,no,yes,2852644,2853724
90,EC_subj,nonword,c,11,control_1000_neg_none,teutos,neg,control,1000,none,no,yes,no,no,2855035,2856317
90,EC_subj,nonword,c,12,filler_40_neu_task,minair,neu,filler,40,subjective,no,no,no,yes,2857629,2858693
90,EC_subj,nonword,c,13,filler_1000_neu_none_2,parlic,neu,filler,1000,none,no,no,yes,no,2860004,2864006
90,EC_subj,nonword,c,14,cs_40_neg_none,tafta,neg,critical,40,none,no,no,no,yes,2865317,2866789
90,EC_subj,nonword,c,15,filler_1000_neu_none_1,naptor,neu,filler,1000,none,no,yes,no,no,2868102,2869533
90,EC_subj,nonword,c,16,cs_40_neg_task,roosle,neg,critical,40,subjective,no,no,no,yes,2870844,2872077
90,EC_subj,nonword,c,17,cs_50_pos_task,lobee,pos,critical,50,subjective,no,no,no,yes,2873388,2874717
