subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
138,0,1,1,EC_subj,nonword,c,us_w_us,999,pos-pos,none,none,none,both,no,none,none,Scherz,Mutter,word,word,us,us,#000000,999,maske_5.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,263300,NA,NA,NA,NA,NA,NA,NA,NA,NA,265303
138,1,1,1,EC_subj,nonword,c,us_alone,999,neutral,none,none,none,left,no,none,none,Lampe,none,word,none,us,none,#000000,999,maske_6.png,maske_12.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,266150,NA,NA,NA,NA,NA,NA,NA,NA,NA,268152
138,2,1,1,EC_subj,nonword,c,critical,40,neg,subjective,usfirst,left,right,yes,cs_40_neg_task,some us,altine,9520.png,word,picture,maskedcs,us,#969696,0,maske_9.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,269316,270221,271122,271225,271267,NA,271317,yes,no,no,no,no,no,283277
138,3,1,1,EC_subj,nonword,c,critical,50,pos,subjective,usfirst,left,right,yes,cs_50_pos_task,some us,pubio,Himmel,word,word,maskedcs,us,#969696,0,maske_3.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,284254,285157,286058,286161,286213,NA,286263,yes,no,no,no,no,no,290877
138,4,1,1,EC_subj,nonword,c,cs_alone,50,none,none,none,right,none,yes,o_filler_50_neu_none,none,none,15_mittel.png,none,picture,none,maskedcs,#969696,999,fmaske_5.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,291725,292626,292729,292781,NA,NA,NA,NA,NA,NA,NA,NA,292833
138,5,1,1,EC_subj,nonword,c,us_w_us,999,pos-pos,none,none,none,both,no,none,none,8190.png,8370.png,picture,picture,us,us,#000000,999,maske_1.png,maske_9.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,293814,NA,NA,NA,NA,NA,NA,NA,NA,NA,295816
138,6,1,1,EC_subj,nonword,c,critical,50,pos,subjective,usfirst,right,left,yes,cs_50_pos_task,some us,Urlaub,pubio,word,word,us,maskedcs,#969696,0,maske_4.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,296795,297697,298598,298701,298753,NA,298803,no,no,yes,no,no,no,302846
138,7,1,1,EC_subj,nonword,c,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none,some us,Tod,avouco,word,word,us,controlcs,#000000,0,maske_11.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,303776,NA,NA,304778,NA,NA,NA,NA,NA,NA,NA,NA,NA,305781
138,8,1,1,EC_subj,nonword,c,cs_w_us,1000,neutral,none,usfirst,left,right,no,filler_1000_neu_none_2,some us,lobee,neu5740.png,word,picture,controlcs,us,#000000,0,maske_11.png,maske_6.png,no,yes_left,no,250,NA,NA,NA,NA,306776,NA,NA,307778,NA,NA,NA,NA,NA,NA,NA,NA,NA,308781
138,9,1,1,EC_subj,nonword,c,cs_w_us,40,neutral,none,usfirst,right,left,yes,filler_40_neu_none,some us,Lampe,hesire,word,word,us,maskedcs,#969696,0,maske_8.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,309756,310659,311560,311663,311705,NA,NA,NA,NA,NA,NA,NA,NA,311757
