subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
79,EC_subj,nonword,c,0,cs_40_neg_task,naptor,neg,critical,40,subjective,10,1998944,2001729
79,EC_subj,nonword,c,1,filler_50_neu_none,tavoo,neu,filler,50,none,15,2002751,2005705
79,EC_subj,nonword,c,2,control_1000_pos_none,lobee,pos,control,1000,none,15,2006727,2008928
79,EC_subj,nonword,c,3,filler_40_neu_none,pubio,neu,filler,40,none,6,2009949,2011718
79,EC_subj,nonword,c,4,filler_40_neu_task,zillie,neu,filler,40,subjective,1,2012739,2014310
79,EC_subj,nonword,c,5,control_1000_pos_none_2,trelle,pos,control,1000,none,0,2015331,2016693
79,EC_subj,nonword,c,6,filler_1000_neu_none_2,makan,neu,filler,1000,none,12,2017714,2021079
79,EC_subj,nonword,c,7,cs_50_neg_task,roosle,neg,critical,50,subjective,4,2022100,2023630
79,EC_subj,nonword,c,8,cs_40_neg_none,parlic,neg,critical,40,none,3,2024651,2026444
79,EC_subj,nonword,c,9,filler_50_neu_task,teutos,neu,filler,50,subjective,4,2027466,2030308
79,EC_subj,nonword,c,10,filler_1000_neu_none_1,minair,neu,filler,1000,none,8,2031329,2033415
79,EC_subj,nonword,c,11,control_1000_neg_none_2,altine,neg,control,1000,none,6,2034437,2036208
79,EC_subj,nonword,c,12,cs_40_pos_none,avouco,pos,critical,40,none,5,2037229,2040768
79,EC_subj,nonword,c,13,cs_50_pos_none,seloom,pos,critical,50,none,10,2041790,2044649
79,EC_subj,nonword,c,14,cs_50_neg_none,tafta,neg,critical,50,none,6,2045670,2049177
79,EC_subj,nonword,c,15,cs_40_pos_task,coskie,pos,critical,40,subjective,2,2050198,2052379
79,EC_subj,nonword,c,16,control_1000_neg_none,babit,neg,control,1000,none,15,2053401,2055158
79,EC_subj,nonword,c,17,cs_50_pos_task,hesire,pos,critical,50,subjective,13,2056180,2058451
