subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
109,EC_subj,pokemon,d,0,filler_1000_neu_none_1,17_mittel.png,neu,filler,1000,none,19,2990138,2993323
109,EC_subj,pokemon,d,1,cs_50_pos_task,23_mittel.png,pos,critical,50,subjective,19,2995706,2998026
109,EC_subj,pokemon,d,2,filler_50_neu_none,15_mittel.png,neu,filler,50,none,19,3000335,3002226
109,EC_subj,pokemon,d,3,control_1000_pos_none,18_mittel.png,pos,control,1000,none,19,3004534,3006753
109,EC_subj,pokemon,d,4,filler_1000_neu_none_2,16_mittel.png,neu,filler,1000,none,19,3009060,3011310
109,EC_subj,pokemon,d,5,cs_40_neg_task,9_mittel.png,neg,critical,40,subjective,19,3013619,3015679
109,EC_subj,pokemon,d,6,cs_40_neg_none,25_mittel.png,neg,critical,40,none,19,3017990,3020252
109,EC_subj,pokemon,d,7,filler_40_neu_none,5_mittel.png,neu,filler,40,none,19,3022561,3024554
109,EC_subj,pokemon,d,8,cs_50_pos_none,4_mittel.png,pos,critical,50,none,19,3026861,3028956
109,EC_subj,pokemon,d,9,control_1000_neg_none,2_mittel.png,neg,control,1000,none,19,3031266,3034485
109,EC_subj,pokemon,d,10,filler_50_neu_task,39_mittel.png,neu,filler,50,subjective,19,3036792,3038681
109,EC_subj,pokemon,d,11,cs_40_pos_task,7_mittel.png,pos,critical,40,subjective,19,3040988,3042684
109,EC_subj,pokemon,d,12,cs_50_neg_none,37_mittel.png,neg,critical,50,none,19,3044991,3046754
109,EC_subj,pokemon,d,13,filler_40_neu_task,24_mittel.png,neu,filler,40,subjective,19,3049065,3051263
109,EC_subj,pokemon,d,14,cs_40_pos_none,11_mittel.png,pos,critical,40,none,19,3053571,3057361
109,EC_subj,pokemon,d,15,control_1000_neg_none_2,40_mittel.png,neg,control,1000,none,19,3059671,3061528
109,EC_subj,pokemon,d,16,control_1000_pos_none_2,10_mittel.png,pos,control,1000,none,19,3063837,3068067
109,EC_subj,pokemon,d,17,cs_50_neg_task,22_mittel.png,neg,critical,50,subjective,19,3070372,3072649
