subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
77,EC_subj,nonword,c,0,cs_40_pos_none,coskie,pos,critical,40,none,2050.png,picture,8496.png,2050.png,8420.png,Spiel,Natur,Himmel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2451107,2453166
77,EC_subj,nonword,c,1,cs_50_neg_none,roosle,neg,critical,50,none,6831.png,picture,6831.png,6020.png,6530.png,Eiter,Angst,Folter,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2454210,2457898
77,EC_subj,nonword,c,2,cs_40_neg_none,naptor,neg,critical,40,none,Henker,word,9432.png,9404.png,2053.png,Henker,Gift,Wahnsinn,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2458928,2461960
77,EC_subj,nonword,c,3,control_1000_pos_none_2,lobee,pos,control,1000,none,2791.png,picture,1650.png,2791.png,7470.png,Liebe,Freizeit,Witz,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2462989,2467020
77,EC_subj,nonword,c,4,filler_50_neu_task,pubio,neu,filler,50,subjective,neu7187.png,picture,neu7187.png,neu5731.png,neu7000.png,Wand,Tuch,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2468050,2471018
77,EC_subj,nonword,c,5,filler_1000_neu_none_1,tavoo,neu,filler,1000,none,Hand,word,neu7090.png,neu1616.png,neu7187.png,Hand,Lampe,Dach,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2472048,2475812
77,EC_subj,nonword,c,6,cs_40_neg_task,avouco,neg,critical,40,subjective,Krieg,word,6311.png,9432.png,9041.png,Krieg,Abscheu,Gewalt,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2476866,2480461
77,EC_subj,nonword,c,7,filler_1000_neu_none_2,minair,neu,filler,1000,none,Kreis,word,neu7490.png,neu7000.png,neu7640.png,Kreis,Dach,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2481491,2484903
77,EC_subj,nonword,c,8,filler_40_neu_none,zillie,neu,filler,40,none,Sessel,word,neu5395.png,neu7187.png,neu7004.png,Lampe,Hand,Sessel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2485933,2488055
77,EC_subj,nonword,c,9,control_1000_neg_none_2,babit,neg,control,1000,none,Pest,word,9430.png,9340.png,3160.png,Sucht,Not,Pest,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2489090,2490693
77,EC_subj,nonword,c,10,cs_50_pos_task,parlic,pos,critical,50,subjective,Glück,word,5594.png,8540.png,2091.png,Brief,Glück,Blume,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2491741,2495185
77,EC_subj,nonword,c,11,cs_40_pos_task,makan,pos,critical,40,subjective,8200.png,picture,8200.png,8370.png,8501.png,Geschenk,Musik,Rose,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2496225,2497241
77,EC_subj,nonword,c,12,filler_50_neu_none,teutos,neu,filler,50,none,neu2372.png,picture,neu7090.png,neu2372.png,neu7233.png,Lampe,Tuch,Dach,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2498274,2503429
77,EC_subj,nonword,c,13,control_1000_neg_none,trelle,neg,control,1000,none,Schmerz,word,2141.png,9006.png,9102.png,Schmerz,Teufel,Ärger,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2504458,2511280
77,EC_subj,nonword,c,14,control_1000_pos_none,tafta,pos,control,1000,none,Romantik,word,8540.png,5629.png,2058.png,Wärme,Glück,Romantik,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2512309,2514568
77,EC_subj,nonword,c,15,cs_50_neg_task,seloom,neg,critical,50,subjective,Eiter,word,6570.1.png,9342.png,3550.png,Abscheu,Eiter,Tyrann,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2515598,2516610
77,EC_subj,nonword,c,16,filler_40_neu_task,altine,neu,filler,40,subjective,neu2635.png,picture,neu2635.png,neu7550.png,neu2220.png,Tuch,Linie,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2517639,2518523
77,EC_subj,nonword,c,17,cs_50_pos_none,hesire,pos,critical,50,none,8330.png,picture,8420.png,8330.png,4220.png,Mutter,Kinder,Blume,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2519564,2520440
