subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
114,EC_subj,nonword,c,0,filler_50_neu_none,minair,neu,filler,50,none,neu2635.png,picture,neu2580.png,neu2635.png,neu2372.png,Knopf,Bein,Hand,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,3148930,3154615
114,EC_subj,nonword,c,1,cs_40_pos_task,avouco,pos,critical,40,subjective,Sommer,word,8170.png,1999.png,8370.png,Natur,Mutter,Sommer,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,3156016,3158631
114,EC_subj,nonword,c,2,cs_50_pos_task,seloom,pos,critical,50,subjective,Geschenk,word,1710.png,8200.png,2058.png,Frieden,Freizeit,Geschenk,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,3160037,3161793
114,EC_subj,nonword,c,3,control_1000_pos_none,trelle,pos,control,1000,none,2091.png,picture,2040.png,2091.png,2209.png,Wiese,Freizeit,Lob,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,3163203,3166351
114,EC_subj,nonword,c,4,cs_40_neg_task,parlic,neg,critical,40,subjective,9220.png,picture,9180.png,2141.png,9220.png,Gemeinheit,Geschwür,Frust,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,3167786,3171969
114,EC_subj,nonword,c,5,cs_50_pos_none,roosle,pos,critical,50,none,Musik,word,2080.png,2071.png,5831.png,Kuss,Himmel,Musik,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,3173387,3175664
114,EC_subj,nonword,c,6,cs_50_neg_task,tafta,neg,critical,50,subjective,8485.png,picture,6570.1.png,8485.png,9330.png,Ekel,Abscheu,Ärger,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,3177052,3179711
114,EC_subj,nonword,c,7,cs_40_neg_none,hesire,neg,critical,40,none,Horror,word,9340.png,9520.png,3220.png,Horror,Henker,Abgas,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,3181111,3184329
114,EC_subj,nonword,c,8,filler_50_neu_task,tavoo,neu,filler,50,subjective,Schrank,word,neu7830.png,neu2220.png,neu7640.png,Schrank,Knopf,Dach,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,3185720,3187887
114,EC_subj,nonword,c,9,cs_50_neg_none,lobee,neg,critical,50,none,Folter,word,9630.png,2053.png,9432.png,Tyrann,Folter,Gift,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,3189289,3192055
114,EC_subj,nonword,c,10,filler_1000_neu_none_1,makan,neu,filler,1000,none,neu7490.png,picture,neu7490.png,neu2580.png,neu2575.png,Kreis,Sessel,Tuch,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,3193437,3196543
114,EC_subj,nonword,c,11,filler_1000_neu_none_2,coskie,neu,filler,1000,none,neu2620.png,picture,neu7490.png,neu7640.png,neu2620.png,Wand,Hand,Schrank,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,3197943,3199681
114,EC_subj,nonword,c,12,control_1000_neg_none_2,zillie,neg,control,1000,none,2276.png,picture,9630.png,6555.png,2276.png,Tod,Stress,Wahnsinn,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,3201041,3203023
114,EC_subj,nonword,c,13,filler_40_neu_task,pubio,neu,filler,40,subjective,Kreis,word,neu7233.png,neu2635.png,neu2487.png,Dach,Kreis,Knopf,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,3204393,3205952
114,EC_subj,nonword,c,14,filler_40_neu_none,teutos,neu,filler,40,none,neu2372.png,picture,neu5395.png,neu2372.png,neu2487.png,Wand,Dach,Lampe,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,3207337,3208671
114,EC_subj,nonword,c,15,control_1000_neg_none,altine,neg,control,1000,none,9280.png,picture,9430.png,6020.png,9280.png,Teufel,Angst,Not,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,3210041,3213089
114,EC_subj,nonword,c,16,cs_40_pos_none,naptor,pos,critical,40,none,Mutter,word,1440.png,7502.png,5994.png,Mutter,Lachen,Spaß,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,3214476,3215943
114,EC_subj,nonword,c,17,control_1000_pos_none_2,babit,pos,control,1000,none,Fete,word,7350.png,5460.png,8470.png,Scherz,Fete,Leben,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,3217341,3220401
