subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
92,EC_subj,nonword,c,0,filler_40_neu_none,roosle,neu,filler,40,none,yes,no,no,no,2781611,2786418
92,EC_subj,nonword,c,1,cs_50_pos_none,minair,pos,critical,50,none,no,no,yes,no,2787731,2790575
92,EC_subj,nonword,c,2,filler_50_neu_none,lobee,neu,filler,50,none,yes,no,no,no,2791888,2793457
92,EC_subj,nonword,c,3,cs_50_neg_none,coskie,neg,critical,50,none,yes,no,no,no,2794772,2797822
92,EC_subj,nonword,c,4,cs_50_pos_task,tavoo,pos,critical,50,subjective,yes,no,no,no,2799136,2801327
92,EC_subj,nonword,c,5,cs_40_pos_task,altine,pos,critical,40,subjective,yes,no,no,no,2802640,2804477
92,EC_subj,nonword,c,6,filler_1000_neu_none_1,trelle,neu,filler,1000,none,no,no,yes,no,2805790,2807820
92,EC_subj,nonword,c,7,cs_40_pos_none,zillie,pos,critical,40,none,yes,no,no,no,2809133,2810753
92,EC_subj,nonword,c,8,filler_1000_neu_none_2,babit,neu,filler,1000,none,no,yes,no,no,2812067,2814249
92,EC_subj,nonword,c,9,control_1000_neg_none_2,hesire,neg,control,1000,none,no,yes,no,no,2815561,2817291
92,EC_subj,nonword,c,10,control_1000_pos_none,avouco,pos,control,1000,none,no,no,yes,no,2818604,2822130
92,EC_subj,nonword,c,11,control_1000_pos_none_2,naptor,pos,control,1000,none,yes,no,no,no,2823442,2825675
92,EC_subj,nonword,c,12,filler_40_neu_task,seloom,neu,filler,40,subjective,no,no,no,yes,2826988,2828862
92,EC_subj,nonword,c,13,control_1000_neg_none,parlic,neg,control,1000,none,no,no,yes,no,2830177,2834464
92,EC_subj,nonword,c,14,filler_50_neu_task,tafta,neu,filler,50,subjective,no,yes,no,no,2835776,2837327
92,EC_subj,nonword,c,15,cs_50_neg_task,makan,neg,critical,50,subjective,yes,no,no,no,2838640,2839912
92,EC_subj,nonword,c,16,cs_40_neg_task,pubio,neg,critical,40,subjective,yes,no,no,no,2841224,2842372
92,EC_subj,nonword,c,17,cs_40_neg_none,teutos,neg,critical,40,none,no,no,no,yes,2843684,2845941
