subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
82,EC_only,nonword,c,0,filler_50_neu_none,teutos,neu,filler,50,none,no,no,no,yes,1786707,1790816
82,EC_only,nonword,c,1,filler_1000_neu_none_1,tavoo,neu,filler,1000,none,no,no,yes,no,1791838,1794687
82,EC_only,nonword,c,2,cs_50_neg_task,seloom,neg,critical,50,none,no,no,no,yes,1795710,1798310
82,EC_only,nonword,c,3,cs_40_neg_task,avouco,neg,critical,40,none,no,no,no,yes,1799332,1800797
82,EC_only,nonword,c,4,control_1000_pos_none_2,lobee,pos,control,1000,none,yes,no,no,no,1801819,1803833
82,EC_only,nonword,c,5,control_1000_neg_none,trelle,neg,control,1000,none,no,yes,no,no,1804855,1806927
82,EC_only,nonword,c,6,cs_40_pos_none,coskie,pos,critical,40,none,no,no,yes,no,1807949,1809874
82,EC_only,nonword,c,7,filler_1000_neu_none_2,minair,neu,filler,1000,none,yes,no,no,no,1810896,1812678
82,EC_only,nonword,c,8,cs_50_neg_none,roosle,neg,critical,50,none,no,no,no,yes,1813700,1815121
82,EC_only,nonword,c,9,cs_50_pos_none,hesire,pos,critical,50,none,no,no,no,yes,1816143,1816955
82,EC_only,nonword,c,10,control_1000_neg_none_2,babit,neg,control,1000,none,yes,no,no,no,1817977,1820501
82,EC_only,nonword,c,11,filler_40_neu_task,altine,neu,filler,40,none,no,no,yes,no,1821524,1823428
82,EC_only,nonword,c,12,control_1000_pos_none,tafta,pos,control,1000,none,no,no,yes,no,1824450,1826354
82,EC_only,nonword,c,13,filler_50_neu_task,pubio,neu,filler,50,none,no,yes,no,no,1827376,1829679
82,EC_only,nonword,c,14,cs_40_neg_none,naptor,neg,critical,40,none,no,no,no,yes,1830701,1831702
82,EC_only,nonword,c,15,cs_40_pos_task,makan,pos,critical,40,none,no,no,no,yes,1832724,1833746
82,EC_only,nonword,c,16,cs_50_pos_task,parlic,pos,critical,50,none,no,no,yes,no,1834773,1836511
82,EC_only,nonword,c,17,filler_40_neu_none,zillie,neu,filler,40,none,no,no,no,yes,1837533,1838345
