subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
110,EC_subj,pokemon,d,0,cs_50_neg_task,18_mittel.png,neg,critical,50,subjective,no,no,no,yes,2759973,2764823
110,EC_subj,pokemon,d,1,cs_40_neg_task,23_mittel.png,neg,critical,40,subjective,no,no,yes,no,2766135,2769064
110,EC_subj,pokemon,d,2,cs_50_neg_none,10_mittel.png,neg,critical,50,none,no,yes,no,no,2770375,2773143
110,EC_subj,pokemon,d,3,filler_50_neu_none,16_mittel.png,neu,filler,50,none,no,no,no,yes,2774455,2776631
110,EC_subj,pokemon,d,4,cs_40_pos_none,25_mittel.png,pos,critical,40,none,no,no,yes,no,2777943,2780544
110,EC_subj,pokemon,d,5,control_1000_pos_none_2,40_mittel.png,pos,control,1000,none,yes,no,no,no,2781857,2786128
110,EC_subj,pokemon,d,6,control_1000_neg_none_2,5_mittel.png,neg,control,1000,none,no,yes,no,no,2787439,2790895
110,EC_subj,pokemon,d,7,cs_40_pos_task,9_mittel.png,pos,critical,40,subjective,no,no,no,yes,2792208,2793807
110,EC_subj,pokemon,d,8,filler_50_neu_task,17_mittel.png,neu,filler,50,subjective,no,no,yes,no,2795118,2797903
110,EC_subj,pokemon,d,9,cs_50_pos_task,22_mittel.png,pos,critical,50,subjective,no,no,no,yes,2799213,2802968
110,EC_subj,pokemon,d,10,cs_50_pos_none,37_mittel.png,pos,critical,50,none,no,no,yes,no,2804280,2806664
110,EC_subj,pokemon,d,11,filler_40_neu_task,39_mittel.png,neu,filler,40,subjective,no,no,no,yes,2807985,2810247
110,EC_subj,pokemon,d,12,filler_40_neu_none,15_mittel.png,neu,filler,40,none,yes,no,no,no,2811557,2814728
110,EC_subj,pokemon,d,13,cs_40_neg_none,4_mittel.png,neg,critical,40,none,no,yes,no,no,2816040,2818232
110,EC_subj,pokemon,d,14,control_1000_neg_none,24_mittel.png,neg,control,1000,none,no,yes,no,no,2819543,2822744
110,EC_subj,pokemon,d,15,filler_1000_neu_none_1,7_mittel.png,neu,filler,1000,none,no,no,yes,no,2824055,2827463
110,EC_subj,pokemon,d,16,control_1000_pos_none,2_mittel.png,pos,control,1000,none,no,no,yes,no,2828775,2830976
110,EC_subj,pokemon,d,17,filler_1000_neu_none_2,11_mittel.png,neu,filler,1000,none,no,yes,no,no,2832287,2838248
