subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
113,EC_only,nonword,c,0,filler_1000_neu_none_1,roosle,neu,filler,1000,none,10,2019235,2024668
113,EC_only,nonword,c,1,cs_40_pos_none,trelle,pos,critical,40,none,5,2026967,2031018
113,EC_only,nonword,c,2,cs_50_neg_none,tavoo,neg,critical,50,none,12,2033314,2038385
113,EC_only,nonword,c,3,filler_40_neu_none,parlic,neu,filler,40,none,9,2040688,2042676
113,EC_only,nonword,c,4,cs_50_pos_none,pubio,pos,critical,50,none,12,2044977,2046763
113,EC_only,nonword,c,5,filler_50_neu_none,seloom,neu,filler,50,none,5,2049068,2050660
113,EC_only,nonword,c,6,cs_50_neg_task,teutos,neg,critical,50,none,12,2052962,2055828
113,EC_only,nonword,c,7,control_1000_neg_none_2,avouco,neg,control,1000,none,10,2058133,2060020
113,EC_only,nonword,c,8,cs_40_pos_task,lobee,pos,critical,40,none,8,2062323,2064205
113,EC_only,nonword,c,9,filler_40_neu_task,naptor,neu,filler,40,none,15,2066506,2068293
113,EC_only,nonword,c,10,control_1000_neg_none,coskie,neg,control,1000,none,9,2070597,2072179
113,EC_only,nonword,c,11,control_1000_pos_none,minair,pos,control,1000,none,6,2074479,2076244
113,EC_only,nonword,c,12,cs_50_pos_task,zillie,pos,critical,50,none,8,2078548,2080327
113,EC_only,nonword,c,13,cs_40_neg_none,altine,neg,critical,40,none,10,2082630,2084172
113,EC_only,nonword,c,14,control_1000_pos_none_2,makan,pos,control,1000,none,8,2086475,2087822
113,EC_only,nonword,c,15,filler_1000_neu_none_2,tafta,neu,filler,1000,none,12,2090120,2091675
113,EC_only,nonword,c,16,filler_50_neu_task,hesire,neu,filler,50,none,10,2093982,2096272
113,EC_only,nonword,c,17,cs_40_neg_task,babit,neg,critical,40,none,8,2098575,2100381
