subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
122,EC_subj,nonword,c,0,cs_40_pos_task,lobee,pos,critical,40,subjective,Natur,word,1650.png,5830.png,8190.png,Fete,Urlaub,Natur,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2634063,2637124
122,EC_subj,nonword,c,1,cs_40_pos_none,trelle,pos,critical,40,none,Himmel,word,1650.png,2791.png,8540.png,Rose,Himmel,Spiel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2638524,2641452
122,EC_subj,nonword,c,2,control_1000_neg_none,coskie,neg,control,1000,none,9180.png,picture,6020.png,9180.png,9400.png,Abscheu,Pech,Gift,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2642853,2646220
122,EC_subj,nonword,c,3,control_1000_pos_none_2,makan,pos,control,1000,none,1650.png,picture,1650.png,2209.png,7230.png,Strand,Freizeit,Blume,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2647610,2649872
122,EC_subj,nonword,c,4,filler_40_neu_none,parlic,neu,filler,40,none,Tuch,word,neu7640.png,neu7550.png,neu1616.png,Tuch,Sessel,Klinke,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2651262,2652878
122,EC_subj,nonword,c,5,cs_50_neg_task,teutos,neg,critical,50,subjective,Sucht,word,9430.png,9006.png,9630.png,Finsternis,Pest,Sucht,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2654252,2658237
122,EC_subj,nonword,c,6,control_1000_neg_none_2,avouco,neg,control,1000,none,9404.png,picture,9520.png,6020.png,9404.png,Wahnsinn,Schmerz,Unglück,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2659639,2667608
122,EC_subj,nonword,c,7,cs_40_neg_task,babit,neg,critical,40,subjective,Angst,word,9342.png,9180.png,9520.png,Sadist,Angst,Geschwür,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2669010,2671313
122,EC_subj,nonword,c,8,cs_50_neg_none,tavoo,neg,critical,50,none,3220.png,picture,3220.png,9520.png,3550.png,Betrug,Frust,Hektik,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2672679,2674926
122,EC_subj,nonword,c,9,cs_50_pos_none,pubio,pos,critical,50,none,2057.png,picture,7502.png,2057.png,2340.png,Scherz,Freizeit,Ruhe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2676308,2677625
122,EC_subj,nonword,c,10,filler_50_neu_none,seloom,neu,filler,50,none,neu5740.png,picture,neu5731.png,neu5740.png,neu5395.png,Linie,Kreis,Klinke,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2679011,2680431
122,EC_subj,nonword,c,11,control_1000_pos_none,minair,pos,control,1000,none,2900.2.png,picture,2900.2.png,2070.png,8496.png,Urlaub,Freund,Bücher,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2681804,2683727
122,EC_subj,nonword,c,12,filler_40_neu_task,naptor,neu,filler,40,subjective,Sessel,word,neu7233.png,neu5395.png,neu7000.png,Sessel,Linie,Klinke,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2685105,2686697
122,EC_subj,nonword,c,13,filler_1000_neu_none_2,tafta,neu,filler,1000,none,neu5731.png,picture,neu7090.png,neu5731.png,neu2487.png,Schrank,Sessel,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2688080,2691804
122,EC_subj,nonword,c,14,cs_40_neg_none,altine,neg,critical,40,none,Eiter,word,6020.png,9000.png,9400.png,Waffe,Eiter,Mühe,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2693192,2695403
122,EC_subj,nonword,c,15,filler_1000_neu_none_1,roosle,neu,filler,1000,none,neu7550.png,picture,neu2635.png,neu7550.png,neu7090.png,Wand,Dach,Lampe,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2696793,2699163
122,EC_subj,nonword,c,16,cs_50_pos_task,zillie,pos,critical,50,subjective,2050.png,picture,2050.png,8420.png,7502.png,Bücher,Liebe,Kuss,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2700542,2702537
122,EC_subj,nonword,c,17,filler_50_neu_task,hesire,neu,filler,50,subjective,neu2635.png,picture,neu7830.png,neu2635.png,neu5740.png,Sessel,Dach,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2703920,2705692
