subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
139,0,1,1,EC_subj,nonword,c,cs_alone,50,none,none,none,right,none,yes,filler_50_neu_none,none,none,makan,none,word,none,maskedcs,#969696,999,maske_12.png,maske_10.png,yes_right,no,no,1000,NA,NA,NA,NA,NA,275495,276402,276504,276555,NA,NA,NA,NA,NA,NA,NA,NA,276608
139,1,1,1,EC_subj,nonword,c,critical,50,pos,subjective,usfirst,right,left,yes,cs_50_pos_task,some us,8170.png,roosle,picture,word,us,maskedcs,#969696,0,maske_10.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,278261,279184,280086,280212,280272,NA,280322,no,yes,no,no,no,no,287124
139,2,1,1,EC_subj,nonword,c,critical,40,neg,subjective,csfirst,left,right,yes,cs_40_neg_task,some us,hesire,3160.png,word,picture,maskedcs,us,#969696,1500,maske_4.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,288914,289828,289933,289991,290059,291579,yes,no,no,no,no,no,295292
139,3,1,1,EC_subj,nonword,c,cs_alone,40,none,subjective,none,left,none,yes,filler_40_neu_task,none,teutos,none,word,none,maskedcs,none,#969696,999,maske_5.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,296570,297477,297582,297625,NA,297675,no,yes,no,no,no,no,301049
139,4,1,1,EC_subj,nonword,c,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none,some us,Krieg,zillie,word,word,us,controlcs,#000000,0,maske_6.png,maske_11.png,no,no,no,1000,NA,NA,NA,NA,302087,NA,NA,303111,NA,NA,NA,NA,NA,NA,NA,NA,NA,304115
139,5,1,1,EC_subj,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Dach,Knopf,word,word,us,us,#000000,999,maske_1.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,305136,NA,NA,NA,NA,NA,NA,NA,NA,NA,307138
139,6,1,1,EC_subj,nonword,c,critical,40,neg,none,usfirst,right,left,yes,cs_40_neg_none,some us,Neid,seloom,word,word,us,maskedcs,#969696,0,maske_10.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,308422,309372,310275,310378,310420,NA,NA,NA,NA,NA,NA,NA,NA,310472
139,7,1,1,EC_subj,nonword,c,cswcs,50,none,subjective,csfirst,left,right,yes,filler_50_neu_task,o_filler_1000_neu_none_1,minair,22_mittel.png,word,picture,maskedcs,controlcs,#969696,1500,maske_6.png,maske_6.png,no,yes_right,no,250,NA,NA,NA,NA,NA,311462,312366,312468,312579,312631,314132,no,no,no,yes,no,no,319404
139,8,1,1,EC_subj,nonword,c,critical,40,pos,none,usfirst,left,right,yes,cs_40_pos_none,some us,parlic,Familie,word,word,maskedcs,us,#969696,0,maske_4.png,maske_4.png,no,no,no,1000,NA,NA,NA,NA,320387,321289,322190,322293,322336,NA,NA,NA,NA,NA,NA,NA,NA,322388
139,9,1,1,EC_subj,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu5740.png,neu2580.png,picture,picture,us,us,#000000,999,maske_5.png,maske_1.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,323381,NA,NA,NA,NA,NA,NA,NA,NA,NA,325383
