subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
93,0,1,1,EC_subj,pokemon,d,critical,40,pos,none,csfirst,right,left,yes,cs_40_pos_none,some us,2040.png,16_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_7.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,NA,303922,304823,304926,304968,305020,NA,NA,NA,NA,NA,NA,NA,306522
93,1,1,1,EC_subj,pokemon,d,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none_2,some us,10_mittel.png,Absturz,picture,word,controlcs,us,#000000,0,fmaske_8.png,fmaske_11.png,no,no,no,1000,NA,NA,NA,NA,307411,NA,NA,308413,NA,NA,NA,NA,NA,NA,NA,NA,NA,309416
93,2,1,1,EC_subj,pokemon,d,cs_alone,50,none,subjective,none,right,none,yes,filler_50_neu_task,none,none,24_mittel.png,none,picture,none,maskedcs,#969696,999,fmaske_2.png,fmaske_9.png,yes_right,no,no,250,NA,NA,NA,NA,NA,310245,311146,311249,311301,NA,311351,yes,no,no,no,no,no,317117
93,3,1,1,EC_subj,pokemon,d,cswcs,40,none,subjective,csfirst,left,right,yes,filler_40_neu_task,o_filler_1000_neu_none_1,2_mittel.png,tafta,picture,word,maskedcs,controlcs,#969696,1500,fmaske_1.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,NA,318059,318960,319063,319105,319157,320657,yes,no,no,no,no,no,324869
93,4,1,1,EC_subj,pokemon,d,cs_w_us,70,neutral,none,usfirst,right,left,yes,filler_50_neu_task,some us,Lampe,36_dunkel.png,word,picture,us,maskedcs,#969696,0,fmaske_8.png,fmaske_12.png,yes_right,no,yes,0,None,325815,327848,329748,325818,326720,327621,327724,327796,NA,NA,NA,NA,NA,NA,NA,NA,329750
93,5,1,1,EC_subj,pokemon,d,critical,50,pos,subjective,usfirst,right,left,yes,cs_50_pos_task,some us,Brief,9_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_3.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,330700,331602,332503,332606,332658,NA,332708,yes,no,no,no,no,no,334877
93,6,1,1,EC_subj,pokemon,d,critical,50,pos,subjective,usfirst,left,right,yes,cs_50_pos_task,some us,9_mittel.png,Liebe,picture,word,maskedcs,us,#969696,0,fmaske_2.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,335802,336705,337606,337709,337761,NA,337811,no,yes,no,no,no,no,341765
93,7,1,1,EC_subj,pokemon,d,cs_alone,1000,none,none,none,left,none,no,o_filler_1000_neu_none_1,none,tafta,none,word,none,controlcs,none,#000000,999,maske_8.png,maske_10.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,342620,NA,NA,NA,NA,NA,NA,NA,NA,NA,343623
93,8,1,1,EC_subj,pokemon,d,cs_w_us,40,neutral,subjective,usfirst,left,right,yes,filler_40_neu_task,some us,2_mittel.png,neu2575.png,picture,picture,maskedcs,us,#969696,0,fmaske_5.png,fmaske_2.png,no,no,no,250,NA,NA,NA,NA,344668,345571,346473,346575,346617,NA,346667,no,yes,no,no,no,no,352381
93,9,1,1,EC_subj,pokemon,d,cs_alone,70,none,none,none,right,none,yes,filler_50_neu_none,none,none,36_dunkel.png,none,picture,none,maskedcs,#969696,999,fmaske_4.png,fmaske_7.png,yes_right,no,yes,0,None,353218,354349,356249,NA,353220,354123,354225,354297,NA,NA,NA,NA,NA,NA,NA,NA,356251
