subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
88,0,1,EC_only,pokemon,d,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_2,40_mittel.png,37_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_12.png,fmaske_1.png,no,yes_left,no,250,NA,NA,NA,NA,NA,2709708,2710609,2710712,2710754,2710806,2712306,yes,no,no,no,no,no,2716422
88,1,1,EC_only,pokemon,d,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none,some us,9331.png,23_mittel.png,picture,picture,us,controlcs,#000000,0,fmaske_8.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,2717371,NA,NA,2718373,NA,NA,NA,NA,NA,NA,NA,NA,NA,2719376
88,2,1,EC_only,pokemon,d,control,1000,pos,none,usfirst,left,right,no,control_1000_pos_none,some us,9_mittel.png,Liebe,picture,word,controlcs,us,#000000,0,fmaske_10.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,2720266,NA,NA,2721268,NA,NA,NA,NA,NA,NA,NA,NA,NA,2722271
88,3,1,EC_only,pokemon,d,cs_alone,70,none,none,none,right,none,yes,filler_50_neu_none,none,none,19_dunkel.png,none,picture,none,maskedcs,#969696,999,fmaske_4.png,fmaske_7.png,yes_right,no,yes,0,None,2723105,2724236,2726136,NA,2723108,2724009,2724112,2724184,NA,NA,NA,NA,NA,NA,NA,NA,2726139
88,4,1,EC_only,pokemon,d,cs_w_us,40,neutral,objective,usfirst,left,right,yes,filler_40_neu_task,some us,22_mittel.png,neu2620.png,picture,picture,maskedcs,us,#969696,0,fmaske_2.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,2727222,2728124,2729025,2729128,2729170,NA,2729220,yes,no,no,no,no,no,2733098
88,5,1,EC_only,pokemon,d,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none_2,some us,Gewalt,4_mittel.png,word,picture,us,controlcs,#000000,0,fmaske_4.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,2734002,NA,NA,2735005,NA,NA,NA,NA,NA,NA,NA,NA,NA,2736008
88,6,1,EC_only,pokemon,d,cs_alone,1000,none,none,none,right,none,no,o_filler_1000_neu_none_2,none,none,pubio,none,word,none,controlcs,#000000,999,maske_1.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2736859,NA,NA,NA,NA,NA,NA,NA,NA,NA,2737861
88,7,1,EC_only,pokemon,d,cs_w_us,50,neutral,none,csfirst,left,right,yes,o_filler_50_neu_none,some us,tafta,Wand,word,word,maskedcs,us,#969696,1500,maske_12.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,2738813,2739714,2739817,2739869,2739921,NA,NA,NA,NA,NA,NA,NA,2741423
88,8,1,EC_only,pokemon,d,critical,50,neg,objective,csfirst,left,right,yes,cs_50_neg_none,some us,11_mittel.png,Abgas,picture,word,maskedcs,us,#969696,1500,fmaske_7.png,fmaske_2.png,no,no,no,250,NA,NA,NA,NA,NA,2742330,2743232,2743334,2743386,2743438,2744938,yes,no,no,no,no,no,2747835
88,9,1,EC_only,pokemon,d,control,1000,pos,none,usfirst,left,right,no,control_1000_pos_none_2,some us,25_mittel.png,Himmel,picture,word,controlcs,us,#000000,0,fmaske_6.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,2748722,NA,NA,2749724,NA,NA,NA,NA,NA,NA,NA,NA,NA,2750727
88,10,1,EC_only,pokemon,d,control,1000,pos,none,usfirst,left,right,no,control_1000_pos_none,some us,9_mittel.png,2660.png,picture,picture,controlcs,us,#000000,0,fmaske_8.png,fmaske_7.png,no,no,no,1000,NA,NA,NA,NA,2751740,NA,NA,2752742,NA,NA,NA,NA,NA,NA,NA,NA,NA,2753745
88,11,1,EC_only,pokemon,d,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_none,some us,Sonne,16_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_10.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,2754694,2755596,2756497,2756600,2756652,NA,2756702,yes,no,no,no,no,no,2759271
88,12,1,EC_only,pokemon,d,cs_alone,50,none,objective,none,right,none,yes,filler_50_neu_none,none,none,10_mittel.png,none,picture,none,maskedcs,#969696,999,fmaske_4.png,fmaske_1.png,yes_right,no,no,250,NA,NA,NA,NA,NA,2760109,2761012,2761114,2761166,NA,2761216,yes,no,no,no,no,no,2763591
88,13,1,EC_only,pokemon,d,critical,50,neg,objective,usfirst,right,left,yes,cs_50_neg_none,some us,7380.png,11_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_7.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,2764671,2765574,2766475,2766578,2766630,NA,2766680,yes,no,no,no,no,no,2769127
88,14,1,EC_only,pokemon,d,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_none,some us,Spiel,5_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_3.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,2770075,2770978,2771879,2771982,2772024,NA,2772074,yes,no,no,no,no,no,2774232
88,15,1,EC_only,pokemon,d,cs_w_us,40,neutral,none,csfirst,right,left,yes,o_filler_40_neu_none,some us,neu5395.png,babit,picture,word,us,maskedcs,#969696,1500,maske_12.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,2775273,2776174,2776277,2776319,2776371,NA,NA,NA,NA,NA,NA,NA,2777873
88,16,1,EC_only,pokemon,d,critical,50,neg,objective,csfirst,right,left,yes,cs_50_neg_none,some us,Folter,11_mittel.png,word,picture,us,maskedcs,#969696,1500,fmaske_7.png,fmaske_10.png,no,no,no,1000,NA,NA,NA,NA,NA,2778798,2779699,2779802,2779854,2779906,2781406,yes,no,no,no,no,no,2783240
88,17,1,EC_only,pokemon,d,critical,50,pos,objective,csfirst,left,right,yes,cs_50_pos_task,some us,17_mittel.png,Geschenk,picture,word,maskedcs,us,#969696,1500,fmaske_9.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,2784149,2785050,2785153,2785205,2785257,2786757,yes,no,no,no,no,no,2788514
88,18,1,EC_only,pokemon,d,us_w_us,999,neg-pos,none,none,none,both,no,none,none,1650.png,8485.png,picture,picture,us,us,#000000,999,fmaske_3.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2789476,NA,NA,NA,NA,NA,NA,NA,NA,NA,2791478
88,19,1,EC_only,pokemon,d,cs_alone,40,none,objective,none,right,none,yes,filler_40_neu_task,none,none,22_mittel.png,none,picture,none,maskedcs,#969696,999,fmaske_8.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,2792342,2793243,2793346,2793388,NA,2793438,yes,no,no,no,no,no,2795466
88,20,1,EC_only,pokemon,d,us_w_us,999,neg-neg,none,none,none,both,no,none,none,2750.png,3160.png,picture,picture,us,us,#000000,999,fmaske_1.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2796414,NA,NA,NA,NA,NA,NA,NA,NA,NA,2798416
88,21,1,EC_only,pokemon,d,cswcs,50,none,objective,csfirst,right,left,yes,filler_50_neu_task,o_filler_1000_neu_none_2,pubio,18_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_6.png,fmaske_11.png,yes_right,no,no,250,NA,NA,NA,NA,NA,2799369,2800272,2800374,2800426,2800478,2801978,yes,no,no,no,no,no,2803501
88,22,1,EC_only,pokemon,d,critical,40,pos,objective,usfirst,left,right,yes,cs_40_pos_none,some us,5_mittel.png,Lob,picture,word,maskedcs,us,#969696,0,fmaske_4.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,2804435,2805337,2806238,2806341,2806383,NA,2806433,yes,no,no,no,no,no,2807932
88,23,1,EC_only,pokemon,d,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none_2,some us,25_mittel.png,2550.png,picture,picture,controlcs,us,#000000,600,fmaske_6.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2808888,NA,2809890,NA,NA,NA,NA,NA,NA,NA,2810492
88,24,1,EC_only,pokemon,d,critical,40,neg,objective,csfirst,right,left,yes,cs_40_neg_task,some us,Finsternis,39_mittel.png,word,picture,us,maskedcs,#969696,1500,fmaske_7.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,NA,2811425,2812326,2812429,2812471,2812523,2814023,yes,no,no,no,no,no,2815426
88,25,1,EC_only,pokemon,d,cs_w_us,70,neutral,none,usfirst,left,right,yes,filler_50_neu_none,some us,19_dunkel.png,Dach,picture,word,maskedcs,us,#969696,0,fmaske_1.png,fmaske_7.png,yes_left,no,yes,0,None,2816356,2818390,2820290,2816359,2817262,2818163,2818266,2818338,NA,NA,NA,NA,NA,NA,NA,NA,2820293
