subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
87,0,1,EC_only,nonword,c,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_task,some us,Geburt,babit,word,word,us,maskedcs,#969696,1500,maske_3.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,2364830,2365732,2365834,2365886,2365938,2367438,no,yes,no,no,no,no,2371766
87,1,1,EC_only,nonword,c,us_w_us,999,neg-neg,none,none,none,both,no,none,none,Wahnsinn,6020.png,word,picture,us,us,#000000,999,maske_8.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2372692,NA,NA,NA,NA,NA,NA,NA,NA,NA,2374694
87,2,1,EC_only,nonword,c,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_none,some us,Witz,altine,word,word,us,maskedcs,#969696,1500,maske_9.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,2375646,2376547,2376650,2376702,2376754,2378254,no,yes,no,no,no,no,2380150
87,3,1,EC_only,nonword,c,critical,40,neg,objective,usfirst,right,left,yes,cs_40_neg_task,some us,2053.png,lobee,picture,word,us,maskedcs,#969696,0,maske_11.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,2381277,2382180,2383081,2383184,2383226,NA,2383276,no,no,no,yes,no,no,2387246
87,4,1,EC_only,nonword,c,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_task,o_filler_1000_neu_none_1,naptor,40_mittel.png,word,picture,maskedcs,controlcs,#969696,1500,maske_4.png,maske_12.png,no,yes_right,no,1000,NA,NA,NA,NA,NA,2388208,2389109,2389212,2389264,2389316,2390816,no,no,no,yes,no,no,2392054
87,5,1,EC_only,nonword,c,cswcs,50,none,objective,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,parlic,seloom,word,word,maskedcs,controlcs,#969696,1500,maske_12.png,maske_7.png,yes_left,no,no,250,NA,NA,NA,NA,NA,2393053,2393955,2394058,2394110,2394162,2395662,no,no,no,yes,no,no,2396406
87,6,1,EC_only,nonword,c,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,o_filler_1000_neu_none_1,37_mittel.png,40_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_5.png,fmaske_6.png,no,no,no,250,NA,NA,NA,NA,NA,2397314,2398215,2398318,2398360,2398412,NA,NA,NA,NA,NA,NA,NA,2399914
87,7,1,EC_only,nonword,c,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_1,hesire,avouco,word,word,controlcs,maskedcs,#969696,1500,maske_6.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,2400909,2401810,2401913,2401955,2402007,2403507,no,no,yes,no,no,no,2405318
87,8,1,EC_only,nonword,c,critical,40,neg,objective,csfirst,left,right,yes,cs_40_neg_task,some us,lobee,9404.png,word,picture,maskedcs,us,#969696,1500,maske_9.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,2406410,2407312,2407415,2407457,2407509,2409009,no,no,no,yes,no,no,2409902
87,9,1,EC_only,nonword,c,us_w_us,999,neg-pos,none,none,none,both,no,none,none,Wiese,AIDS,word,word,us,us,#000000,999,maske_6.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2410777,NA,NA,NA,NA,NA,NA,NA,NA,NA,2412779
87,10,1,EC_only,nonword,c,cs_alone,1000,none,none,none,left,none,no,o_filler_1000_neu_none_1,none,40_mittel.png,none,picture,none,controlcs,none,#000000,999,fmaske_4.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2413609,NA,NA,NA,NA,NA,NA,NA,NA,NA,2414612
87,11,1,EC_only,nonword,c,critical,50,neg,objective,usfirst,left,right,yes,cs_50_neg_none,some us,pubio,Folter,word,word,maskedcs,us,#969696,0,maske_1.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,2415591,2416493,2417394,2417497,2417549,NA,2417599,no,no,no,yes,no,no,2419285
87,12,1,EC_only,nonword,c,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,filler_1000_neu_none_2,itafy,23_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_10.png,fmaske_2.png,no,yes_left,yes,0,space,2420234,2422848,2424748,NA,2420237,2421139,2421242,2421294,2421346,NA,NA,NA,NA,NA,NA,NA,2424751
87,13,1,EC_only,nonword,c,us_alone,999,neg,none,none,none,left,no,none,none,9400.png,none,picture,none,us,none,#000000,999,maske_10.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2425635,NA,NA,NA,NA,NA,NA,NA,NA,NA,2427637
87,14,1,EC_only,nonword,c,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none_2,some us,2660.png,tavoo,picture,word,us,controlcs,#000000,600,maske_10.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2428650,NA,2429652,NA,NA,NA,NA,NA,NA,NA,2430254
87,15,1,EC_only,nonword,c,us_alone,999,neutral,none,none,none,right,no,none,none,none,Bein,none,word,none,us,#000000,999,maske_12.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2431092,NA,NA,NA,NA,NA,NA,NA,NA,NA,2433094
87,16,1,EC_only,nonword,c,critical,40,neg,objective,usfirst,left,right,yes,cs_40_neg_none,some us,trelle,Sucht,word,word,maskedcs,us,#969696,0,maske_6.png,maske_10.png,no,no,no,1000,NA,NA,NA,NA,2434072,2434974,2435876,2435978,2436020,NA,2436070,no,no,yes,no,no,no,2438022
87,17,1,EC_only,nonword,c,cswcs,70,none,none,csfirst,right,left,yes,filler_50_neu_task,o_filler_1000_neu_none_2,17_mittel.png,itafy,picture,word,controlcs,maskedcs,#969696,1500,maske_8.png,maske_4.png,yes_right,no,yes,0,space,2439002,2441636,2443536,NA,2439006,2439907,2440010,2440082,2440134,NA,NA,NA,NA,NA,NA,NA,2443539
87,18,1,EC_only,nonword,c,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_1,hesire,avouco,word,word,controlcs,maskedcs,#969696,1500,maske_1.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,2444553,2445454,2445557,2445599,2445651,2447151,no,no,no,yes,no,no,2448151
87,19,1,EC_only,nonword,c,us_w_us,999,pos-pos,none,none,none,both,no,none,none,8080.png,Geburt,picture,word,us,us,#000000,999,maske_8.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2449081,NA,NA,NA,NA,NA,NA,NA,NA,NA,2451084
