subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
127,EC_only,nonword,c,0,filler_50_neu_none,coskie,neu,filler,50,none,neu7490.png,picture,neu7233.png,neu7490.png,neu7000.png,Wand,Knopf,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2233324,2239655
127,EC_only,nonword,c,1,filler_40_neu_task,tavoo,neu,filler,40,none,neu7820.png,picture,neu2580.png,neu7830.png,neu7820.png,Lampe,Klinke,Tuch,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2241031,2246825
127,EC_only,nonword,c,2,filler_1000_neu_none_1,avouco,neu,filler,1000,none,Sessel,word,neu5740.png,neu2575.png,neu2635.png,Wand,Sessel,Linie,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2248203,2253163
127,EC_only,nonword,c,3,filler_50_neu_task,makan,neu,filler,50,none,neu1616.png,picture,neu1616.png,neu2580.png,neu2372.png,Wand,Tuch,Dach,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2254539,2257469
127,EC_only,nonword,c,4,control_1000_neg_none,pubio,neg,control,1000,none,Unglück,word,3220.png,9830.png,9182.png,Geschwür,Unglück,Tyrann,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2258846,2261904
127,EC_only,nonword,c,5,control_1000_neg_none_2,teutos,neg,control,1000,none,6838.png,picture,9330.png,6838.png,9920.png,Waffe,Mühe,Abgrund,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2263317,2266729
127,EC_only,nonword,c,6,cs_40_pos_none,hesire,pos,critical,40,none,Ruhe,word,7502.png,8420.png,2340.png,Spaß,Ruhe,Spiel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2268123,2270131
127,EC_only,nonword,c,7,control_1000_pos_none_2,zillie,pos,control,1000,none,Lachen,word,2791.png,2058.png,2311.png,Fete,Spiel,Lachen,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2271533,2275231
127,EC_only,nonword,c,8,cs_50_neg_task,trelle,neg,critical,50,none,Kälte,word,9265.png,9331.png,9421.png,Hass,Kälte,Geschwür,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2276628,2280543
127,EC_only,nonword,c,9,cs_50_pos_task,tafta,pos,critical,50,none,Sommer,word,8370.png,1463.png,1440.png,Leben,Familie,Sommer,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2281938,2285719
127,EC_only,nonword,c,10,cs_40_neg_none,roosle,neg,critical,40,none,Tyrann,word,9435.png,2375.1.png,6242.png,Hektik,Abgas,Tyrann,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2287108,2290106
127,EC_only,nonword,c,11,cs_40_pos_task,parlic,pos,critical,40,none,Wärme,word,7330.png,2040.png,8190.png,Wärme,Bücher,Spiel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2291502,2292781
127,EC_only,nonword,c,12,cs_50_pos_none,lobee,pos,critical,50,none,4606.png,picture,8080.png,8200.png,4606.png,Licht,Frieden,Urlaub,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2294162,2296176
127,EC_only,nonword,c,13,cs_40_neg_task,seloom,neg,critical,40,none,Eiter,word,9340.png,9830.png,6555.png,Tod,Eiter,Abgas,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2297553,2298626
127,EC_only,nonword,c,14,control_1000_pos_none,altine,pos,control,1000,none,7580.png,picture,8190.png,7580.png,5910.png,Strand,Geburt,Meer,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2299999,2301971
127,EC_only,nonword,c,15,cs_50_neg_none,babit,neg,critical,50,none,Geschwür,word,3550.png,9102.png,9561.png,Tod,Geschwür,Not,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2303335,2304493
127,EC_only,nonword,c,16,filler_1000_neu_none_2,naptor,neu,filler,1000,none,Bein,word,neu5731.png,neu7550.png,neu7640.png,Klinke,Bein,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2305889,2307803
127,EC_only,nonword,c,17,filler_40_neu_none,minair,neu,filler,40,none,neu2372.png,picture,neu5740.png,neu7187.png,neu2372.png,Linie,Lampe,Sessel,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2309185,2314500
