subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
134,EC_only,nonword,c,0,cs_50_neg_none,makan,neg,critical,50,none,3,2031506,2035519
134,EC_only,nonword,c,1,control_1000_neg_none,naptor,neg,control,1000,none,6,2037814,2040789
134,EC_only,nonword,c,2,filler_1000_neu_none_1,lobee,neu,filler,1000,none,13,2043084,2045696
134,EC_only,nonword,c,3,control_1000_pos_none_2,avouco,pos,control,1000,none,11,2047993,2051009
134,EC_only,nonword,c,4,cs_40_pos_task,babit,pos,critical,40,none,15,2053306,2055659
134,EC_only,nonword,c,5,filler_1000_neu_none_2,trelle,neu,filler,1000,none,17,2057956,2060663
134,EC_only,nonword,c,6,cs_50_pos_none,tavoo,pos,critical,50,none,13,2062962,2065502
134,EC_only,nonword,c,7,control_1000_neg_none_2,parlic,neg,control,1000,none,4,2067799,2070456
134,EC_only,nonword,c,8,cs_50_pos_task,teutos,pos,critical,50,none,5,2072752,2075455
134,EC_only,nonword,c,9,filler_50_neu_none,tafta,neu,filler,50,none,6,2077753,2080062
134,EC_only,nonword,c,10,filler_40_neu_task,hesire,neu,filler,40,none,8,2082361,2085063
134,EC_only,nonword,c,11,cs_50_neg_task,minair,neg,critical,50,none,17,2087360,2090254
134,EC_only,nonword,c,12,filler_40_neu_none,seloom,neu,filler,40,none,13,2092552,2094974
134,EC_only,nonword,c,13,control_1000_pos_none,coskie,pos,control,1000,none,12,2097273,2100813
134,EC_only,nonword,c,14,cs_40_neg_task,zillie,neg,critical,40,none,7,2103108,2107382
134,EC_only,nonword,c,15,filler_50_neu_task,roosle,neu,filler,50,none,16,2109684,2112495
134,EC_only,nonword,c,16,cs_40_neg_none,pubio,neg,critical,40,none,1,2114792,2118442
134,EC_only,nonword,c,17,cs_40_pos_none,altine,pos,critical,40,none,18,2120739,2123255
