subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
111,0,1,EC_subj,nonword,c,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_1,lobee,seloom,word,word,controlcs,maskedcs,#969696,1500,maske_4.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,2962589,2963491,2963594,2963636,2963688,2965188,yes,no,no,no,no,no,2966532
111,1,1,EC_subj,nonword,c,cswcs,40,none,objective,csfirst,left,right,yes,filler_40_neu_task,o_filler_1000_neu_none_1,hesire,39_mittel.png,word,picture,maskedcs,controlcs,#969696,1500,maske_6.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,NA,2967484,2968385,2968488,2968530,2968582,2970082,yes,no,no,no,no,no,2971079
111,2,1,EC_subj,nonword,c,critical,50,pos,objective,usfirst,left,right,yes,cs_50_pos_task,some us,teutos,7230.png,word,picture,maskedcs,us,#969696,0,maske_4.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,2972179,2973082,2973983,2974086,2974138,NA,2974188,no,yes,no,no,no,no,2975087
111,3,1,EC_subj,nonword,c,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_task,some us,8200.png,teutos,picture,word,us,maskedcs,#969696,1500,maske_11.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,2976124,2977025,2977128,2977180,2977232,2978732,no,yes,no,no,no,no,2979513
111,4,1,EC_subj,nonword,c,critical,50,neg,objective,csfirst,right,left,yes,cs_50_neg_task,some us,9520.png,minair,picture,word,us,maskedcs,#969696,1500,maske_2.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,2980560,2981461,2981564,2981616,2981668,2983168,no,yes,no,no,no,no,2983951
111,5,1,EC_subj,nonword,c,cs_w_us,1000,neutral,none,csfirst,right,left,no,filler_1000_neu_none_1,some us,Dach,lobee,word,word,us,controlcs,#000000,600,maske_5.png,maske_8.png,no,yes_right,no,1000,NA,NA,NA,NA,NA,NA,NA,2984871,NA,2985873,NA,NA,NA,NA,NA,NA,NA,2986476
111,6,1,EC_subj,nonword,c,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_task,some us,babit,2150.png,word,picture,maskedcs,us,#969696,1500,maske_7.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,2987529,2988430,2988533,2988575,2988627,2990127,no,no,no,yes,no,no,2990152
111,7,1,EC_subj,nonword,c,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_task,some us,1463.png,teutos,picture,word,us,maskedcs,#969696,0,maske_8.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,2991296,2992199,2993100,2993203,2993255,NA,2993305,no,yes,no,no,no,no,2994441
111,8,1,EC_subj,nonword,c,critical,40,neg,objective,usfirst,right,left,yes,cs_40_neg_task,some us,6020.png,zillie,picture,word,us,maskedcs,#969696,0,maske_6.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,2995526,2996429,2997330,2997433,2997475,NA,2997525,no,yes,no,no,no,no,2998594
111,9,1,EC_subj,nonword,c,cs_w_us,1000,neutral,none,csfirst,right,left,no,o_filler_1000_neu_none_1,some us,Linie,39_mittel.png,word,picture,us,controlcs,#000000,600,fmaske_1.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2999497,NA,3000500,NA,NA,NA,NA,NA,NA,NA,3001103
111,10,1,EC_subj,nonword,c,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,filler_1000_neu_none_2,trelle,18_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_6.png,fmaske_7.png,no,yes_left,no,1000,NA,NA,NA,NA,NA,3002050,3002951,3003054,3003106,3003158,NA,NA,NA,NA,NA,NA,NA,3004660
111,11,1,EC_subj,nonword,c,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none,some us,2375.1.png,naptor,picture,word,us,controlcs,#000000,600,maske_12.png,maske_4.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3005624,NA,3006626,NA,NA,NA,NA,NA,NA,NA,3007229
111,12,1,EC_subj,nonword,c,cs_w_us,1000,neutral,none,csfirst,left,right,no,o_filler_1000_neu_none_2,some us,16_mittel.png,Tuch,picture,word,controlcs,us,#000000,600,fmaske_9.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3008111,NA,3009113,NA,NA,NA,NA,NA,NA,NA,3009716
111,13,1,EC_subj,nonword,c,us_alone,999,neutral,none,none,none,left,no,none,none,Wand,none,word,none,us,none,#000000,999,maske_5.png,maske_6.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3010557,NA,NA,NA,NA,NA,NA,NA,NA,NA,3012559
111,14,1,EC_subj,nonword,c,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_2,trelle,seloom,word,word,controlcs,maskedcs,#969696,1500,maske_1.png,maske_3.png,no,yes_left,no,250,NA,NA,NA,NA,NA,3013550,3014452,3014555,3014597,3014649,3016149,no,yes,no,no,no,no,3017583
111,15,1,EC_subj,nonword,c,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_none,some us,Familie,altine,word,word,us,maskedcs,#969696,0,maske_12.png,maske_4.png,no,no,no,1000,NA,NA,NA,NA,3018552,3019454,3020355,3020458,3020500,NA,3020550,no,yes,no,no,no,no,3021651
111,16,1,EC_subj,nonword,c,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_task,some us,Licht,teutos,word,word,us,maskedcs,#969696,0,maske_8.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,3022647,3023549,3024450,3024553,3024605,NA,3024655,no,yes,no,no,no,no,3025613
111,17,1,EC_subj,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu2372.png,neu7090.png,picture,picture,us,us,#000000,999,maske_11.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3026568,NA,NA,NA,NA,NA,NA,NA,NA,NA,3028570
111,18,1,EC_subj,nonword,c,cs_w_us,1000,neutral,none,usfirst,left,right,no,filler_1000_neu_none_2,some us,trelle,neu7004.png,word,picture,controlcs,us,#000000,0,maske_6.png,maske_2.png,no,yes_left,no,250,NA,NA,NA,NA,3029551,NA,NA,3030553,NA,NA,NA,NA,NA,NA,NA,NA,NA,3031556
111,19,1,EC_subj,nonword,c,cs_alone,70,none,none,none,left,none,yes,filler_50_neu_task,none,itafy,none,word,none,maskedcs,none,#969696,999,maske_10.png,maske_4.png,yes_left,no,yes,0,space,3032415,3033547,3035447,NA,3032418,3033320,3033423,3033495,NA,NA,NA,NA,NA,NA,NA,NA,3035450
111,20,1,EC_subj,nonword,c,critical,40,neg,objective,csfirst,left,right,yes,cs_40_neg_task,some us,zillie,2710.png,word,picture,maskedcs,us,#969696,1500,maske_1.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,3036500,3037401,3037504,3037546,3037598,3039098,no,yes,no,no,no,no,3040085
111,21,1,EC_subj,nonword,c,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,filler_1000_neu_none_2,itafy,18_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_6.png,fmaske_7.png,no,yes_left,yes,0,space,3041027,3043641,3045541,NA,3041030,3041932,3042035,3042087,3042139,NA,NA,NA,NA,NA,NA,NA,3045544
111,22,1,EC_subj,nonword,c,critical,40,neg,objective,csfirst,right,left,yes,cs_40_neg_none,some us,3550.png,pubio,picture,word,us,maskedcs,#969696,1500,maske_10.png,maske_12.png,no,no,no,1000,NA,NA,NA,NA,NA,3046514,3047415,3047518,3047560,3047612,3049112,no,no,no,no,no,yes,3051354
111,23,1,EC_subj,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Kreis,neu1616.png,word,picture,us,us,#000000,999,maske_11.png,maske_6.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3052259,NA,NA,NA,NA,NA,NA,NA,NA,NA,3054262
111,24,1,EC_subj,nonword,c,critical,50,neg,objective,usfirst,right,left,yes,cs_50_neg_none,some us,9182.png,makan,picture,word,us,maskedcs,#969696,0,maske_7.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,3055323,3056226,3057127,3057230,3057282,NA,3057332,yes,no,no,no,no,no,3059402
111,25,1,EC_subj,nonword,c,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none_2,some us,Natur,avouco,word,word,us,controlcs,#000000,600,maske_8.png,maske_5.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3060353,NA,3061355,NA,NA,NA,NA,NA,NA,NA,3061958
111,26,1,EC_subj,nonword,c,critical,40,pos,objective,csfirst,left,right,yes,cs_40_pos_none,some us,altine,2091.png,word,picture,maskedcs,us,#969696,1500,maske_7.png,maske_6.png,no,no,no,1000,NA,NA,NA,NA,NA,3062963,3063864,3063967,3064009,3064061,3065561,yes,no,no,no,no,no,3067018
111,27,1,EC_subj,nonword,c,critical,40,neg,objective,csfirst,left,right,yes,cs_40_neg_none,some us,pubio,9520.png,word,picture,maskedcs,us,#969696,1500,maske_7.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,3068071,3068972,3069075,3069118,3069170,3070670,yes,no,no,no,no,no,3071929
111,28,1,EC_subj,nonword,c,critical,40,neg,objective,csfirst,right,left,yes,cs_40_neg_task,some us,2375.1.png,zillie,picture,word,us,maskedcs,#969696,1500,maske_2.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,3072932,3073833,3073936,3073978,3074030,3075530,yes,no,no,no,no,no,3080280
111,29,1,EC_subj,nonword,c,cs_alone,1000,none,none,none,left,none,no,filler_1000_neu_none_1,none,lobee,none,word,none,controlcs,none,#000000,999,maske_7.png,maske_12.png,no,yes_left,no,250,NA,NA,NA,NA,NA,NA,NA,3081133,NA,NA,NA,NA,NA,NA,NA,NA,NA,3082135
111,30,1,EC_subj,nonword,c,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none_2,some us,Ruhe,avouco,word,word,us,controlcs,#000000,0,maske_11.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,3083059,NA,NA,3084061,NA,NA,NA,NA,NA,NA,NA,NA,NA,3085064
111,31,1,EC_subj,nonword,c,us_w_us,999,neg-neg,none,none,none,both,no,none,none,Schmerz,Not,word,word,us,us,#000000,999,maske_1.png,maske_4.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3085934,NA,NA,NA,NA,NA,NA,NA,NA,NA,3087936
111,32,1,EC_subj,nonword,c,cs_alone,50,none,objective,none,right,none,yes,filler_50_neu_task,none,none,roosle,none,word,none,maskedcs,#969696,999,maske_9.png,maske_5.png,yes_right,no,no,250,NA,NA,NA,NA,NA,3088792,3089694,3089797,3089849,NA,3089899,yes,no,no,no,no,no,3091242
111,33,1,EC_subj,nonword,c,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_task,some us,Leben,babit,word,word,us,maskedcs,#969696,0,maske_9.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,3092211,3093114,3094015,3094118,3094160,NA,3094210,yes,no,no,no,no,no,3095536
