subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
80,EC_subj,pokemon,d,0,control_1000_pos_none_2,11_mittel.png,pos,control,1000,none,no,yes,no,no,2259907,2265013
80,EC_subj,pokemon,d,1,filler_40_neu_task,23_mittel.png,neu,filler,40,subjective,no,no,no,yes,2266036,2268428
80,EC_subj,pokemon,d,2,cs_50_neg_task,17_mittel.png,neg,critical,50,subjective,no,no,no,yes,2269450,2272124
80,EC_subj,pokemon,d,3,filler_1000_neu_none_2,10_mittel.png,neu,filler,1000,none,no,yes,no,no,2273147,2276835
80,EC_subj,pokemon,d,4,cs_40_pos_none,40_mittel.png,pos,critical,40,none,no,no,no,yes,2277857,2279749
80,EC_subj,pokemon,d,5,control_1000_neg_none_2,25_mittel.png,neg,control,1000,none,no,no,yes,no,2280771,2283655
80,EC_subj,pokemon,d,6,cs_40_neg_task,24_mittel.png,neg,critical,40,subjective,no,no,no,yes,2284680,2286474
80,EC_subj,pokemon,d,7,cs_40_pos_task,2_mittel.png,pos,critical,40,subjective,no,no,no,yes,2287496,2288586
80,EC_subj,pokemon,d,8,cs_40_neg_none,5_mittel.png,neg,critical,40,none,no,no,no,yes,2289608,2290755
80,EC_subj,pokemon,d,9,cs_50_pos_none,15_mittel.png,pos,critical,50,none,yes,no,no,no,2291778,2295635
80,EC_subj,pokemon,d,10,filler_50_neu_task,22_mittel.png,neu,filler,50,subjective,no,no,no,yes,2296657,2299446
80,EC_subj,pokemon,d,11,cs_50_pos_task,39_mittel.png,pos,critical,50,subjective,no,no,no,yes,2300468,2301383
80,EC_subj,pokemon,d,12,cs_50_neg_none,16_mittel.png,neg,critical,50,none,no,no,no,yes,2302405,2303417
80,EC_subj,pokemon,d,13,filler_40_neu_none,4_mittel.png,neu,filler,40,none,no,no,no,yes,2304439,2305866
80,EC_subj,pokemon,d,14,filler_50_neu_none,37_mittel.png,neu,filler,50,none,no,no,no,yes,2306893,2308073
80,EC_subj,pokemon,d,15,control_1000_pos_none,7_mittel.png,pos,control,1000,none,no,yes,no,no,2309095,2313764
80,EC_subj,pokemon,d,16,control_1000_neg_none,9_mittel.png,neg,control,1000,none,no,yes,no,no,2314786,2317564
80,EC_subj,pokemon,d,17,filler_1000_neu_none_1,18_mittel.png,neu,filler,1000,none,yes,no,no,no,2318586,2321825
