subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
134,0,1,1,EC_only,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu7490.png,Lampe,picture,word,us,us,#000000,999,maske_6.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,110494,NA,NA,NA,NA,NA,NA,NA,NA,NA,112523
134,1,1,1,EC_only,nonword,c,cs_alone,40,none,none,none,left,none,yes,filler_40_neu_none,none,seloom,none,word,none,maskedcs,none,#969696,999,maske_6.png,maske_1.png,no,no,no,1000,NA,NA,NA,NA,NA,113391,114293,114396,114438,NA,NA,NA,NA,NA,NA,NA,NA,114490
134,2,1,1,EC_only,nonword,c,cs_w_us,40,neutral,none,csfirst,right,left,yes,o_filler_40_neu_none,some us,neu7830.png,24_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_8.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,115511,116413,116516,116558,116610,NA,NA,NA,NA,NA,NA,NA,118112
134,3,1,1,EC_only,nonword,c,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none,some us,naptor,Waffe,word,word,controlcs,us,#000000,0,maske_1.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,119028,NA,NA,120030,NA,NA,NA,NA,NA,NA,NA,NA,NA,121033
134,4,1,1,EC_only,nonword,c,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none_2,some us,8470.png,avouco,picture,word,us,controlcs,#000000,0,maske_8.png,maske_11.png,no,no,no,1000,NA,NA,NA,NA,122035,NA,NA,123038,NA,NA,NA,NA,NA,NA,NA,NA,NA,124041
134,5,1,1,EC_only,nonword,c,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none_2,some us,avouco,8330.png,word,picture,controlcs,us,#000000,600,maske_4.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,125048,NA,126051,NA,NA,NA,NA,NA,NA,NA,126654
134,6,1,1,EC_only,nonword,c,critical,50,neg,none,usfirst,left,right,yes,cs_50_neg_none,some us,makan,9400.png,word,picture,maskedcs,us,#969696,0,maske_11.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,127760,128662,129563,129666,129718,NA,NA,NA,NA,NA,NA,NA,NA,129770
134,7,1,1,EC_only,nonword,c,cs_w_us,1000,neutral,none,usfirst,left,right,no,filler_1000_neu_none_2,some us,trelle,neu7004.png,word,picture,controlcs,us,#000000,0,maske_8.png,maske_10.png,no,yes_left,no,1000,NA,NA,NA,NA,130748,NA,NA,131751,NA,NA,NA,NA,NA,NA,NA,NA,NA,132754
134,8,1,1,EC_only,nonword,c,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,filler_1000_neu_none_2,trelle,15_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_9.png,fmaske_1.png,no,yes_left,no,1000,NA,NA,NA,NA,NA,133701,134602,134705,134757,134809,NA,NA,NA,NA,NA,NA,NA,136311
134,9,1,1,EC_only,nonword,c,us_alone,999,neutral,none,none,none,left,no,none,none,Linie,none,word,none,us,none,#000000,999,maske_6.png,maske_8.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,137148,NA,NA,NA,NA,NA,NA,NA,NA,NA,139150
