subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
137,0,1,EC_only,pokemon,d,cswcs,50,none,objective,csfirst,right,left,yes,filler_50_neu_task,o_filler_1000_neu_none_2,hesire,2_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_6.png,fmaske_3.png,yes_right,no,no,250,NA,NA,NA,NA,NA,2598670,2599572,2599675,2599727,2599788,2601288,no,yes,no,no,no,no,2606863
137,1,1,EC_only,pokemon,d,critical,40,pos,objective,usfirst,left,right,yes,cs_40_pos_none,some us,15_mittel.png,5994.png,picture,picture,maskedcs,us,#969696,0,fmaske_3.png,fmaske_5.png,no,no,no,250,NA,NA,NA,NA,2607926,2608828,2609729,2609832,2609874,NA,2609924,no,yes,no,no,no,no,2615439
137,2,1,EC_only,pokemon,d,critical,40,neg,objective,usfirst,right,left,yes,cs_40_neg_task,some us,9500.png,17_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_2.png,fmaske_6.png,no,no,no,250,NA,NA,NA,NA,2616467,2617369,2618270,2618373,2618415,NA,2618465,no,no,yes,no,no,no,2621079
137,3,1,EC_only,pokemon,d,cs_w_us,70,neutral,none,usfirst,left,right,yes,filler_50_neu_task,some us,19_dunkel.png,neu1616.png,picture,picture,maskedcs,us,#969696,0,fmaske_11.png,fmaske_12.png,yes_left,no,yes,0,space,2622110,2624144,2626044,2622114,2623016,2623917,2624020,2624092,NA,NA,NA,NA,NA,NA,NA,NA,2626047
137,4,1,EC_only,pokemon,d,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_task,some us,5910.png,39_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_2.png,fmaske_5.png,no,no,no,1000,NA,NA,NA,NA,2627073,2627975,2628876,2628979,2629021,NA,2629071,no,yes,no,no,no,no,2633319
137,5,1,EC_only,pokemon,d,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none,some us,22_mittel.png,Horror,picture,word,controlcs,us,#000000,0,fmaske_8.png,fmaske_8.png,no,no,no,250,NA,NA,NA,NA,2634198,NA,NA,2635200,NA,NA,NA,NA,NA,NA,NA,NA,NA,2636203
137,6,1,EC_only,pokemon,d,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_1,24_mittel.png,10_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_11.png,fmaske_3.png,no,no,no,1000,NA,NA,NA,NA,NA,2637092,2637993,2638096,2638138,2638190,2639690,no,yes,no,no,no,no,2642095
137,7,1,EC_only,pokemon,d,critical,50,pos,objective,csfirst,left,right,yes,cs_50_pos_task,some us,7_mittel.png,2070.png,picture,picture,maskedcs,us,#969696,1500,fmaske_4.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,2643082,2643983,2644086,2644138,2644190,2645690,no,no,no,no,yes,no,2648039
137,8,1,EC_only,pokemon,d,critical,50,pos,objective,usfirst,left,right,yes,cs_50_pos_task,some us,7_mittel.png,7470.png,picture,picture,maskedcs,us,#969696,0,fmaske_12.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,2649112,2650015,2650916,2651019,2651071,NA,2651121,no,no,no,no,yes,no,2652776
137,9,1,EC_only,pokemon,d,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_1,24_mittel.png,10_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_3.png,fmaske_9.png,no,no,no,1000,NA,NA,NA,NA,NA,2653664,2654566,2654669,2654711,2654763,2656263,no,no,yes,no,no,no,2658175
137,10,1,EC_only,pokemon,d,cs_w_us,40,neutral,objective,usfirst,left,right,yes,filler_40_neu_task,some us,18_mittel.png,neu2620.png,picture,picture,maskedcs,us,#969696,0,fmaske_2.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,2659288,2660191,2661092,2661195,2661237,NA,2661287,no,no,yes,no,no,no,2663743
137,11,1,EC_only,pokemon,d,critical,40,neg,objective,usfirst,right,left,yes,cs_40_neg_task,some us,Hektik,17_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_12.png,fmaske_2.png,no,no,no,1000,NA,NA,NA,NA,2664687,2665589,2666490,2666593,2666635,NA,2666685,no,no,yes,no,no,no,2669335
137,12,1,EC_only,pokemon,d,critical,50,neg,objective,csfirst,left,right,yes,cs_50_neg_task,some us,9_mittel.png,Mord,picture,word,maskedcs,us,#969696,1500,fmaske_7.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,NA,2670235,2671136,2671239,2671291,2671343,2672843,no,no,no,yes,no,no,2674935
