subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
96,EC_only,nonword,c,0,cs_50_pos_task,naptor,pos,critical,50,none,2208.png,picture,2208.png,2900.2.png,2209.png,Frieden,Sommer,Bücher,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2241306,2244509
96,EC_only,nonword,c,1,cs_50_neg_none,seloom,neg,critical,50,none,Geschwür,word,9182.png,2375.1.png,9041.png,Geschwür,AIDS,Krieg,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2245891,2251273
96,EC_only,nonword,c,2,control_1000_pos_none_2,tafta,pos,control,1000,none,2900.2.png,picture,7470.png,1440.png,2900.2.png,Paradies,Wiese,Brief,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2252657,2254666
96,EC_only,nonword,c,3,filler_40_neu_task,babit,neu,filler,40,none,Wand,word,neu7830.png,neu5731.png,neu7640.png,Wand,Dach,Tuch,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2256061,2259530
96,EC_only,nonword,c,4,cs_40_neg_none,avouco,neg,critical,40,none,9000.png,picture,6555.png,9000.png,9630.png,Teufel,Sadist,Abscheu,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2260891,2263003
96,EC_only,nonword,c,5,filler_1000_neu_none_1,teutos,neu,filler,1000,none,Sessel,word,neu7490.png,neu5395.png,neu7233.png,Tuch,Sessel,Schrank,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2264386,2267900
96,EC_only,nonword,c,6,filler_50_neu_none,pubio,neu,filler,50,none,Klinke,word,neu7830.png,neu7490.png,neu2220.png,Klinke,Knopf,Schrank,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2269291,2271417
96,EC_only,nonword,c,7,cs_50_pos_none,parlic,pos,critical,50,none,4220.png,picture,4220.png,5594.png,2160.png,Romantik,Kuss,Sonne,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2272801,2274499
96,EC_only,nonword,c,8,cs_40_neg_task,coskie,neg,critical,40,none,Not,word,3160.png,6555.png,9342.png,Abgrund,Not,Neid,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2275877,2280232
96,EC_only,nonword,c,9,cs_50_neg_task,hesire,neg,critical,50,none,9430.png,picture,3220.png,3160.png,9430.png,Folter,Finsternis,Ärger,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2281595,2283947
96,EC_only,nonword,c,10,filler_50_neu_task,zillie,neu,filler,50,none,Kreis,word,neu2620.png,neu7490.png,neu7000.png,Linie,Kreis,Klinke,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2285339,2287360
96,EC_only,nonword,c,11,control_1000_pos_none,roosle,pos,control,1000,none,7470.png,picture,4606.png,7470.png,1999.png,Freund,Meer,Kuss,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2288741,2292011
96,EC_only,nonword,c,12,control_1000_neg_none,lobee,neg,control,1000,none,Sucht,word,9920.png,2375.1.png,9041.png,Pest,Sucht,Schmerz,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2293395,2296838
96,EC_only,nonword,c,13,cs_40_pos_task,minair,pos,critical,40,none,Meer,word,2040.png,1999.png,4220.png,Meer,Scherz,Glück,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2298243,2299914
96,EC_only,nonword,c,14,control_1000_neg_none_2,trelle,neg,control,1000,none,9404.png,picture,9404.png,3300.png,9007.png,Folter,Sucht,Frust,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2301305,2303771
96,EC_only,nonword,c,15,cs_40_pos_none,makan,pos,critical,40,none,1650.png,picture,1650.png,7470.png,5460.png,Spaß,Leben,Witz,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2305161,2307017
96,EC_only,nonword,c,16,filler_1000_neu_none_2,tavoo,neu,filler,1000,none,Sessel,word,neu2487.png,neu2220.png,neu7187.png,Linie,Klinke,Sessel,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2308385,2310392
96,EC_only,nonword,c,17,filler_40_neu_none,altine,neu,filler,40,none,neu2575.png,picture,neu2575.png,neu7640.png,neu7187.png,Hand,Lampe,Wand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2311772,2314885
