subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
142,EC_subj,pokemon,d,0,control_1000_neg_none_2,16_mittel.png,neg,control,1000,none,18,2487367,2492714
142,EC_subj,pokemon,d,1,control_1000_neg_none,17_mittel.png,neg,control,1000,none,9,2495060,2497427
142,EC_subj,pokemon,d,2,cs_40_pos_task,22_mittel.png,pos,critical,40,subjective,4,2499719,2502706
142,EC_subj,pokemon,d,3,filler_40_neu_task,7_mittel.png,neu,filler,40,subjective,18,2505081,2509483
142,EC_subj,pokemon,d,4,filler_40_neu_none,11_mittel.png,neu,filler,40,none,4,2511772,2514746
142,EC_subj,pokemon,d,5,control_1000_pos_none_2,15_mittel.png,pos,control,1000,none,16,2517038,2520915
142,EC_subj,pokemon,d,6,cs_40_pos_none,37_mittel.png,pos,critical,40,none,18,2523205,2526690
142,EC_subj,pokemon,d,7,cs_50_pos_task,2_mittel.png,pos,critical,50,subjective,14,2528981,2531185
142,EC_subj,pokemon,d,8,filler_50_neu_task,9_mittel.png,neu,filler,50,subjective,9,2533477,2535665
142,EC_subj,pokemon,d,9,cs_40_neg_none,10_mittel.png,neg,critical,40,none,1,2537959,2540943
142,EC_subj,pokemon,d,10,cs_50_neg_task,24_mittel.png,neg,critical,50,subjective,6,2543235,2547010
142,EC_subj,pokemon,d,11,cs_50_pos_none,40_mittel.png,pos,critical,50,none,16,2549307,2551697
142,EC_subj,pokemon,d,12,filler_1000_neu_none_2,4_mittel.png,neu,filler,1000,none,4,2553987,2556475
142,EC_subj,pokemon,d,13,cs_50_neg_none,5_mittel.png,neg,critical,50,none,12,2558766,2563177
142,EC_subj,pokemon,d,14,filler_50_neu_none,25_mittel.png,neu,filler,50,none,7,2565476,2567289
142,EC_subj,pokemon,d,15,control_1000_pos_none,39_mittel.png,pos,control,1000,none,18,2569582,2571466
142,EC_subj,pokemon,d,16,filler_1000_neu_none_1,23_mittel.png,neu,filler,1000,none,7,2573766,2576515
142,EC_subj,pokemon,d,17,cs_40_neg_task,18_mittel.png,neg,critical,40,subjective,15,2578810,2581251
