subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
139,EC_subj,nonword,c,0,cs_40_neg_task,hesire,neg,critical,40,subjective,no,no,yes,no,2768620,2773731
139,EC_subj,nonword,c,1,filler_40_neu_task,teutos,neu,filler,40,subjective,no,no,yes,no,2775043,2781082
139,EC_subj,nonword,c,2,filler_50_neu_none,makan,neu,filler,50,none,no,no,no,yes,2782395,2784689
139,EC_subj,nonword,c,3,cs_50_neg_task,lobee,neg,critical,50,subjective,no,no,no,yes,2786004,2787409
139,EC_subj,nonword,c,4,filler_1000_neu_none_2,avouco,neu,filler,1000,none,no,no,yes,no,2788723,2792602
139,EC_subj,nonword,c,5,cs_50_neg_none,trelle,neg,critical,50,none,yes,no,no,no,2793915,2797618
139,EC_subj,nonword,c,6,cs_40_pos_none,parlic,pos,critical,40,none,no,no,no,yes,2798931,2801889
139,EC_subj,nonword,c,7,control_1000_neg_none_2,pubio,neg,control,1000,none,no,yes,no,no,2803203,2805130
139,EC_subj,nonword,c,8,cs_50_pos_task,roosle,pos,critical,50,subjective,yes,no,no,no,2806444,2809002
139,EC_subj,nonword,c,9,filler_1000_neu_none_1,coskie,neu,filler,1000,none,no,no,yes,no,2810314,2811882
139,EC_subj,nonword,c,10,control_1000_pos_none,babit,pos,control,1000,none,yes,no,no,no,2813195,2816394
139,EC_subj,nonword,c,11,cs_40_neg_none,seloom,neg,critical,40,none,no,no,no,yes,2817706,2821001
139,EC_subj,nonword,c,12,control_1000_pos_none_2,altine,pos,control,1000,none,no,no,yes,no,2822315,2824305
139,EC_subj,nonword,c,13,filler_40_neu_none,tavoo,neu,filler,40,none,no,no,no,yes,2825618,2827338
139,EC_subj,nonword,c,14,cs_50_pos_none,tafta,pos,critical,50,none,no,no,no,yes,2828650,2830121
139,EC_subj,nonword,c,15,filler_50_neu_task,minair,neu,filler,50,subjective,no,no,no,yes,2831435,2836513
139,EC_subj,nonword,c,16,cs_40_pos_task,naptor,pos,critical,40,subjective,no,no,yes,no,2837825,2841282
139,EC_subj,nonword,c,17,control_1000_neg_none,zillie,neg,control,1000,none,yes,no,no,no,2842595,2844498
