subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
132,0,1,EC_subj,nonword,c,cs_alone,40,none,objective,none,left,none,yes,filler_40_neu_task,none,makan,none,word,none,maskedcs,none,#969696,999,maske_8.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,3351430,3352332,3352434,3352477,NA,3352527,no,yes,no,no,no,no,3357950
132,1,1,EC_subj,nonword,c,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none_2,some us,minair,9430.png,word,picture,controlcs,us,#000000,0,maske_9.png,maske_8.png,no,no,no,1000,NA,NA,NA,NA,3358908,NA,NA,3359910,NA,NA,NA,NA,NA,NA,NA,NA,NA,3360913
132,2,1,EC_subj,nonword,c,cs_w_us,50,neutral,objective,usfirst,right,left,yes,filler_50_neu_task,some us,Wand,avouco,word,word,us,maskedcs,#969696,0,maske_2.png,maske_4.png,yes_right,no,no,250,NA,NA,NA,NA,3361884,3362786,3363687,3363790,3363842,NA,3363892,no,no,yes,no,no,no,3365222
132,3,1,EC_subj,nonword,c,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_none,some us,Licht,babit,word,word,us,maskedcs,#969696,1500,maske_10.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,3366169,3367071,3367174,3367226,3367278,3368778,no,yes,no,no,no,no,3369790
132,4,1,EC_subj,nonword,c,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,o_filler_1000_neu_none_2,24_mittel.png,10_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_12.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,NA,3370680,3371582,3371685,3371737,3371789,NA,NA,NA,NA,NA,NA,NA,3373291
132,5,1,EC_subj,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu7004.png,neu2372.png,picture,picture,us,us,#000000,999,maske_11.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3374229,NA,NA,NA,NA,NA,NA,NA,NA,NA,3376231
132,6,1,EC_subj,nonword,c,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none,some us,7230.png,pubio,picture,word,us,controlcs,#000000,0,maske_10.png,maske_11.png,no,no,no,1000,NA,NA,NA,NA,3377236,NA,NA,3378239,NA,NA,NA,NA,NA,NA,NA,NA,NA,3379242
132,7,1,EC_subj,nonword,c,us_alone,999,neutral,none,none,none,right,no,none,none,none,Hand,none,word,none,us,#000000,999,maske_12.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3380098,NA,NA,NA,NA,NA,NA,NA,NA,NA,3382101
132,8,1,EC_subj,nonword,c,critical,50,neg,objective,usfirst,left,right,yes,cs_50_neg_none,some us,zillie,9830.png,word,picture,maskedcs,us,#969696,0,maske_10.png,maske_7.png,no,no,no,1000,NA,NA,NA,NA,3383197,3384099,3385000,3385103,3385155,NA,3385205,no,yes,no,no,no,no,3387094
132,9,1,EC_subj,nonword,c,cs_w_us,1000,neutral,none,usfirst,left,right,no,filler_1000_neu_none_2,some us,hesire,neu7187.png,word,picture,controlcs,us,#000000,0,maske_12.png,maske_10.png,no,yes_left,no,250,NA,NA,NA,NA,3388084,NA,NA,3389087,NA,NA,NA,NA,NA,NA,NA,NA,NA,3390090
132,10,1,EC_subj,nonword,c,cs_w_us,40,neutral,objective,usfirst,right,left,yes,filler_40_neu_none,some us,neu2635.png,coskie,picture,word,us,maskedcs,#969696,0,maske_1.png,maske_7.png,no,no,no,1000,NA,NA,NA,NA,3391153,3392056,3392958,3393060,3393102,NA,3393152,no,yes,no,no,no,no,3394631
132,11,1,EC_subj,nonword,c,cswcs,50,none,none,csfirst,left,right,yes,filler_50_neu_task,o_filler_1000_neu_none_1,avouco,itafy,word,word,maskedcs,controlcs,#969696,1500,maske_6.png,maske_12.png,no,yes_right,yes,0,space,3395628,3398241,3400141,NA,3395631,3396532,3396635,3396687,3396739,NA,NA,NA,NA,NA,NA,NA,3400144
132,12,1,EC_subj,nonword,c,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none_2,some us,2070.png,teutos,picture,word,us,controlcs,#000000,600,maske_8.png,maske_11.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3401123,NA,3402125,NA,NA,NA,NA,NA,NA,NA,3402727
132,13,1,EC_subj,nonword,c,critical,50,pos,objective,csfirst,left,right,yes,cs_50_pos_none,some us,babit,Witz,word,word,maskedcs,us,#969696,1500,maske_6.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,3403673,3404575,3404678,3404730,3404782,3406282,no,yes,no,no,no,no,3411111
132,14,1,EC_subj,nonword,c,cs_alone,70,none,none,none,right,none,yes,filler_50_neu_none,none,none,itafy,none,word,none,maskedcs,#969696,999,maske_11.png,maske_1.png,yes_right,no,yes,0,space,3411966,3413097,3414997,NA,3411969,3412870,3412973,3413045,NA,NA,NA,NA,NA,NA,NA,NA,3415000
132,15,1,EC_subj,nonword,c,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none_2,some us,Romantik,teutos,word,word,us,controlcs,#000000,0,maske_7.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,3415925,NA,NA,3416927,NA,NA,NA,NA,NA,NA,NA,NA,NA,3417930
132,16,1,EC_subj,nonword,c,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_task,some us,Sommer,trelle,word,word,us,maskedcs,#969696,1500,maske_9.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,3418905,3419807,3419909,3419961,3420013,3421513,no,yes,no,no,no,no,3426359
132,17,1,EC_subj,nonword,c,control,1000,pos,none,usfirst,left,right,no,control_1000_pos_none,some us,pubio,8370.png,word,picture,controlcs,us,#000000,0,maske_6.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,3427357,NA,NA,3428359,NA,NA,NA,NA,NA,NA,NA,NA,NA,3429362
132,18,1,EC_subj,nonword,c,critical,50,neg,objective,csfirst,right,left,yes,cs_50_neg_task,some us,Stress,altine,word,word,us,maskedcs,#969696,1500,maske_8.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,3430305,3431207,3431310,3431362,3431414,3432914,no,yes,no,no,no,no,3433855
132,19,1,EC_subj,nonword,c,cs_alone,40,none,objective,none,right,none,yes,filler_40_neu_task,none,none,makan,none,word,none,maskedcs,#969696,999,maske_1.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,3434714,3435615,3435718,3435759,NA,3435810,no,no,yes,no,no,no,3436967
132,20,1,EC_subj,nonword,c,cs_w_us,1000,neutral,none,csfirst,right,left,no,o_filler_1000_neu_none_1,some us,neu7550.png,39_mittel.png,picture,picture,us,controlcs,#000000,600,fmaske_8.png,fmaske_4.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,3437958,NA,3438960,NA,NA,NA,NA,NA,NA,NA,3439562
132,21,1,EC_subj,nonword,c,critical,50,neg,objective,csfirst,left,right,yes,cs_50_neg_none,some us,zillie,2276.png,word,picture,maskedcs,us,#969696,1500,maske_1.png,maske_11.png,no,no,no,1000,NA,NA,NA,NA,NA,3440568,3441469,3441572,3441624,3441676,3443176,no,yes,no,no,no,no,3445630
132,22,1,EC_subj,nonword,c,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,filler_1000_neu_none_1,40_mittel.png,itafy,picture,word,maskedcs,controlcs,#969696,1500,fmaske_1.png,fmaske_11.png,no,yes_right,yes,0,space,3446579,3449183,3451083,NA,3446582,3447484,3447587,3447629,3447681,NA,NA,NA,NA,NA,NA,NA,3451086
132,23,1,EC_subj,nonword,c,us_alone,999,neutral,none,none,none,right,no,none,none,none,Bein,none,word,none,us,#000000,999,maske_9.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,3451916,NA,NA,NA,NA,NA,NA,NA,NA,NA,3453918
