subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
137,EC_only,pokemon,d,0,control_1000_neg_none_2,37_mittel.png,neg,control,1000,none,9102.png,picture,2141.png,9102.png,9180.png,Kälte,Mord,Folter,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2333230,2344962
137,EC_only,pokemon,d,1,filler_1000_neu_none_1,24_mittel.png,neu,filler,1000,none,Wand,word,neu7640.png,neu2580.png,neu7080.png,Tuch,Wand,Hand,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2346336,2354088
137,EC_only,pokemon,d,2,cs_50_pos_task,7_mittel.png,pos,critical,50,none,1710.png,picture,1650.png,2791.png,1710.png,Musik,Sonne,Fete,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2355494,2360082
137,EC_only,pokemon,d,3,control_1000_pos_none_2,4_mittel.png,pos,control,1000,none,2080.png,picture,2080.png,8540.png,8496.png,Glück,Wärme,Licht,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2361465,2364818
137,EC_only,pokemon,d,4,filler_50_neu_none,40_mittel.png,neu,filler,50,none,neu7820.png,picture,neu2372.png,neu7820.png,neu2220.png,Bein,Hand,Schrank,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2366200,2370642
137,EC_only,pokemon,d,5,cs_50_neg_none,25_mittel.png,neg,critical,50,none,9920.png,picture,2276.png,9920.png,9342.png,Geschwür,Ekel,Neid,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2372030,2375250
137,EC_only,pokemon,d,6,filler_1000_neu_none_2,5_mittel.png,neu,filler,1000,none,Wand,word,neu7640.png,neu5395.png,neu5740.png,Kreis,Wand,Hand,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2376635,2379720
137,EC_only,pokemon,d,7,filler_40_neu_task,18_mittel.png,neu,filler,40,none,Knopf,word,neu1616.png,neu7640.png,neu7830.png,Knopf,Tuch,Bein,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2381109,2383426
137,EC_only,pokemon,d,8,cs_40_neg_none,16_mittel.png,neg,critical,40,none,AIDS,word,9500.png,8485.png,9050.png,Schmerz,AIDS,Eiter,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2384814,2387281
137,EC_only,pokemon,d,9,cs_40_neg_task,17_mittel.png,neg,critical,40,none,9500.png,picture,9520.png,9432.png,9500.png,Folter,Gemeinheit,Hass,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2388661,2395046
137,EC_only,pokemon,d,10,filler_50_neu_task,2_mittel.png,neu,filler,50,none,neu5510.png,picture,neu5510.png,neu7000.png,neu2575.png,Bein,Klinke,Kreis,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2396425,2402794
137,EC_only,pokemon,d,11,cs_50_neg_task,9_mittel.png,neg,critical,50,none,Absturz,word,2053.png,9340.png,2900.png,Gewalt,Absturz,Waffe,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2404185,2411290
137,EC_only,pokemon,d,12,control_1000_neg_none,22_mittel.png,neg,control,1000,none,Teufel,word,9400.png,3220.png,9342.png,Teufel,Kälte,Henker,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2412674,2418511
137,EC_only,pokemon,d,13,filler_40_neu_none,10_mittel.png,neu,filler,40,none,neu2580.png,picture,neu2220.png,neu2580.png,neu7830.png,Bein,Schrank,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2419889,2421961
137,EC_only,pokemon,d,14,cs_40_pos_task,39_mittel.png,pos,critical,40,none,Liebe,word,8370.png,8540.png,7470.png,Rose,Liebe,Paradies,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2423352,2429399
137,EC_only,pokemon,d,15,control_1000_pos_none,23_mittel.png,pos,control,1000,none,Liebe,word,7230.png,5594.png,7350.png,Liebe,Bücher,Urlaub,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2430801,2435058
137,EC_only,pokemon,d,16,cs_40_pos_none,15_mittel.png,pos,critical,40,none,2057.png,picture,2057.png,2160.png,2091.png,Freizeit,Wärme,Romantik,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2436428,2438886
137,EC_only,pokemon,d,17,cs_50_pos_none,11_mittel.png,pos,critical,50,none,Geburt,word,8080.png,2660.png,1650.png,Geburt,Kunst,Freizeit,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2440288,2442687
