subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
76,0,1,1,EC_only,nonword,c,cs_alone,40,none,none,none,left,none,yes,filler_40_neu_none,none,coskie,none,word,none,maskedcs,none,#969696,999,maske_4.png,maske_11.png,no,no,no,1000,NA,NA,NA,NA,NA,188180,189083,189185,189227,NA,NA,NA,NA,NA,NA,NA,NA,189302
76,1,1,1,EC_only,nonword,c,cswcs,50,none,none,csfirst,left,right,yes,filler_50_neu_task,o_filler_1000_neu_none_1,avouco,9_mittel.png,word,picture,maskedcs,controlcs,#969696,1500,maske_4.png,maske_1.png,no,yes_right,no,250,NA,NA,NA,NA,NA,189758,190660,190762,190814,190866,NA,NA,NA,NA,NA,NA,NA,192369
76,2,1,1,EC_only,nonword,c,us_w_us,999,pos-pos,none,none,none,both,no,none,none,5460.png,Familie,picture,word,us,us,#000000,999,maske_12.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,192845,NA,NA,NA,NA,NA,NA,NA,NA,NA,194847
76,3,1,1,EC_only,nonword,c,cs_alone,1000,none,none,none,right,none,no,filler_1000_neu_none_2,none,none,hesire,none,word,none,controlcs,#000000,999,maske_10.png,maske_9.png,no,yes_right,no,250,NA,NA,NA,NA,NA,NA,NA,195264,NA,NA,NA,NA,NA,NA,NA,NA,NA,196267
76,4,1,1,EC_only,nonword,c,control,1000,neg,none,csfirst,left,right,no,control_1000_neg_none_2,some us,minair,2375.1.png,word,picture,controlcs,us,#000000,600,maske_9.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,196759,NA,197763,NA,NA,NA,NA,NA,NA,NA,198366
76,5,1,1,EC_only,nonword,c,cs_alone,50,none,none,none,right,none,yes,filler_50_neu_none,none,none,naptor,none,word,none,maskedcs,#969696,999,maske_8.png,maske_7.png,yes_right,no,no,250,NA,NA,NA,NA,NA,198789,199692,199794,199846,NA,NA,NA,NA,NA,NA,NA,NA,199898
76,6,1,1,EC_only,nonword,c,cswcs,40,none,none,csfirst,left,right,yes,filler_40_neu_task,o_filler_1000_neu_none_1,makan,9_mittel.png,word,picture,maskedcs,controlcs,#969696,1500,maske_11.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,NA,200355,201257,201359,201401,201453,NA,NA,NA,NA,NA,NA,NA,202956
76,7,1,1,EC_only,nonword,c,critical,40,pos,none,usfirst,right,left,yes,cs_40_pos_none,some us,2160.png,roosle,picture,word,us,maskedcs,#969696,0,maske_1.png,maske_8.png,no,no,no,1000,NA,NA,NA,NA,203519,204421,205323,205425,205468,NA,NA,NA,NA,NA,NA,NA,NA,205520
76,8,1,1,EC_only,nonword,c,critical,40,pos,none,usfirst,right,left,yes,cs_40_pos_task,some us,Spiel,seloom,word,word,us,maskedcs,#969696,0,maske_7.png,maske_2.png,no,no,no,1000,NA,NA,NA,NA,205958,206860,207762,207864,207907,NA,NA,NA,NA,NA,NA,NA,NA,207959
76,9,1,1,EC_only,nonword,c,cs_w_us,1000,neutral,none,usfirst,left,right,no,filler_1000_neu_none_2,some us,hesire,neu7090.png,word,picture,controlcs,us,#000000,0,maske_8.png,maske_11.png,no,yes_left,no,250,NA,NA,NA,NA,208472,NA,NA,209475,NA,NA,NA,NA,NA,NA,NA,NA,NA,210478
