subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
116,0,1,1,EC_only,nonword,c,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu7830.png,neu5395.png,picture,picture,us,us,#000000,999,maske_6.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,188874,NA,NA,NA,NA,NA,NA,NA,NA,NA,190878
116,1,1,1,EC_only,nonword,c,cswcs,50,none,none,csfirst,left,right,yes,filler_50_neu_task,o_filler_1000_neu_none_1,altine,11_mittel.png,word,picture,maskedcs,controlcs,#969696,1500,maske_1.png,maske_1.png,no,yes_right,no,1000,NA,NA,NA,NA,NA,191835,192736,192839,192891,192943,NA,NA,NA,NA,NA,NA,NA,194445
116,2,1,1,EC_only,nonword,c,cs_w_us,40,neutral,none,usfirst,left,right,yes,filler_40_neu_task,some us,trelle,Schrank,word,word,maskedcs,us,#969696,0,maske_4.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,195419,196321,197222,197325,197367,NA,NA,NA,NA,NA,NA,NA,NA,197419
116,3,1,1,EC_only,nonword,c,cswcs,40,none,none,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_1,pubio,babit,word,word,controlcs,maskedcs,#969696,1500,maske_9.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,198414,199315,199418,199460,199512,NA,NA,NA,NA,NA,NA,NA,201014
116,4,1,1,EC_only,nonword,c,critical,50,neg,none,csfirst,left,right,yes,cs_50_neg_none,some us,hesire,9432.png,word,picture,maskedcs,us,#969696,1500,maske_3.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,202029,202930,203033,203085,203137,NA,NA,NA,NA,NA,NA,NA,204639
116,5,1,1,EC_only,nonword,c,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none_2,some us,Kälte,lobee,word,word,us,controlcs,#000000,600,maske_10.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,205566,NA,206569,NA,NA,NA,NA,NA,NA,NA,207172
116,6,1,1,EC_only,nonword,c,cswcs,50,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,zillie,pubio,word,word,maskedcs,controlcs,#969696,1500,maske_2.png,maske_4.png,yes_left,no,no,250,NA,NA,NA,NA,NA,208175,209076,209179,209231,209283,NA,NA,NA,NA,NA,NA,NA,210785
116,7,1,1,EC_only,nonword,c,cs_w_us,1000,neutral,none,csfirst,left,right,no,o_filler_1000_neu_none_2,some us,17_mittel.png,Klinke,picture,word,controlcs,us,#000000,600,fmaske_9.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,211674,NA,212677,NA,NA,NA,NA,NA,NA,NA,213280
116,8,1,1,EC_only,nonword,c,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none,some us,seloom,Paradies,word,word,controlcs,us,#000000,600,maske_10.png,maske_5.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,214204,NA,215206,NA,NA,NA,NA,NA,NA,NA,215809
116,9,1,1,EC_only,nonword,c,cs_alone,40,none,none,none,right,none,yes,filler_40_neu_task,none,none,trelle,none,word,none,maskedcs,#969696,999,maske_7.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,216673,217575,217678,217720,NA,NA,NA,NA,NA,NA,NA,NA,217772
