subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
143,0,1,1,EC_only,nonword,c,critical,50,neg,none,csfirst,right,left,yes,cs_50_neg_none,some us,Folter,lobee,word,word,us,maskedcs,#969696,1500,maske_2.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,120927,121828,121931,121983,122035,NA,NA,NA,NA,NA,NA,NA,123538
143,1,1,1,EC_only,nonword,c,control,1000,pos,none,usfirst,left,right,no,control_1000_pos_none_2,some us,babit,Freund,word,word,controlcs,us,#000000,0,maske_3.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,124458,NA,NA,125461,NA,NA,NA,NA,NA,NA,NA,NA,NA,126464
143,2,1,1,EC_only,nonword,c,cs_w_us,50,neutral,none,usfirst,left,right,yes,filler_50_neu_none,some us,minair,neu1616.png,word,picture,maskedcs,us,#969696,0,maske_12.png,maske_11.png,yes_left,no,no,250,NA,NA,NA,NA,127539,128441,129342,129445,129497,NA,NA,NA,NA,NA,NA,NA,NA,129549
143,3,1,1,EC_only,nonword,c,critical,50,neg,none,csfirst,right,left,yes,cs_50_neg_task,some us,AIDS,tafta,word,word,us,maskedcs,#969696,1500,maske_1.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,130487,131389,131492,131544,131596,NA,NA,NA,NA,NA,NA,NA,133098
143,4,1,1,EC_only,nonword,c,cs_alone,40,none,none,none,left,none,yes,filler_40_neu_task,none,pubio,none,word,none,maskedcs,none,#969696,999,maske_8.png,maske_7.png,no,no,no,1000,NA,NA,NA,NA,NA,133954,134855,134958,135000,NA,NA,NA,NA,NA,NA,NA,NA,135052
143,5,1,1,EC_only,nonword,c,critical,40,pos,none,csfirst,right,left,yes,cs_40_pos_none,some us,Fete,naptor,word,word,us,maskedcs,#969696,1500,maske_8.png,maske_5.png,no,no,no,1000,NA,NA,NA,NA,NA,135991,136892,136995,137037,137089,NA,NA,NA,NA,NA,NA,NA,138591
143,6,1,1,EC_only,nonword,c,cswcs,70,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,ankoe,makan,word,word,maskedcs,controlcs,#969696,1500,maske_8.png,maske_6.png,yes_left,no,yes,0,None,139578,142211,144111,NA,139581,140482,140585,140657,140709,NA,NA,NA,NA,NA,NA,NA,144113
143,7,1,1,EC_only,nonword,c,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none,some us,9331.png,altine,picture,word,us,controlcs,#000000,0,maske_10.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,145079,NA,NA,146081,NA,NA,NA,NA,NA,NA,NA,NA,NA,147084
143,8,1,1,EC_only,nonword,c,critical,50,pos,none,csfirst,right,left,yes,cs_50_pos_task,some us,Mutter,seloom,word,word,us,maskedcs,#969696,1500,maske_12.png,maske_7.png,no,no,no,1000,NA,NA,NA,NA,NA,148024,148926,149029,149081,149133,NA,NA,NA,NA,NA,NA,NA,150635
143,9,1,1,EC_only,nonword,c,cs_alone,1000,none,none,none,left,none,no,o_filler_1000_neu_none_1,none,10_mittel.png,none,picture,none,controlcs,none,#000000,999,fmaske_5.png,fmaske_7.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,151450,NA,NA,NA,NA,NA,NA,NA,NA,NA,152452
143,10,1,1,EC_only,nonword,c,critical,50,neg,none,usfirst,left,right,yes,cs_50_neg_none,some us,lobee,3220.png,word,picture,maskedcs,us,#969696,0,maske_2.png,maske_11.png,no,no,no,1000,NA,NA,NA,NA,153510,154412,155314,155416,155468,NA,NA,NA,NA,NA,NA,NA,NA,155520
143,11,1,1,EC_only,nonword,c,us_alone,999,pos,none,none,none,left,no,none,none,8200.png,none,picture,none,us,none,#000000,999,maske_11.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,156393,NA,NA,NA,NA,NA,NA,NA,NA,NA,158396
143,12,1,1,EC_only,nonword,c,critical,50,neg,none,csfirst,left,right,yes,cs_50_neg_none,some us,lobee,Frust,word,word,maskedcs,us,#969696,1500,maske_12.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,159337,160238,160341,160393,160445,NA,NA,NA,NA,NA,NA,NA,161947
143,13,1,1,EC_only,nonword,c,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none_2,some us,Wahnsinn,zillie,word,word,us,controlcs,#000000,600,maske_8.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,162868,NA,163870,NA,NA,NA,NA,NA,NA,NA,164473
143,14,1,1,EC_only,nonword,c,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,filler_1000_neu_none_1,37_mittel.png,makan,picture,word,maskedcs,controlcs,#969696,1500,fmaske_9.png,fmaske_9.png,no,yes_right,no,250,NA,NA,NA,NA,NA,165416,166318,166421,166463,166515,NA,NA,NA,NA,NA,NA,NA,168017
143,15,1,1,EC_only,nonword,c,cs_w_us,40,neutral,none,usfirst,left,right,yes,filler_40_neu_task,some us,pubio,neu7830.png,word,picture,maskedcs,us,#969696,0,maske_4.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,169118,170021,170922,171025,171067,NA,NA,NA,NA,NA,NA,NA,NA,171119
143,16,1,1,EC_only,nonword,c,critical,40,neg,none,usfirst,left,right,yes,cs_40_neg_none,some us,hesire,Horror,word,word,maskedcs,us,#969696,0,maske_4.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,172081,172983,173884,173987,174029,NA,NA,NA,NA,NA,NA,NA,NA,174081
143,17,1,1,EC_only,nonword,c,critical,50,pos,none,csfirst,left,right,yes,cs_50_pos_none,some us,roosle,2209.png,word,picture,maskedcs,us,#969696,1500,maske_7.png,maske_4.png,no,no,no,1000,NA,NA,NA,NA,NA,175083,175984,176087,176139,176191,NA,NA,NA,NA,NA,NA,NA,177693
143,18,1,1,EC_only,nonword,c,cs_w_us,1000,neutral,none,usfirst,left,right,no,filler_1000_neu_none_2,some us,coskie,neu7490.png,word,picture,controlcs,us,#000000,0,maske_1.png,maske_8.png,no,yes_left,no,250,NA,NA,NA,NA,178698,NA,NA,179701,NA,NA,NA,NA,NA,NA,NA,NA,NA,180704
143,19,1,1,EC_only,nonword,c,control,1000,neg,none,csfirst,left,right,no,control_1000_neg_none,some us,altine,Stress,word,word,controlcs,us,#000000,600,maske_5.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,181642,NA,182644,NA,NA,NA,NA,NA,NA,NA,183246
143,20,1,1,EC_only,nonword,c,critical,40,neg,none,csfirst,left,right,yes,cs_40_neg_none,some us,hesire,9920.png,word,picture,maskedcs,us,#969696,1500,maske_1.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,184304,185206,185309,185351,185403,NA,NA,NA,NA,NA,NA,NA,186905
143,21,1,1,EC_only,nonword,c,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none,some us,altine,9182.png,word,picture,controlcs,us,#000000,0,maske_11.png,maske_6.png,no,no,no,1000,NA,NA,NA,NA,187887,NA,NA,188889,NA,NA,NA,NA,NA,NA,NA,NA,NA,189892
143,22,1,1,EC_only,nonword,c,cs_alone,1000,none,none,none,right,none,no,filler_1000_neu_none_2,none,none,ankoe,none,word,none,controlcs,#000000,999,maske_1.png,maske_7.png,no,yes_right,yes,0,space,190727,191732,192732,NA,NA,NA,190730,NA,NA,NA,NA,NA,NA,NA,NA,NA,192735
143,23,1,1,EC_only,nonword,c,critical,50,pos,none,usfirst,right,left,yes,cs_50_pos_task,some us,2040.png,seloom,picture,word,us,maskedcs,#969696,0,maske_2.png,maske_5.png,no,no,no,1000,NA,NA,NA,NA,193834,194737,195638,195741,195793,NA,NA,NA,NA,NA,NA,NA,NA,195845
143,24,1,1,EC_only,nonword,c,cs_w_us,70,neutral,none,usfirst,left,right,yes,filler_50_neu_task,some us,ankoe,Hand,word,word,maskedcs,us,#969696,0,maske_8.png,maske_5.png,yes_left,no,yes,0,None,196806,198839,200739,196809,197711,198612,198715,198787,NA,NA,NA,NA,NA,NA,NA,NA,200741
