subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
94,EC_subj,nonword,c,0,filler_1000_neu_none_1,altine,neu,filler,1000,none,neu7233.png,picture,neu7233.png,neu1616.png,neu7490.png,Knopf,Hand,Bein,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2916024,2929725
94,EC_subj,nonword,c,1,filler_40_neu_task,tafta,neu,filler,40,subjective,neu2220.png,picture,neu2372.png,neu2220.png,neu7080.png,Schrank,Sessel,Klinke,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2931107,2934421
94,EC_subj,nonword,c,2,cs_40_neg_task,tavoo,neg,critical,40,subjective,Kälte,word,2276.png,9007.png,9920.png,Schmerz,Abgas,Kälte,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2935814,2943642
94,EC_subj,nonword,c,3,filler_50_neu_none,babit,neu,filler,50,none,Hand,word,neu7000.png,neu7820.png,neu7490.png,Schrank,Hand,Wand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2945024,2951789
94,EC_subj,nonword,c,4,control_1000_pos_none,parlic,pos,control,1000,none,Freizeit,word,8330.png,4622.png,1650.png,Frieden,Paradies,Freizeit,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2953178,2962615
94,EC_subj,nonword,c,5,control_1000_neg_none,seloom,neg,control,1000,none,9421.png,picture,3300.png,9421.png,6555.png,Sucht,AIDS,Stress,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2964003,2971141
94,EC_subj,nonword,c,6,cs_50_neg_task,avouco,neg,critical,50,subjective,9265.png,picture,9000.png,9265.png,9180.png,Hektik,Tyrann,Pest,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2972579,2976524
94,EC_subj,nonword,c,7,control_1000_neg_none_2,roosle,neg,control,1000,none,Absturz,word,9404.png,9430.png,9421.png,Hektik,Absturz,Henker,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2977909,2988719
94,EC_subj,nonword,c,8,cs_50_pos_none,coskie,pos,critical,50,none,8540.png,picture,2791.png,8540.png,2900.2.png,Frieden,Glück,Sonne,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2990111,2992589
94,EC_subj,nonword,c,9,cs_50_neg_none,naptor,neg,critical,50,none,9421.png,picture,9421.png,9561.png,2900.png,Waffe,Henker,Abscheu,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2993976,2996859
94,EC_subj,nonword,c,10,filler_40_neu_none,lobee,neu,filler,40,none,Knopf,word,neu2580.png,neu5395.png,neu2487.png,Klinke,Linie,Knopf,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2998232,3004317
94,EC_subj,nonword,c,11,filler_1000_neu_none_2,zillie,neu,filler,1000,none,neu5740.png,picture,neu7090.png,neu5740.png,neu7004.png,Tuch,Sessel,Dach,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,3005696,3008814
94,EC_subj,nonword,c,12,control_1000_pos_none_2,hesire,pos,control,1000,none,8190.png,picture,8190.png,8420.png,2057.png,Wärme,Freund,Kinder,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3010205,3017307
94,EC_subj,nonword,c,13,filler_50_neu_task,trelle,neu,filler,50,subjective,Dach,word,neu5510.png,neu5731.png,neu7187.png,Linie,Bein,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3018689,3023812
94,EC_subj,nonword,c,14,cs_50_pos_task,makan,pos,critical,50,subjective,Leben,word,2071.png,8170.png,2550.png,Scherz,Freizeit,Leben,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3025207,3028331
94,EC_subj,nonword,c,15,cs_40_neg_none,minair,neg,critical,40,none,Tod,word,6530.png,9330.png,9630.png,Folter,Unfall,Tod,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,3029716,3033325
94,EC_subj,nonword,c,16,cs_40_pos_none,teutos,pos,critical,40,none,Rose,word,2209.png,5594.png,4606.png,Meer,Frieden,Rose,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,3034692,3039159
94,EC_subj,nonword,c,17,cs_40_pos_task,pubio,pos,critical,40,subjective,Rose,word,8496.png,8170.png,4220.png,Sommer,Rose,Ruhe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3040560,3041787
