subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
73,EC_only,pokemon,d,0,cs_40_neg_none,17_mittel.png,neg,critical,40,none,no,no,no,yes,2195803,2198146
73,EC_only,pokemon,d,1,cs_50_neg_task,11_mittel.png,neg,critical,50,none,no,no,no,yes,2199456,2201966
73,EC_only,pokemon,d,2,filler_1000_neu_none_2,24_mittel.png,neu,filler,1000,none,no,yes,no,no,2203275,2206215
73,EC_only,pokemon,d,3,control_1000_neg_none_2,22_mittel.png,neg,control,1000,none,yes,no,no,no,2207524,2209590
73,EC_only,pokemon,d,4,filler_50_neu_task,10_mittel.png,neu,filler,50,none,no,no,no,yes,2210901,2212777
73,EC_only,pokemon,d,5,cs_50_pos_task,16_mittel.png,pos,critical,50,none,no,yes,no,no,2214086,2215672
73,EC_only,pokemon,d,6,filler_50_neu_none,2_mittel.png,neu,filler,50,none,no,yes,no,no,2216982,2218390
73,EC_only,pokemon,d,7,filler_40_neu_task,37_mittel.png,neu,filler,40,none,no,no,no,yes,2219702,2222121
73,EC_only,pokemon,d,8,cs_50_neg_none,9_mittel.png,neg,critical,50,none,yes,no,no,no,2223432,2224689
73,EC_only,pokemon,d,9,control_1000_pos_none,25_mittel.png,pos,control,1000,none,yes,no,no,no,2225998,2227668
73,EC_only,pokemon,d,10,cs_40_neg_task,15_mittel.png,neg,critical,40,none,no,no,no,yes,2228978,2230190
73,EC_only,pokemon,d,11,cs_40_pos_task,5_mittel.png,pos,critical,40,none,yes,no,no,no,2231499,2232568
73,EC_only,pokemon,d,12,control_1000_neg_none,4_mittel.png,neg,control,1000,none,yes,no,no,no,2233877,2234860
73,EC_only,pokemon,d,13,filler_1000_neu_none_1,40_mittel.png,neu,filler,1000,none,yes,no,no,no,2236179,2237068
73,EC_only,pokemon,d,14,cs_40_pos_none,39_mittel.png,pos,critical,40,none,no,no,no,yes,2238379,2239734
73,EC_only,pokemon,d,15,cs_50_pos_none,7_mittel.png,pos,critical,50,none,no,no,no,yes,2241042,2243715
73,EC_only,pokemon,d,16,control_1000_pos_none_2,23_mittel.png,pos,control,1000,none,no,yes,no,no,2245025,2247483
73,EC_only,pokemon,d,17,filler_40_neu_none,18_mittel.png,neu,filler,40,none,no,no,no,yes,2248793,2250500
