subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
77,EC_subj,nonword,c,0,control_1000_neg_none,trelle,neg,control,1000,none,no,no,no,yes,2389656,2391833
77,EC_subj,nonword,c,1,cs_40_neg_none,naptor,neg,critical,40,none,no,no,no,yes,2392856,2394616
77,EC_subj,nonword,c,2,cs_50_pos_none,hesire,pos,critical,50,none,no,no,no,yes,2395638,2397252
77,EC_subj,nonword,c,3,filler_1000_neu_none_1,tavoo,neu,filler,1000,none,no,no,no,yes,2398276,2399447
77,EC_subj,nonword,c,4,control_1000_neg_none_2,babit,neg,control,1000,none,no,no,no,yes,2400469,2401493
77,EC_subj,nonword,c,5,cs_50_pos_task,parlic,pos,critical,50,subjective,no,no,no,yes,2402515,2403837
77,EC_subj,nonword,c,6,cs_50_neg_task,seloom,neg,critical,50,subjective,no,no,no,yes,2404859,2405692
77,EC_subj,nonword,c,7,filler_1000_neu_none_2,minair,neu,filler,1000,none,no,no,no,yes,2406714,2412381
77,EC_subj,nonword,c,8,filler_50_neu_none,teutos,neu,filler,50,none,no,no,no,yes,2413403,2414994
77,EC_subj,nonword,c,9,control_1000_pos_none,tafta,pos,control,1000,none,no,no,no,yes,2416016,2419267
77,EC_subj,nonword,c,10,cs_40_pos_none,coskie,pos,critical,40,none,no,no,no,yes,2420290,2421021
77,EC_subj,nonword,c,11,filler_40_neu_none,zillie,neu,filler,40,none,no,no,no,yes,2422049,2422609
77,EC_subj,nonword,c,12,filler_40_neu_task,altine,neu,filler,40,subjective,no,no,no,yes,2423631,2424261
77,EC_subj,nonword,c,13,filler_50_neu_task,pubio,neu,filler,50,subjective,no,no,no,yes,2425284,2425802
77,EC_subj,nonword,c,14,cs_40_pos_task,makan,pos,critical,40,subjective,no,no,no,yes,2426824,2427343
77,EC_subj,nonword,c,15,cs_40_neg_task,avouco,neg,critical,40,subjective,no,no,no,yes,2428365,2429220
77,EC_subj,nonword,c,16,control_1000_pos_none_2,lobee,pos,control,1000,none,no,no,no,yes,2430242,2430616
77,EC_subj,nonword,c,17,cs_50_neg_none,roosle,neg,critical,50,none,no,no,no,yes,2431638,2432640
