subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
98,EC_only,pokemon,d,0,filler_50_neu_none,5_mittel.png,neu,filler,50,none,10,2235432,2242350
98,EC_only,pokemon,d,1,control_1000_pos_none_2,37_mittel.png,pos,control,1000,none,7,2244653,2248519
98,EC_only,pokemon,d,2,cs_40_neg_task,7_mittel.png,neg,critical,40,none,12,2250821,2253477
98,EC_only,pokemon,d,3,control_1000_pos_none,22_mittel.png,pos,control,1000,none,19,2255779,2258436
98,EC_only,pokemon,d,4,cs_40_pos_none,16_mittel.png,pos,critical,40,none,12,2260739,2265466
98,EC_only,pokemon,d,5,filler_50_neu_task,24_mittel.png,neu,filler,50,none,7,2267772,2270722
98,EC_only,pokemon,d,6,cs_40_pos_task,17_mittel.png,pos,critical,40,none,7,2273025,2275350
98,EC_only,pokemon,d,7,filler_1000_neu_none_2,15_mittel.png,neu,filler,1000,none,0,2277652,2279548
98,EC_only,pokemon,d,8,filler_1000_neu_none_1,39_mittel.png,neu,filler,1000,none,10,2281854,2284438
98,EC_only,pokemon,d,9,control_1000_neg_none,18_mittel.png,neg,control,1000,none,13,2286746,2288805
98,EC_only,pokemon,d,10,cs_50_pos_task,9_mittel.png,pos,critical,50,none,16,2291108,2293400
98,EC_only,pokemon,d,11,cs_50_neg_none,4_mittel.png,neg,critical,50,none,12,2295705,2297568
98,EC_only,pokemon,d,12,filler_40_neu_task,2_mittel.png,neu,filler,40,none,14,2299874,2301938
98,EC_only,pokemon,d,13,filler_40_neu_none,40_mittel.png,neu,filler,40,none,3,2304244,2306380
98,EC_only,pokemon,d,14,control_1000_neg_none_2,10_mittel.png,neg,control,1000,none,17,2308685,2311090
98,EC_only,pokemon,d,15,cs_40_neg_none,11_mittel.png,neg,critical,40,none,18,2313398,2316732
98,EC_only,pokemon,d,16,cs_50_pos_none,25_mittel.png,pos,critical,50,none,9,2319036,2321025
98,EC_only,pokemon,d,17,cs_50_neg_task,23_mittel.png,neg,critical,50,none,7,2323330,2325511
