subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
118,EC_subj,nonword,c,0,filler_1000_neu_none_1,babit,neu,filler,1000,none,no,no,no,yes,2712338,2723334
118,EC_subj,nonword,c,1,cs_50_neg_none,avouco,neg,critical,50,none,no,no,yes,no,2724647,2729797
118,EC_subj,nonword,c,2,filler_50_neu_none,trelle,neu,filler,50,none,no,no,no,yes,2731108,2735557
118,EC_subj,nonword,c,3,filler_50_neu_task,lobee,neu,filler,50,subjective,no,no,no,yes,2736869,2739092
118,EC_subj,nonword,c,4,cs_40_pos_task,zillie,pos,critical,40,subjective,no,no,no,yes,2740403,2742687
118,EC_subj,nonword,c,5,filler_40_neu_task,roosle,neu,filler,40,subjective,no,no,no,yes,2743999,2746204
118,EC_subj,nonword,c,6,cs_50_pos_task,minair,pos,critical,50,subjective,no,no,no,yes,2747515,2750197
118,EC_subj,nonword,c,7,cs_50_pos_none,makan,pos,critical,50,none,no,no,no,yes,2751509,2753788
118,EC_subj,nonword,c,8,filler_1000_neu_none_2,altine,neu,filler,1000,none,yes,no,no,no,2755101,2757908
118,EC_subj,nonword,c,9,cs_40_pos_none,pubio,pos,critical,40,none,no,no,no,yes,2759219,2761628
118,EC_subj,nonword,c,10,filler_40_neu_none,tafta,neu,filler,40,none,no,no,no,yes,2762940,2765207
118,EC_subj,nonword,c,11,cs_40_neg_none,tavoo,neg,critical,40,none,no,no,no,yes,2766522,2768139
118,EC_subj,nonword,c,12,control_1000_pos_none_2,parlic,pos,control,1000,none,no,yes,no,no,2769451,2772570
118,EC_subj,nonword,c,13,control_1000_neg_none_2,seloom,neg,control,1000,none,no,yes,no,no,2773882,2776202
118,EC_subj,nonword,c,14,cs_50_neg_task,coskie,neg,critical,50,subjective,no,no,yes,no,2777513,2780910
118,EC_subj,nonword,c,15,control_1000_pos_none,naptor,pos,control,1000,none,yes,no,no,no,2782226,2785423
118,EC_subj,nonword,c,16,control_1000_neg_none,hesire,neg,control,1000,none,no,yes,no,no,2786735,2789608
118,EC_subj,nonword,c,17,cs_40_neg_task,teutos,neg,critical,40,subjective,no,no,no,yes,2790919,2792629
