subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
103,EC_subj,pokemon,d,0,cs_50_neg_none,39_mittel.png,neg,critical,50,none,8,2742720,2745692
103,EC_subj,pokemon,d,1,cs_50_pos_task,40_mittel.png,pos,critical,50,subjective,8,2747985,2751677
103,EC_subj,pokemon,d,2,control_1000_pos_none,15_mittel.png,pos,control,1000,none,14,2753969,2757069
103,EC_subj,pokemon,d,3,cs_40_pos_task,37_mittel.png,pos,critical,40,subjective,14,2759361,2761524
103,EC_subj,pokemon,d,4,filler_40_neu_task,11_mittel.png,neu,filler,40,subjective,9,2763818,2768922
103,EC_subj,pokemon,d,5,cs_50_neg_task,5_mittel.png,neg,critical,50,subjective,15,2771214,2773524
103,EC_subj,pokemon,d,6,cs_40_neg_none,2_mittel.png,neg,critical,40,none,17,2775818,2778254
103,EC_subj,pokemon,d,7,filler_1000_neu_none_1,4_mittel.png,neu,filler,1000,none,14,2780550,2783070
103,EC_subj,pokemon,d,8,cs_40_neg_task,10_mittel.png,neg,critical,40,subjective,13,2785364,2787716
103,EC_subj,pokemon,d,9,control_1000_neg_none_2,7_mittel.png,neg,control,1000,none,18,2790010,2792012
103,EC_subj,pokemon,d,10,filler_40_neu_none,9_mittel.png,neu,filler,40,none,14,2794307,2796724
103,EC_subj,pokemon,d,11,control_1000_pos_none_2,17_mittel.png,pos,control,1000,none,14,2799019,2801717
103,EC_subj,pokemon,d,12,filler_50_neu_none,23_mittel.png,neu,filler,50,none,10,2804014,2806371
103,EC_subj,pokemon,d,13,cs_40_pos_none,18_mittel.png,pos,critical,40,none,16,2808669,2811622
103,EC_subj,pokemon,d,14,filler_50_neu_task,25_mittel.png,neu,filler,50,subjective,12,2813918,2817892
103,EC_subj,pokemon,d,15,control_1000_neg_none,16_mittel.png,neg,control,1000,none,10,2820186,2822029
103,EC_subj,pokemon,d,16,cs_50_pos_none,24_mittel.png,pos,critical,50,none,15,2824328,2826703
103,EC_subj,pokemon,d,17,filler_1000_neu_none_2,22_mittel.png,neu,filler,1000,none,16,2829000,2832173
