subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
126,EC_only,pokemon,d,0,cs_50_neg_task,17_mittel.png,neg,critical,50,none,4,2083426,2089278
126,EC_only,pokemon,d,1,filler_50_neu_task,22_mittel.png,neu,filler,50,none,15,2091573,2097847
126,EC_only,pokemon,d,2,cs_40_pos_task,2_mittel.png,pos,critical,40,none,17,2100141,2103128
126,EC_only,pokemon,d,3,control_1000_pos_none,7_mittel.png,pos,control,1000,none,14,2105425,2109336
126,EC_only,pokemon,d,4,filler_40_neu_none,4_mittel.png,neu,filler,40,none,5,2111710,2115360
126,EC_only,pokemon,d,5,cs_50_neg_none,16_mittel.png,neg,critical,50,none,10,2117653,2121185
126,EC_only,pokemon,d,6,cs_50_pos_task,39_mittel.png,pos,critical,50,none,6,2123479,2129477
126,EC_only,pokemon,d,7,control_1000_pos_none_2,11_mittel.png,pos,control,1000,none,14,2131770,2136124
126,EC_only,pokemon,d,8,control_1000_neg_none_2,25_mittel.png,neg,control,1000,none,13,2138417,2141286
126,EC_only,pokemon,d,9,filler_50_neu_none,37_mittel.png,neu,filler,50,none,8,2143579,2147608
126,EC_only,pokemon,d,10,cs_40_pos_none,40_mittel.png,pos,critical,40,none,7,2149905,2153162
126,EC_only,pokemon,d,11,cs_40_neg_task,24_mittel.png,neg,critical,40,none,12,2155455,2160929
126,EC_only,pokemon,d,12,cs_40_neg_none,5_mittel.png,neg,critical,40,none,13,2163225,2166106
126,EC_only,pokemon,d,13,cs_50_pos_none,15_mittel.png,pos,critical,50,none,15,2168402,2173535
126,EC_only,pokemon,d,14,filler_1000_neu_none_2,10_mittel.png,neu,filler,1000,none,11,2175829,2178823
126,EC_only,pokemon,d,15,filler_1000_neu_none_1,18_mittel.png,neu,filler,1000,none,13,2181116,2186562
126,EC_only,pokemon,d,16,filler_40_neu_task,23_mittel.png,neu,filler,40,none,17,2188854,2193279
126,EC_only,pokemon,d,17,control_1000_neg_none,9_mittel.png,neg,control,1000,none,12,2195572,2198269
