  4 -  23   0  24  20   4  15
 13 -  22  13  16  17  24   7
  0   0  -1  -1 -976510532
  botuyn   0   1
 14 -  13  19  11  14   0   7
  3 -  16  19  10   6  11   3
  5 -   9   6  21  16  20   5
 15 -  13  15   6   0   9   4
 23 -  16  17   2  11   6  23
  0   0  -1  -1 -976510532
  jaciyn   0   0
  0 -   3  21  13   2  17   0
 19 -   1  16   4  19  18   2
 12 -  15  17   3  12  10   5
 23 -  24   9  23   3   2  18
 20 -  10  20   3   5  14   7
  0   0  -1  -1 -976510532
   obacu   0   1
  1 -  13   1   6  11   4   9
 20 -   4  20  23  24  13   5
 16 -  22  16  13  17   6   4
 18 -   5   4   8   9  18  11
  0 -   0   7   3   5  22  19
  0   0  -1  -1 -976510532
 furasti   0   1
  2 -  23  19   0   2  22  20
  4 -  11  14   4  20  24  15
  8 -  18   9  24  14   8  23
  7 -  18  12   7   3  15  13
  6 -  21   6  15  11   0  13
  0   0  -1  -1 -976510532
  uwimor   0   0
 10 -  21  12   4  14  13  10
 24 -  22   8  21  17  24  20
  9 -   9  23   2  22  21   0
  7 -  18   2  13   7   0   4
  5 -  11  13   5  23   0  17
  0   0  -1  -1 -976510532
US-Bilder
uspositiv, cs, us, Liste[cs].us[us], Liste[cs].wort, fn
  0   0   0  11 cs1_.bmp l:\stim\ecopd1\bild/neg (12)s (Large).bmp
  0   0   1  10 cs1_.bmp l:\stim\ecopd1\bild/neg (11)s (Large).bmp
  0   0   2   1 cs1_.bmp l:\stim\ecopd1\bild/neg (2)s (Large).bmp
  0   0   3  13 cs1_.bmp l:\stim\ecopd1\bild/neg (14)s (Large).bmp
  0   0   4   0 cs1_.bmp l:\stim\ecopd1\bild/neg (1)s (Large).bmp
  1   1   0  10 cs6_.bmp l:\stim\ecopd1\bild/pos (11)s (Large).bmp
  1   1   1   3 cs6_.bmp l:\stim\ecopd1\bild/pos (4)s (Large).bmp
  1   1   2   6 cs6_.bmp l:\stim\ecopd1\bild/pos (7)s (Large).bmp
  1   1   3   2 cs6_.bmp l:\stim\ecopd1\bild/pos (3)s (Large).bmp
  1   1   4   4 cs6_.bmp l:\stim\ecopd1\bild/pos (5)s (Large).bmp
  2   1   0  18 cs4_.bmp l:\stim\ecopd1\bild/pos (19)s (Large).bmp
  2   1   1   8 cs4_.bmp l:\stim\ecopd1\bild/pos (9)s (Large).bmp
  2   1   2  22 cs4_.bmp l:\stim\ecopd1\bild/pos (23)s (Large).bmp
  2   1   3   7 cs4_.bmp l:\stim\ecopd1\bild/pos (8)s (Large).bmp
  2   1   4   9 cs4_.bmp l:\stim\ecopd1\bild/pos (10)s (Large).bmp
  3   0   0   7 cs0_.bmp l:\stim\ecopd1\bild/neg (8)s (Large).bmp
  3   0   1  18 cs0_.bmp l:\stim\ecopd1\bild/neg (19)s (Large).bmp
  3   0   2  21 cs0_.bmp l:\stim\ecopd1\bild/neg (22)s (Large).bmp
  3   0   3  19 cs0_.bmp l:\stim\ecopd1\bild/neg (20)s (Large).bmp
  3   0   4  15 cs0_.bmp l:\stim\ecopd1\bild/neg (16)s (Large).bmp
  4   0   0   9 cs5_.bmp l:\stim\ecopd1\bild/neg (10)s (Large).bmp
  4   0   1   3 cs5_.bmp l:\stim\ecopd1\bild/neg (4)s (Large).bmp
  4   0   2   5 cs5_.bmp l:\stim\ecopd1\bild/neg (6)s (Large).bmp
  4   0   3  17 cs5_.bmp l:\stim\ecopd1\bild/neg (18)s (Large).bmp
  4   0   4   8 cs5_.bmp l:\stim\ecopd1\bild/neg (9)s (Large).bmp
  5   1   0  14 cs7_.bmp l:\stim\ecopd1\bild/pos (15)s (Large).bmp
  5   1   1  19 cs7_.bmp l:\stim\ecopd1\bild/pos (20)s (Large).bmp
  5   1   2   5 cs7_.bmp l:\stim\ecopd1\bild/pos (6)s (Large).bmp
  5   1   3  11 cs7_.bmp l:\stim\ecopd1\bild/pos (12)s (Large).bmp
  5   1   4  17 cs7_.bmp l:\stim\ecopd1\bild/pos (18)s (Large).bmp
  6   1   0  13 cs9_.bmp l:\stim\ecopd1\bild/pos (14)s (Large).bmp
  6   1   1  23 cs9_.bmp l:\stim\ecopd1\bild/pos (24)s (Large).bmp
  6   1   2  24 cs9_.bmp l:\stim\ecopd1\bild/pos (25)s (Large).bmp
  6   1   3  15 cs9_.bmp l:\stim\ecopd1\bild/pos (16)s (Large).bmp
  6   1   4  16 cs9_.bmp l:\stim\ecopd1\bild/pos (17)s (Large).bmp
  7   1   0  12 cs3_.bmp l:\stim\ecopd1\bild/pos (13)s (Large).bmp
  7   1   1  20 cs3_.bmp l:\stim\ecopd1\bild/pos (21)s (Large).bmp
  7   1   2   0 cs3_.bmp l:\stim\ecopd1\bild/pos (1)s (Large).bmp
  7   1   3   1 cs3_.bmp l:\stim\ecopd1\bild/pos (2)s (Large).bmp
  7   1   4  21 cs3_.bmp l:\stim\ecopd1\bild/pos (22)s (Large).bmp
  8   0   0  22 cs8_.bmp l:\stim\ecopd1\bild/neg (23)s (Large).bmp
  8   0   1  12 cs8_.bmp l:\stim\ecopd1\bild/neg (13)s (Large).bmp
  8   0   2   4 cs8_.bmp l:\stim\ecopd1\bild/neg (5)s (Large).bmp
  8   0   3  24 cs8_.bmp l:\stim\ecopd1\bild/neg (25)s (Large).bmp
  8   0   4   2 cs8_.bmp l:\stim\ecopd1\bild/neg (3)s (Large).bmp
  9   0   0  20 cs2_.bmp l:\stim\ecopd1\bild/neg (21)s (Large).bmp
  9   0   1  14 cs2_.bmp l:\stim\ecopd1\bild/neg (15)s (Large).bmp
  9   0   2   6 cs2_.bmp l:\stim\ecopd1\bild/neg (7)s (Large).bmp
  9   0   3  23 cs2_.bmp l:\stim\ecopd1\bild/neg (24)s (Large).bmp
  9   0   4  16 cs2_.bmp l:\stim\ecopd1\bild/neg (17)s (Large).bmp
 10   0   0  22 yosud l:\stim\ecopd1\bild/neg (23)s (Large).bmp
 10   0   1  15 yosud l:\stim\ecopd1\bild/neg (16)s (Large).bmp
 10   0   2  17 yosud l:\stim\ecopd1\bild/neg (18)s (Large).bmp
 10   0   3   6 yosud l:\stim\ecopd1\bild/neg (7)s (Large).bmp
 10   0   4  11 yosud l:\stim\ecopd1\bild/neg (12)s (Large).bmp
 11   1   0   9 hiwawa l:\stim\ecopd1\bild/pos (10)s (Large).bmp
 11   1   1  11 hiwawa l:\stim\ecopd1\bild/pos (12)s (Large).bmp
 11   1   2  22 hiwawa l:\stim\ecopd1\bild/pos (23)s (Large).bmp
 11   1   3  13 hiwawa l:\stim\ecopd1\bild/pos (14)s (Large).bmp
 11   1   4  21 hiwawa l:\stim\ecopd1\bild/pos (22)s (Large).bmp
 12   1   0  10 pimuide l:\stim\ecopd1\bild/pos (11)s (Large).bmp
 12   1   1  17 pimuide l:\stim\ecopd1\bild/pos (18)s (Large).bmp
 12   1   2  19 pimuide l:\stim\ecopd1\bild/pos (20)s (Large).bmp
 12   1   3  12 pimuide l:\stim\ecopd1\bild/pos (13)s (Large).bmp
 12   1   4  24 pimuide l:\stim\ecopd1\bild/pos (25)s (Large).bmp
 13   0   0   1 hilejin l:\stim\ecopd1\bild/neg (2)s (Large).bmp
 13   0   1  16 hilejin l:\stim\ecopd1\bild/neg (17)s (Large).bmp
 13   0   2   2 hilejin l:\stim\ecopd1\bild/neg (3)s (Large).bmp
 13   0   3  21 hilejin l:\stim\ecopd1\bild/neg (22)s (Large).bmp
 13   0   4  18 hilejin l:\stim\ecopd1\bild/neg (19)s (Large).bmp
 14   0   0  14 tewok l:\stim\ecopd1\bild/neg (15)s (Large).bmp
 14   0   1   8 tewok l:\stim\ecopd1\bild/neg (9)s (Large).bmp
 14   0   2   3 tewok l:\stim\ecopd1\bild/neg (4)s (Large).bmp
 14   0   3   4 tewok l:\stim\ecopd1\bild/neg (5)s (Large).bmp
 14   0   4  13 tewok l:\stim\ecopd1\bild/neg (14)s (Large).bmp
 15   1   0  14 botuyn l:\stim\ecopd1\bild/pos (15)s (Large).bmp
 15   1   1   3 botuyn l:\stim\ecopd1\bild/pos (4)s (Large).bmp
 15   1   2   5 botuyn l:\stim\ecopd1\bild/pos (6)s (Large).bmp
 15   1   3  15 botuyn l:\stim\ecopd1\bild/pos (16)s (Large).bmp
 15   1   4  23 botuyn l:\stim\ecopd1\bild/pos (24)s (Large).bmp
 16   0   0   0 jaciyn l:\stim\ecopd1\bild/neg (1)s (Large).bmp
 16   0   1  19 jaciyn l:\stim\ecopd1\bild/neg (20)s (Large).bmp
 16   0   2  12 jaciyn l:\stim\ecopd1\bild/neg (13)s (Large).bmp
 16   0   3  23 jaciyn l:\stim\ecopd1\bild/neg (24)s (Large).bmp
 16   0   4  20 jaciyn l:\stim\ecopd1\bild/neg (21)s (Large).bmp
 17   1   0   1 obacu l:\stim\ecopd1\bild/pos (2)s (Large).bmp
 17   1   1  20 obacu l:\stim\ecopd1\bild/pos (21)s (Large).bmp
 17   1   2  16 obacu l:\stim\ecopd1\bild/pos (17)s (Large).bmp
 17   1   3  18 obacu l:\stim\ecopd1\bild/pos (19)s (Large).bmp
 17   1   4   0 obacu l:\stim\ecopd1\bild/pos (1)s (Large).bmp
 18   1   0   2 furasti l:\stim\ecopd1\bild/pos (3)s (Large).bmp
 18   1   1   4 furasti l:\stim\ecopd1\bild/pos (5)s (Large).bmp
 18   1   2   8 furasti l:\stim\ecopd1\bild/pos (9)s (Large).bmp
 18   1   3   7 furasti l:\stim\ecopd1\bild/pos (8)s (Large).bmp
 18   1   4   6 furasti l:\stim\ecopd1\bild/pos (7)s (Large).bmp
 19   0   0  10 uwimor l:\stim\ecopd1\bild/neg (11)s (Large).bmp
 19   0   1  24 uwimor l:\stim\ecopd1\bild/neg (25)s (Large).bmp
 19   0   2   9 uwimor l:\stim\ecopd1\bild/neg (10)s (Large).bmp
 19   0   3   7 uwimor l:\stim\ecopd1\bild/neg (8)s (Large).bmp
 19   0   4   5 uwimor l:\stim\ecopd1\bild/neg (6)s (Large).bmp
US-Distraktoren
uspositiv, cs, us, l, Liste[cs].usdist[us][l], Liste[cs].wort, fn
  0   0   0   0  11 cs1_.bmp l:\stim\ecopd1\bildklein/neg (12)s.bmp
  0   0   0   1  22 cs1_.bmp l:\stim\ecopd1\bildklein/neg (23)s.bmp
  0   0   0   2   9 cs1_.bmp l:\stim\ecopd1\bildklein/neg (10)s.bmp
  0   0   0   3   5 cs1_.bmp l:\stim\ecopd1\bildklein/neg (6)s.bmp
  0   0   0   4  12 cs1_.bmp l:\stim\ecopd1\bildklein/neg (13)s.bmp
  0   0   0   5  16 cs1_.bmp l:\stim\ecopd1\bildklein/neg (17)s.bmp
  0   0   1   0   8 cs1_.bmp l:\stim\ecopd1\bildklein/neg (9)s.bmp
  0   0   1   1  10 cs1_.bmp l:\stim\ecopd1\bildklein/neg (11)s.bmp
  0   0   1   2   4 cs1_.bmp l:\stim\ecopd1\bildklein/neg (5)s.bmp
  0   0   1   3  20 cs1_.bmp l:\stim\ecopd1\bildklein/neg (21)s.bmp
  0   0   1   4   9 cs1_.bmp l:\stim\ecopd1\bildklein/neg (10)s.bmp
  0   0   1   5  14 cs1_.bmp l:\stim\ecopd1\bildklein/neg (15)s.bmp
  0   0   2   0  23 cs1_.bmp l:\stim\ecopd1\bildklein/neg (24)s.bmp
  0   0   2   1   2 cs1_.bmp l:\stim\ecopd1\bildklein/neg (3)s.bmp
  0   0   2   2   8 cs1_.bmp l:\stim\ecopd1\bildklein/neg (9)s.bmp
  0   0   2   3  21 cs1_.bmp l:\stim\ecopd1\bildklein/neg (22)s.bmp
  0   0   2   4  12 cs1_.bmp l:\stim\ecopd1\bildklein/neg (13)s.bmp
  0   0   2   5   1 cs1_.bmp l:\stim\ecopd1\bildklein/neg (2)s.bmp
  0   0   3   0   5 cs1_.bmp l:\stim\ecopd1\bildklein/neg (6)s.bmp
  0   0   3   1   8 cs1_.bmp l:\stim\ecopd1\bildklein/neg (9)s.bmp
  0   0   3   2  23 cs1_.bmp l:\stim\ecopd1\bildklein/neg (24)s.bmp
  0   0   3   3  13 cs1_.bmp l:\stim\ecopd1\bildklein/neg (14)s.bmp
  0   0   3   4   3 cs1_.bmp l:\stim\ecopd1\bildklein/neg (4)s.bmp
  0   0   3   5  17 cs1_.bmp l:\stim\ecopd1\bildklein/neg (18)s.bmp
  0   0   4   0  14 cs1_.bmp l:\stim\ecopd1\bildklein/neg (15)s.bmp
  0   0   4   1   9 cs1_.bmp l:\stim\ecopd1\bildklein/neg (10)s.bmp
  0   0   4   2  20 cs1_.bmp l:\stim\ecopd1\bildklein/neg (21)s.bmp
  0   0   4   3  15 cs1_.bmp l:\stim\ecopd1\bildklein/neg (16)s.bmp
  0   0   4   4   4 cs1_.bmp l:\stim\ecopd1\bildklein/neg (5)s.bmp
  0   0   4   5   0 cs1_.bmp l:\stim\ecopd1\bildklein/neg (1)s.bmp
  1   1   0   0  22 cs6_.bmp l:\stim\ecopd1\bildklein/pos (23)s.bmp
  1   1   0   1  14 cs6_.bmp l:\stim\ecopd1\bildklein/pos (15)s.bmp
  1   1   0   2  15 cs6_.bmp l:\stim\ecopd1\bildklein/pos (16)s.bmp
  1   1   0   3  10 cs6_.bmp l:\stim\ecopd1\bildklein/pos (11)s.bmp
  1   1   0   4  24 cs6_.bmp l:\stim\ecopd1\bildklein/pos (25)s.bmp
  1   1   0   5  12 cs6_.bmp l:\stim\ecopd1\bildklein/pos (13)s.bmp
  1   1   1   0   7 cs6_.bmp l:\stim\ecopd1\bildklein/pos (8)s.bmp
  1   1   1   1   8 cs6_.bmp l:\stim\ecopd1\bildklein/pos (9)s.bmp
  1   1   1   2   3 cs6_.bmp l:\stim\ecopd1\bildklein/pos (4)s.bmp
  1   1   1   3  21 cs6_.bmp l:\stim\ecopd1\bildklein/pos (22)s.bmp
  1   1   1   4  16 cs6_.bmp l:\stim\ecopd1\bildklein/pos (17)s.bmp
  1   1   1   5  19 cs6_.bmp l:\stim\ecopd1\bildklein/pos (20)s.bmp
  1   1   2   0   8 cs6_.bmp l:\stim\ecopd1\bildklein/pos (9)s.bmp
  1   1   2   1  23 cs6_.bmp l:\stim\ecopd1\bildklein/pos (24)s.bmp
  1   1   2   2   1 cs6_.bmp l:\stim\ecopd1\bildklein/pos (2)s.bmp
  1   1   2   3  18 cs6_.bmp l:\stim\ecopd1\bildklein/pos (19)s.bmp
  1   1   2   4  16 cs6_.bmp l:\stim\ecopd1\bildklein/pos (17)s.bmp
  1   1   2   5   6 cs6_.bmp l:\stim\ecopd1\bildklein/pos (7)s.bmp
  1   1   3   0   2 cs6_.bmp l:\stim\ecopd1\bildklein/pos (3)s.bmp
  1   1   3   1  18 cs6_.bmp l:\stim\ecopd1\bildklein/pos (19)s.bmp
  1   1   3   2  11 cs6_.bmp l:\stim\ecopd1\bildklein/pos (12)s.bmp
  1   1   3   3  20 cs6_.bmp l:\stim\ecopd1\bildklein/pos (21)s.bmp
  1   1   3   4  24 cs6_.bmp l:\stim\ecopd1\bildklein/pos (25)s.bmp
  1   1   3   5   8 cs6_.bmp l:\stim\ecopd1\bildklein/pos (9)s.bmp
  1   1   4   0  18 cs6_.bmp l:\stim\ecopd1\bildklein/pos (19)s.bmp
  1   1   4   1   0 cs6_.bmp l:\stim\ecopd1\bildklein/pos (1)s.bmp
  1   1   4   2  16 cs6_.bmp l:\stim\ecopd1\bildklein/pos (17)s.bmp
  1   1   4   3   4 cs6_.bmp l:\stim\ecopd1\bildklein/pos (5)s.bmp
  1   1   4   4  15 cs6_.bmp l:\stim\ecopd1\bildklein/pos (16)s.bmp
  1   1   4   5  11 cs6_.bmp l:\stim\ecopd1\bildklein/pos (12)s.bmp
  2   1   0   0  20 cs4_.bmp l:\stim\ecopd1\bildklein/pos (21)s.bmp
  2   1   0   1  15 cs4_.bmp l:\stim\ecopd1\bildklein/pos (16)s.bmp
  2   1   0   2  16 cs4_.bmp l:\stim\ecopd1\bildklein/pos (17)s.bmp
  2   1   0   3  12 cs4_.bmp l:\stim\ecopd1\bildklein/pos (13)s.bmp
  2   1   0   4  21 cs4_.bmp l:\stim\ecopd1\bildklein/pos (22)s.bmp
  2   1   0   5  18 cs4_.bmp l:\stim\ecopd1\bildklein/pos (19)s.bmp
  2   1   1   0  16 cs4_.bmp l:\stim\ecopd1\bildklein/pos (17)s.bmp
  2   1   1   1  11 cs4_.bmp l:\stim\ecopd1\bildklein/pos (12)s.bmp
  2   1   1   2   8 cs4_.bmp l:\stim\ecopd1\bildklein/pos (9)s.bmp
  2   1   1   3   2 cs4_.bmp l:\stim\ecopd1\bildklein/pos (3)s.bmp
  2   1   1   4  10 cs4_.bmp l:\stim\ecopd1\bildklein/pos (11)s.bmp
  2   1   1   5   0 cs4_.bmp l:\stim\ecopd1\bildklein/pos (1)s.bmp
  2   1   2   0  22 cs4_.bmp l:\stim\ecopd1\bildklein/pos (23)s.bmp
  2   1   2   1  24 cs4_.bmp l:\stim\ecopd1\bildklein/pos (25)s.bmp
  2   1   2   2   3 cs4_.bmp l:\stim\ecopd1\bildklein/pos (4)s.bmp
  2   1   2   3  20 cs4_.bmp l:\stim\ecopd1\bildklein/pos (21)s.bmp
  2   1   2   4  12 cs4_.bmp l:\stim\ecopd1\bildklein/pos (13)s.bmp
  2   1   2   5  13 cs4_.bmp l:\stim\ecopd1\bildklein/pos (14)s.bmp
  2   1   3   0  16 cs4_.bmp l:\stim\ecopd1\bildklein/pos (17)s.bmp
  2   1   3   1   7 cs4_.bmp l:\stim\ecopd1\bildklein/pos (8)s.bmp
  2   1   3   2  15 cs4_.bmp l:\stim\ecopd1\bildklein/pos (16)s.bmp
  2   1   3   3  10 cs4_.bmp l:\stim\ecopd1\bildklein/pos (11)s.bmp
  2   1   3   4  11 cs4_.bmp l:\stim\ecopd1\bildklein/pos (12)s.bmp
  2   1   3   5  17 cs4_.bmp l:\stim\ecopd1\bildklein/pos (18)s.bmp
  2   1   4   0  24 cs4_.bmp l:\stim\ecopd1\bildklein/pos (25)s.bmp
  2   1   4   1   5 cs4_.bmp l:\stim\ecopd1\bildklein/pos (6)s.bmp
  2   1   4   2  13 cs4_.bmp l:\stim\ecopd1\bildklein/pos (14)s.bmp
  2   1   4   3  23 cs4_.bmp l:\stim\ecopd1\bildklein/pos (24)s.bmp
  2   1   4   4  20 cs4_.bmp l:\stim\ecopd1\bildklein/pos (21)s.bmp
  2   1   4   5   9 cs4_.bmp l:\stim\ecopd1\bildklein/pos (10)s.bmp
  3   0   0   0  10 cs0_.bmp l:\stim\ecopd1\bildklein/neg (11)s.bmp
  3   0   0   1   7 cs0_.bmp l:\stim\ecopd1\bildklein/neg (8)s.bmp
  3   0   0   2   6 cs0_.bmp l:\stim\ecopd1\bildklein/neg (7)s.bmp
  3   0   0   3  16 cs0_.bmp l:\stim\ecopd1\bildklein/neg (17)s.bmp
  3   0   0   4   1 cs0_.bmp l:\stim\ecopd1\bildklein/neg (2)s.bmp
  3   0   0   5   2 cs0_.bmp l:\stim\ecopd1\bildklein/neg (3)s.bmp
  3   0   1   0   8 cs0_.bmp l:\stim\ecopd1\bildklein/neg (9)s.bmp
  3   0   1   1  18 cs0_.bmp l:\stim\ecopd1\bildklein/neg (19)s.bmp
  3   0   1   2   0 cs0_.bmp l:\stim\ecopd1\bildklein/neg (1)s.bmp
  3   0   1   3  14 cs0_.bmp l:\stim\ecopd1\bildklein/neg (15)s.bmp
  3   0   1   4   6 cs0_.bmp l:\stim\ecopd1\bildklein/neg (7)s.bmp
  3   0   1   5   4 cs0_.bmp l:\stim\ecopd1\bildklein/neg (5)s.bmp
  3   0   2   0  21 cs0_.bmp l:\stim\ecopd1\bildklein/neg (22)s.bmp
  3   0   2   1   8 cs0_.bmp l:\stim\ecopd1\bildklein/neg (9)s.bmp
  3   0   2   2  24 cs0_.bmp l:\stim\ecopd1\bildklein/neg (25)s.bmp
  3   0   2   3   4 cs0_.bmp l:\stim\ecopd1\bildklein/neg (5)s.bmp
  3   0   2   4  12 cs0_.bmp l:\stim\ecopd1\bildklein/neg (13)s.bmp
  3   0   2   5   6 cs0_.bmp l:\stim\ecopd1\bildklein/neg (7)s.bmp
  3   0   3   0  20 cs0_.bmp l:\stim\ecopd1\bildklein/neg (21)s.bmp
  3   0   3   1   0 cs0_.bmp l:\stim\ecopd1\bildklein/neg (1)s.bmp
  3   0   3   2   3 cs0_.bmp l:\stim\ecopd1\bildklein/neg (4)s.bmp
  3   0   3   3  14 cs0_.bmp l:\stim\ecopd1\bildklein/neg (15)s.bmp
  3   0   3   4  22 cs0_.bmp l:\stim\ecopd1\bildklein/neg (23)s.bmp
  3   0   3   5  19 cs0_.bmp l:\stim\ecopd1\bildklein/neg (20)s.bmp
  3   0   4   0  13 cs0_.bmp l:\stim\ecopd1\bildklein/neg (14)s.bmp
  3   0   4   1  24 cs0_.bmp l:\stim\ecopd1\bildklein/neg (25)s.bmp
  3   0   4   2  12 cs0_.bmp l:\stim\ecopd1\bildklein/neg (13)s.bmp
  3   0   4   3  14 cs0_.bmp l:\stim\ecopd1\bildklein/neg (15)s.bmp
  3   0   4   4   3 cs0_.bmp l:\stim\ecopd1\bildklein/neg (4)s.bmp
  3   0   4   5  15 cs0_.bmp l:\stim\ecopd1\bildklein/neg (16)s.bmp
  4   0   0   0  16 cs5_.bmp l:\stim\ecopd1\bildklein/neg (17)s.bmp
  4   0   0   1  11 cs5_.bmp l:\stim\ecopd1\bildklein/neg (12)s.bmp
  4   0   0   2   0 cs5_.bmp l:\stim\ecopd1\bildklein/neg (1)s.bmp
  4   0   0   3   6 cs5_.bmp l:\stim\ecopd1\bildklein/neg (7)s.bmp
  4   0   0   4  10 cs5_.bmp l:\stim\ecopd1\bildklein/neg (11)s.bmp
  4   0   0   5   9 cs5_.bmp l:\stim\ecopd1\bildklein/neg (10)s.bmp
  4   0   1   0  13 cs5_.bmp l:\stim\ecopd1\bildklein/neg (14)s.bmp
  4   0   1   1   4 cs5_.bmp l:\stim\ecopd1\bildklein/neg (5)s.bmp
  4   0   1   2   7 cs5_.bmp l:\stim\ecopd1\bildklein/neg (8)s.bmp
  4   0   1   3  20 cs5_.bmp l:\stim\ecopd1\bildklein/neg (21)s.bmp
  4   0   1   4  21 cs5_.bmp l:\stim\ecopd1\bildklein/neg (22)s.bmp
  4   0   1   5   3 cs5_.bmp l:\stim\ecopd1\bildklein/neg (4)s.bmp
  4   0   2   0   2 cs5_.bmp l:\stim\ecopd1\bildklein/neg (3)s.bmp
  4   0   2   1   1 cs5_.bmp l:\stim\ecopd1\bildklein/neg (2)s.bmp
  4   0   2   2   0 cs5_.bmp l:\stim\ecopd1\bildklein/neg (1)s.bmp
  4   0   2   3  15 cs5_.bmp l:\stim\ecopd1\bildklein/neg (16)s.bmp
  4   0   2   4   5 cs5_.bmp l:\stim\ecopd1\bildklein/neg (6)s.bmp
  4   0   2   5  23 cs5_.bmp l:\stim\ecopd1\bildklein/neg (24)s.bmp
  4   0   3   0  23 cs5_.bmp l:\stim\ecopd1\bildklein/neg (24)s.bmp
  4   0   3   1  14 cs5_.bmp l:\stim\ecopd1\bildklein/neg (15)s.bmp
  4   0   3   2   1 cs5_.bmp l:\stim\ecopd1\bildklein/neg (2)s.bmp
  4   0   3   3  17 cs5_.bmp l:\stim\ecopd1\bildklein/neg (18)s.bmp
  4   0   3   4  22 cs5_.bmp l:\stim\ecopd1\bildklein/neg (23)s.bmp
  4   0   3   5  19 cs5_.bmp l:\stim\ecopd1\bildklein/neg (20)s.bmp
  4   0   4   0  16 cs5_.bmp l:\stim\ecopd1\bildklein/neg (17)s.bmp
  4   0   4   1   7 cs5_.bmp l:\stim\ecopd1\bildklein/neg (8)s.bmp
  4   0   4   2  21 cs5_.bmp l:\stim\ecopd1\bildklein/neg (22)s.bmp
  4   0   4   3  19 cs5_.bmp l:\stim\ecopd1\bildklein/neg (20)s.bmp
  4   0   4   4   8 cs5_.bmp l:\stim\ecopd1\bildklein/neg (9)s.bmp
