  7 -   7  16   4   5   0  13
 11 -  19  14  18   5  11   8
  0   0  -1  -1 945904804
   obacu   0   0
  8 -  18   8  16   1   3  10
  9 -  13   6  14  19   9   7
 23 -   4   3  10  23  19  16
 15 -   5   1   0  15   2  18
 17 -   0  19   6  17  12   3
  0   0  -1  -1 945904804
 furasti   0   1
 16 -  21  18  23  16   0  24
 10 -   3   1  19  20  18  10
  5 -  20   7  13   6   5   4
 14 -  14   6  12  11   3   7
 17 -   0  11  23  18  17   3
  0   0  -1  -1 945904804
 hilejin   0   0
 10 -   7  16  10   8  17   1
  3 -  18  15  12   7   3   2
  4 -   8   1  15  18   4  24
 21 -  12  14   0  21   5  16
 22 -   6  23  11  22  24   8
  0   0  -1  -1 945904804
   yosud   0   1
 12 -  21   8  18  12   6  19
 15 -  21  15  23  22  18   6
  4 -  18   4   5  16   2  17
  0 -  23   2  19  22   7   0
  3 -  14   3   6  20  19  17
  0   0  -1  -1 945904804
  jaciyn   0   0
  6 -  22   2  23   6  21   8
 11 -  22  10   5   7  11  18
 16 -   4  16   8   3  17   5
 20 -   7  10   3   0   5  20
 24 -   8   1   2  19  24   4
  0   0  -1  -1 945904804
US-Bilder
uspositiv, cs, us, Liste[cs].us[us], Liste[cs].wort, fn
  0   0   0   9 cs3_.bmp l:\stim\ecopd1\bild/neg (10)s (Large).bmp
  0   0   1  13 cs3_.bmp l:\stim\ecopd1\bild/neg (14)s (Large).bmp
  0   0   2   3 cs3_.bmp l:\stim\ecopd1\bild/neg (4)s (Large).bmp
  0   0   3  14 cs3_.bmp l:\stim\ecopd1\bild/neg (15)s (Large).bmp
  0   0   4   8 cs3_.bmp l:\stim\ecopd1\bild/neg (9)s (Large).bmp
  1   1   0   3 cs1_.bmp l:\stim\ecopd1\bild/pos (4)s (Large).bmp
  1   1   1  13 cs1_.bmp l:\stim\ecopd1\bild/pos (14)s (Large).bmp
  1   1   2  24 cs1_.bmp l:\stim\ecopd1\bild/pos (25)s (Large).bmp
  1   1   3   6 cs1_.bmp l:\stim\ecopd1\bild/pos (7)s (Large).bmp
  1   1   4  23 cs1_.bmp l:\stim\ecopd1\bild/pos (24)s (Large).bmp
  2   1   0  15 cs0_.bmp l:\stim\ecopd1\bild/pos (16)s (Large).bmp
  2   1   1  16 cs0_.bmp l:\stim\ecopd1\bild/pos (17)s (Large).bmp
  2   1   2   4 cs0_.bmp l:\stim\ecopd1\bild/pos (5)s (Large).bmp
  2   1   3  22 cs0_.bmp l:\stim\ecopd1\bild/pos (23)s (Large).bmp
  2   1   4  18 cs0_.bmp l:\stim\ecopd1\bild/pos (19)s (Large).bmp
  3   0   0   4 cs4_.bmp l:\stim\ecopd1\bild/neg (5)s (Large).bmp
  3   0   1  16 cs4_.bmp l:\stim\ecopd1\bild/neg (17)s (Large).bmp
  3   0   2  11 cs4_.bmp l:\stim\ecopd1\bild/neg (12)s (Large).bmp
  3   0   3   2 cs4_.bmp l:\stim\ecopd1\bild/neg (3)s (Large).bmp
  3   0   4  21 cs4_.bmp l:\stim\ecopd1\bild/neg (22)s (Large).bmp
  4   1   0   1 cs7_.bmp l:\stim\ecopd1\bild/pos (2)s (Large).bmp
  4   1   1  19 cs7_.bmp l:\stim\ecopd1\bild/pos (20)s (Large).bmp
  4   1   2   0 cs7_.bmp l:\stim\ecopd1\bild/pos (1)s (Large).bmp
  4   1   3  12 cs7_.bmp l:\stim\ecopd1\bild/pos (13)s (Large).bmp
  4   1   4  11 cs7_.bmp l:\stim\ecopd1\bild/pos (12)s (Large).bmp
  5   1   0  17 cs5_.bmp l:\stim\ecopd1\bild/pos (18)s (Large).bmp
  5   1   1   7 cs5_.bmp l:\stim\ecopd1\bild/pos (8)s (Large).bmp
  5   1   2  14 cs5_.bmp l:\stim\ecopd1\bild/pos (15)s (Large).bmp
  5   1   3   9 cs5_.bmp l:\stim\ecopd1\bild/pos (10)s (Large).bmp
  5   1   4   5 cs5_.bmp l:\stim\ecopd1\bild/pos (6)s (Large).bmp
  6   1   0   8 cs2_.bmp l:\stim\ecopd1\bild/pos (9)s (Large).bmp
  6   1   1   2 cs2_.bmp l:\stim\ecopd1\bild/pos (3)s (Large).bmp
  6   1   2  10 cs2_.bmp l:\stim\ecopd1\bild/pos (11)s (Large).bmp
  6   1   3  21 cs2_.bmp l:\stim\ecopd1\bild/pos (22)s (Large).bmp
  6   1   4  20 cs2_.bmp l:\stim\ecopd1\bild/pos (21)s (Large).bmp
  7   0   0   1 cs8_.bmp l:\stim\ecopd1\bild/neg (2)s (Large).bmp
  7   0   1  10 cs8_.bmp l:\stim\ecopd1\bild/neg (11)s (Large).bmp
  7   0   2  24 cs8_.bmp l:\stim\ecopd1\bild/neg (25)s (Large).bmp
  7   0   3   5 cs8_.bmp l:\stim\ecopd1\bild/neg (6)s (Large).bmp
  7   0   4  17 cs8_.bmp l:\stim\ecopd1\bild/neg (18)s (Large).bmp
  8   0   0  23 cs9_.bmp l:\stim\ecopd1\bild/neg (24)s (Large).bmp
  8   0   1   0 cs9_.bmp l:\stim\ecopd1\bild/neg (1)s (Large).bmp
  8   0   2   7 cs9_.bmp l:\stim\ecopd1\bild/neg (8)s (Large).bmp
  8   0   3  18 cs9_.bmp l:\stim\ecopd1\bild/neg (19)s (Large).bmp
  8   0   4  19 cs9_.bmp l:\stim\ecopd1\bild/neg (20)s (Large).bmp
  9   0   0  15 cs6_.bmp l:\stim\ecopd1\bild/neg (16)s (Large).bmp
  9   0   1  20 cs6_.bmp l:\stim\ecopd1\bild/neg (21)s (Large).bmp
  9   0   2  12 cs6_.bmp l:\stim\ecopd1\bild/neg (13)s (Large).bmp
  9   0   3   6 cs6_.bmp l:\stim\ecopd1\bild/neg (7)s (Large).bmp
  9   0   4  22 cs6_.bmp l:\stim\ecopd1\bild/neg (23)s (Large).bmp
 10   0   0  14 botuyn l:\stim\ecopd1\bild/neg (15)s (Large).bmp
 10   0   1   7 botuyn l:\stim\ecopd1\bild/neg (8)s (Large).bmp
 10   0   2  18 botuyn l:\stim\ecopd1\bild/neg (19)s (Large).bmp
 10   0   3   1 botuyn l:\stim\ecopd1\bild/neg (2)s (Large).bmp
 10   0   4  12 botuyn l:\stim\ecopd1\bild/neg (13)s (Large).bmp
 11   1   0  21 uwimor l:\stim\ecopd1\bild/pos (22)s (Large).bmp
 11   1   1   9 uwimor l:\stim\ecopd1\bild/pos (10)s (Large).bmp
 11   1   2   1 uwimor l:\stim\ecopd1\bild/pos (2)s (Large).bmp
 11   1   3  19 uwimor l:\stim\ecopd1\bild/pos (20)s (Large).bmp
 11   1   4  18 uwimor l:\stim\ecopd1\bild/pos (19)s (Large).bmp
 12   0   0  19 tewok l:\stim\ecopd1\bild/neg (20)s (Large).bmp
 12   0   1   0 tewok l:\stim\ecopd1\bild/neg (1)s (Large).bmp
 12   0   2   5 tewok l:\stim\ecopd1\bild/neg (6)s (Large).bmp
 12   0   3   2 tewok l:\stim\ecopd1\bild/neg (3)s (Large).bmp
 12   0   4  13 tewok l:\stim\ecopd1\bild/neg (14)s (Large).bmp
 13   1   0  20 hiwawa l:\stim\ecopd1\bild/pos (21)s (Large).bmp
 13   1   1  13 hiwawa l:\stim\ecopd1\bild/pos (14)s (Large).bmp
 13   1   2  22 hiwawa l:\stim\ecopd1\bild/pos (23)s (Large).bmp
 13   1   3  24 hiwawa l:\stim\ecopd1\bild/pos (25)s (Large).bmp
 13   1   4   8 hiwawa l:\stim\ecopd1\bild/pos (9)s (Large).bmp
 14   1   0   6 pimuide l:\stim\ecopd1\bild/pos (7)s (Large).bmp
 14   1   1  23 pimuide l:\stim\ecopd1\bild/pos (24)s (Large).bmp
 14   1   2   2 pimuide l:\stim\ecopd1\bild/pos (3)s (Large).bmp
 14   1   3   7 pimuide l:\stim\ecopd1\bild/pos (8)s (Large).bmp
 14   1   4  11 pimuide l:\stim\ecopd1\bild/pos (12)s (Large).bmp
 15   0   0   8 obacu l:\stim\ecopd1\bild/neg (9)s (Large).bmp
 15   0   1   9 obacu l:\stim\ecopd1\bild/neg (10)s (Large).bmp
 15   0   2  23 obacu l:\stim\ecopd1\bild/neg (24)s (Large).bmp
 15   0   3  15 obacu l:\stim\ecopd1\bild/neg (16)s (Large).bmp
 15   0   4  17 obacu l:\stim\ecopd1\bild/neg (18)s (Large).bmp
 16   1   0  16 furasti l:\stim\ecopd1\bild/pos (17)s (Large).bmp
 16   1   1  10 furasti l:\stim\ecopd1\bild/pos (11)s (Large).bmp
 16   1   2   5 furasti l:\stim\ecopd1\bild/pos (6)s (Large).bmp
 16   1   3  14 furasti l:\stim\ecopd1\bild/pos (15)s (Large).bmp
 16   1   4  17 furasti l:\stim\ecopd1\bild/pos (18)s (Large).bmp
 17   0   0  10 hilejin l:\stim\ecopd1\bild/neg (11)s (Large).bmp
 17   0   1   3 hilejin l:\stim\ecopd1\bild/neg (4)s (Large).bmp
 17   0   2   4 hilejin l:\stim\ecopd1\bild/neg (5)s (Large).bmp
 17   0   3  21 hilejin l:\stim\ecopd1\bild/neg (22)s (Large).bmp
 17   0   4  22 hilejin l:\stim\ecopd1\bild/neg (23)s (Large).bmp
 18   1   0  12 yosud l:\stim\ecopd1\bild/pos (13)s (Large).bmp
 18   1   1  15 yosud l:\stim\ecopd1\bild/pos (16)s (Large).bmp
 18   1   2   4 yosud l:\stim\ecopd1\bild/pos (5)s (Large).bmp
 18   1   3   0 yosud l:\stim\ecopd1\bild/pos (1)s (Large).bmp
 18   1   4   3 yosud l:\stim\ecopd1\bild/pos (4)s (Large).bmp
 19   0   0   6 jaciyn l:\stim\ecopd1\bild/neg (7)s (Large).bmp
 19   0   1  11 jaciyn l:\stim\ecopd1\bild/neg (12)s (Large).bmp
 19   0   2  16 jaciyn l:\stim\ecopd1\bild/neg (17)s (Large).bmp
 19   0   3  20 jaciyn l:\stim\ecopd1\bild/neg (21)s (Large).bmp
 19   0   4  24 jaciyn l:\stim\ecopd1\bild/neg (25)s (Large).bmp
US-Distraktoren
uspositiv, cs, us, l, Liste[cs].usdist[us][l], Liste[cs].wort, fn
  0   0   0   0  23 cs3_.bmp l:\stim\ecopd1\bildklein/neg (24)s.bmp
  0   0   0   1  17 cs3_.bmp l:\stim\ecopd1\bildklein/neg (18)s.bmp
  0   0   0   2   0 cs3_.bmp l:\stim\ecopd1\bildklein/neg (1)s.bmp
  0   0   0   3  20 cs3_.bmp l:\stim\ecopd1\bildklein/neg (21)s.bmp
  0   0   0   4   2 cs3_.bmp l:\stim\ecopd1\bildklein/neg (3)s.bmp
  0   0   0   5   9 cs3_.bmp l:\stim\ecopd1\bildklein/neg (10)s.bmp
  0   0   1   0  11 cs3_.bmp l:\stim\ecopd1\bildklein/neg (12)s.bmp
  0   0   1   1  13 cs3_.bmp l:\stim\ecopd1\bildklein/neg (14)s.bmp
  0   0   1   2   6 cs3_.bmp l:\stim\ecopd1\bildklein/neg (7)s.bmp
  0   0   1   3  24 cs3_.bmp l:\stim\ecopd1\bildklein/neg (25)s.bmp
  0   0   1   4  15 cs3_.bmp l:\stim\ecopd1\bildklein/neg (16)s.bmp
  0   0   1   5  23 cs3_.bmp l:\stim\ecopd1\bildklein/neg (24)s.bmp
  0   0   2   0  10 cs3_.bmp l:\stim\ecopd1\bildklein/neg (11)s.bmp
  0   0   2   1   1 cs3_.bmp l:\stim\ecopd1\bildklein/neg (2)s.bmp
  0   0   2   2  22 cs3_.bmp l:\stim\ecopd1\bildklein/neg (23)s.bmp
  0   0   2   3  15 cs3_.bmp l:\stim\ecopd1\bildklein/neg (16)s.bmp
  0   0   2   4  23 cs3_.bmp l:\stim\ecopd1\bildklein/neg (24)s.bmp
  0   0   2   5   3 cs3_.bmp l:\stim\ecopd1\bildklein/neg (4)s.bmp
  0   0   3   0   2 cs3_.bmp l:\stim\ecopd1\bildklein/neg (3)s.bmp
  0   0   3   1   0 cs3_.bmp l:\stim\ecopd1\bildklein/neg (1)s.bmp
  0   0   3   2  21 cs3_.bmp l:\stim\ecopd1\bildklein/neg (22)s.bmp
  0   0   3   3  22 cs3_.bmp l:\stim\ecopd1\bildklein/neg (23)s.bmp
  0   0   3   4  14 cs3_.bmp l:\stim\ecopd1\bildklein/neg (15)s.bmp
  0   0   3   5  10 cs3_.bmp l:\stim\ecopd1\bildklein/neg (11)s.bmp
  0   0   4   0  11 cs3_.bmp l:\stim\ecopd1\bildklein/neg (12)s.bmp
  0   0   4   1  23 cs3_.bmp l:\stim\ecopd1\bildklein/neg (24)s.bmp
  0   0   4   2   4 cs3_.bmp l:\stim\ecopd1\bildklein/neg (5)s.bmp
  0   0   4   3   8 cs3_.bmp l:\stim\ecopd1\bildklein/neg (9)s.bmp
  0   0   4   4   1 cs3_.bmp l:\stim\ecopd1\bildklein/neg (2)s.bmp
  0   0   4   5  15 cs3_.bmp l:\stim\ecopd1\bildklein/neg (16)s.bmp
  1   1   0   0  12 cs1_.bmp l:\stim\ecopd1\bildklein/pos (13)s.bmp
  1   1   0   1   3 cs1_.bmp l:\stim\ecopd1\bildklein/pos (4)s.bmp
  1   1   0   2  19 cs1_.bmp l:\stim\ecopd1\bildklein/pos (20)s.bmp
  1   1   0   3  16 cs1_.bmp l:\stim\ecopd1\bildklein/pos (17)s.bmp
  1   1   0   4   5 cs1_.bmp l:\stim\ecopd1\bildklein/pos (6)s.bmp
  1   1   0   5  11 cs1_.bmp l:\stim\ecopd1\bildklein/pos (12)s.bmp
  1   1   1   0   5 cs1_.bmp l:\stim\ecopd1\bildklein/pos (6)s.bmp
  1   1   1   1  17 cs1_.bmp l:\stim\ecopd1\bildklein/pos (18)s.bmp
  1   1   1   2  11 cs1_.bmp l:\stim\ecopd1\bildklein/pos (12)s.bmp
  1   1   1   3  20 cs1_.bmp l:\stim\ecopd1\bildklein/pos (21)s.bmp
  1   1   1   4   1 cs1_.bmp l:\stim\ecopd1\bildklein/pos (2)s.bmp
  1   1   1   5  13 cs1_.bmp l:\stim\ecopd1\bildklein/pos (14)s.bmp
  1   1   2   0  24 cs1_.bmp l:\stim\ecopd1\bildklein/pos (25)s.bmp
  1   1   2   1  12 cs1_.bmp l:\stim\ecopd1\bildklein/pos (13)s.bmp
  1   1   2   2   4 cs1_.bmp l:\stim\ecopd1\bildklein/pos (5)s.bmp
  1   1   2   3  19 cs1_.bmp l:\stim\ecopd1\bildklein/pos (20)s.bmp
  1   1   2   4   7 cs1_.bmp l:\stim\ecopd1\bildklein/pos (8)s.bmp
  1   1   2   5  22 cs1_.bmp l:\stim\ecopd1\bildklein/pos (23)s.bmp
  1   1   3   0  16 cs1_.bmp l:\stim\ecopd1\bildklein/pos (17)s.bmp
  1   1   3   1  17 cs1_.bmp l:\stim\ecopd1\bildklein/pos (18)s.bmp
  1   1   3   2   4 cs1_.bmp l:\stim\ecopd1\bildklein/pos (5)s.bmp
  1   1   3   3  11 cs1_.bmp l:\stim\ecopd1\bildklein/pos (12)s.bmp
  1   1   3   4   5 cs1_.bmp l:\stim\ecopd1\bildklein/pos (6)s.bmp
  1   1   3   5   6 cs1_.bmp l:\stim\ecopd1\bildklein/pos (7)s.bmp
  1   1   4   0   8 cs1_.bmp l:\stim\ecopd1\bildklein/pos (9)s.bmp
  1   1   4   1  18 cs1_.bmp l:\stim\ecopd1\bildklein/pos (19)s.bmp
  1   1   4   2   5 cs1_.bmp l:\stim\ecopd1\bildklein/pos (6)s.bmp
  1   1   4   3  19 cs1_.bmp l:\stim\ecopd1\bildklein/pos (20)s.bmp
  1   1   4   4  23 cs1_.bmp l:\stim\ecopd1\bildklein/pos (24)s.bmp
  1   1   4   5  16 cs1_.bmp l:\stim\ecopd1\bildklein/pos (17)s.bmp
  2   1   0   0   1 cs0_.bmp l:\stim\ecopd1\bildklein/pos (2)s.bmp
  2   1   0   1   2 cs0_.bmp l:\stim\ecopd1\bildklein/pos (3)s.bmp
  2   1   0   2  14 cs0_.bmp l:\stim\ecopd1\bildklein/pos (15)s.bmp
  2   1   0   3   8 cs0_.bmp l:\stim\ecopd1\bildklein/pos (9)s.bmp
  2   1   0   4  15 cs0_.bmp l:\stim\ecopd1\bildklein/pos (16)s.bmp
  2   1   0   5   6 cs0_.bmp l:\stim\ecopd1\bildklein/pos (7)s.bmp
  2   1   1   0  16 cs0_.bmp l:\stim\ecopd1\bildklein/pos (17)s.bmp
  2   1   1   1  20 cs0_.bmp l:\stim\ecopd1\bildklein/pos (21)s.bmp
  2   1   1   2   7 cs0_.bmp l:\stim\ecopd1\bildklein/pos (8)s.bmp
  2   1   1   3  19 cs0_.bmp l:\stim\ecopd1\bildklein/pos (20)s.bmp
  2   1   1   4   2 cs0_.bmp l:\stim\ecopd1\bildklein/pos (3)s.bmp
  2   1   1   5  12 cs0_.bmp l:\stim\ecopd1\bildklein/pos (13)s.bmp
  2   1   2   0   2 cs0_.bmp l:\stim\ecopd1\bildklein/pos (3)s.bmp
  2   1   2   1   7 cs0_.bmp l:\stim\ecopd1\bildklein/pos (8)s.bmp
  2   1   2   2   9 cs0_.bmp l:\stim\ecopd1\bildklein/pos (10)s.bmp
  2   1   2   3  19 cs0_.bmp l:\stim\ecopd1\bildklein/pos (20)s.bmp
  2   1   2   4  10 cs0_.bmp l:\stim\ecopd1\bildklein/pos (11)s.bmp
  2   1   2   5   4 cs0_.bmp l:\stim\ecopd1\bildklein/pos (5)s.bmp
  2   1   3   0  20 cs0_.bmp l:\stim\ecopd1\bildklein/pos (21)s.bmp
  2   1   3   1   6 cs0_.bmp l:\stim\ecopd1\bildklein/pos (7)s.bmp
  2   1   3   2  22 cs0_.bmp l:\stim\ecopd1\bildklein/pos (23)s.bmp
  2   1   3   3   2 cs0_.bmp l:\stim\ecopd1\bildklein/pos (3)s.bmp
  2   1   3   4   5 cs0_.bmp l:\stim\ecopd1\bildklein/pos (6)s.bmp
  2   1   3   5   1 cs0_.bmp l:\stim\ecopd1\bildklein/pos (2)s.bmp
  2   1   4   0   5 cs0_.bmp l:\stim\ecopd1\bildklein/pos (6)s.bmp
  2   1   4   1   8 cs0_.bmp l:\stim\ecopd1\bildklein/pos (9)s.bmp
  2   1   4   2  17 cs0_.bmp l:\stim\ecopd1\bildklein/pos (18)s.bmp
  2   1   4   3  18 cs0_.bmp l:\stim\ecopd1\bildklein/pos (19)s.bmp
  2   1   4   4  23 cs0_.bmp l:\stim\ecopd1\bildklein/pos (24)s.bmp
  2   1   4   5   7 cs0_.bmp l:\stim\ecopd1\bildklein/pos (8)s.bmp
  3   0   0   0   4 cs4_.bmp l:\stim\ecopd1\bildklein/neg (5)s.bmp
  3   0   0   1  15 cs4_.bmp l:\stim\ecopd1\bildklein/neg (16)s.bmp
  3   0   0   2  14 cs4_.bmp l:\stim\ecopd1\bildklein/neg (15)s.bmp
  3   0   0   3   0 cs4_.bmp l:\stim\ecopd1\bildklein/neg (1)s.bmp
  3   0   0   4   6 cs4_.bmp l:\stim\ecopd1\bildklein/neg (7)s.bmp
  3   0   0   5   7 cs4_.bmp l:\stim\ecopd1\bildklein/neg (8)s.bmp
  3   0   1   0  19 cs4_.bmp l:\stim\ecopd1\bildklein/neg (20)s.bmp
  3   0   1   1  10 cs4_.bmp l:\stim\ecopd1\bildklein/neg (11)s.bmp
  3   0   1   2  16 cs4_.bmp l:\stim\ecopd1\bildklein/neg (17)s.bmp
  3   0   1   3  20 cs4_.bmp l:\stim\ecopd1\bildklein/neg (21)s.bmp
  3   0   1   4  13 cs4_.bmp l:\stim\ecopd1\bildklein/neg (14)s.bmp
  3   0   1   5  15 cs4_.bmp l:\stim\ecopd1\bildklein/neg (16)s.bmp
  3   0   2   0  23 cs4_.bmp l:\stim\ecopd1\bildklein/neg (24)s.bmp
  3   0   2   1   8 cs4_.bmp l:\stim\ecopd1\bildklein/neg (9)s.bmp
  3   0   2   2   9 cs4_.bmp l:\stim\ecopd1\bildklein/neg (10)s.bmp
  3   0   2   3  18 cs4_.bmp l:\stim\ecopd1\bildklein/neg (19)s.bmp
  3   0   2   4  11 cs4_.bmp l:\stim\ecopd1\bildklein/neg (12)s.bmp
  3   0   2   5   7 cs4_.bmp l:\stim\ecopd1\bildklein/neg (8)s.bmp
  3   0   3   0  18 cs4_.bmp l:\stim\ecopd1\bildklein/neg (19)s.bmp
  3   0   3   1  19 cs4_.bmp l:\stim\ecopd1\bildklein/neg (20)s.bmp
  3   0   3   2   2 cs4_.bmp l:\stim\ecopd1\bildklein/neg (3)s.bmp
  3   0   3   3  12 cs4_.bmp l:\stim\ecopd1\bildklein/neg (13)s.bmp
  3   0   3   4   5 cs4_.bmp l:\stim\ecopd1\bildklein/neg (6)s.bmp
  3   0   3   5  10 cs4_.bmp l:\stim\ecopd1\bildklein/neg (11)s.bmp
  3   0   4   0   9 cs4_.bmp l:\stim\ecopd1\bildklein/neg (10)s.bmp
  3   0   4   1  21 cs4_.bmp l:\stim\ecopd1\bildklein/neg (22)s.bmp
  3   0   4   2  14 cs4_.bmp l:\stim\ecopd1\bildklein/neg (15)s.bmp
  3   0   4   3   6 cs4_.bmp l:\stim\ecopd1\bildklein/neg (7)s.bmp
  3   0   4   4   3 cs4_.bmp l:\stim\ecopd1\bildklein/neg (4)s.bmp
  3   0   4   5   0 cs4_.bmp l:\stim\ecopd1\bildklein/neg (1)s.bmp
  4   1   0   0   2 cs7_.bmp l:\stim\ecopd1\bildklein/pos (3)s.bmp
  4   1   0   1   7 cs7_.bmp l:\stim\ecopd1\bildklein/pos (8)s.bmp
  4   1   0   2  18 cs7_.bmp l:\stim\ecopd1\bildklein/pos (19)s.bmp
  4   1   0   3  24 cs7_.bmp l:\stim\ecopd1\bildklein/pos (25)s.bmp
  4   1   0   4  20 cs7_.bmp l:\stim\ecopd1\bildklein/pos (21)s.bmp
  4   1   0   5   1 cs7_.bmp l:\stim\ecopd1\bildklein/pos (2)s.bmp
  4   1   1   0  19 cs7_.bmp l:\stim\ecopd1\bildklein/pos (20)s.bmp
  4   1   1   1  14 cs7_.bmp l:\stim\ecopd1\bildklein/pos (15)s.bmp
  4   1   1   2   5 cs7_.bmp l:\stim\ecopd1\bildklein/pos (6)s.bmp
  4   1   1   3  15 cs7_.bmp l:\stim\ecopd1\bildklein/pos (16)s.bmp
  4   1   1   4  10 cs7_.bmp l:\stim\ecopd1\bildklein/pos (11)s.bmp
  4   1   1   5  16 cs7_.bmp l:\stim\ecopd1\bildklein/pos (17)s.bmp
  4   1   2   0  13 cs7_.bmp l:\stim\ecopd1\bildklein/pos (14)s.bmp
  4   1   2   1   0 cs7_.bmp l:\stim\ecopd1\bildklein/pos (1)s.bmp
  4   1   2   2   9 cs7_.bmp l:\stim\ecopd1\bildklein/pos (10)s.bmp
  4   1   2   3   8 cs7_.bmp l:\stim\ecopd1\bildklein/pos (9)s.bmp
  4   1   2   4   6 cs7_.bmp l:\stim\ecopd1\bildklein/pos (7)s.bmp
  4   1   2   5  22 cs7_.bmp l:\stim\ecopd1\bildklein/pos (23)s.bmp
  4   1   3   0  18 cs7_.bmp l:\stim\ecopd1\bildklein/pos (19)s.bmp
  4   1   3   1  20 cs7_.bmp l:\stim\ecopd1\bildklein/pos (21)s.bmp
  4   1   3   2  22 cs7_.bmp l:\stim\ecopd1\bildklein/pos (23)s.bmp
  4   1   3   3   7 cs7_.bmp l:\stim\ecopd1\bildklein/pos (8)s.bmp
  4   1   3   4  12 cs7_.bmp l:\stim\ecopd1\bildklein/pos (13)s.bmp
  4   1   3   5   2 cs7_.bmp l:\stim\ecopd1\bildklein/pos (3)s.bmp
  4   1   4   0   3 cs7_.bmp l:\stim\ecopd1\bildklein/pos (4)s.bmp
  4   1   4   1  15 cs7_.bmp l:\stim\ecopd1\bildklein/pos (16)s.bmp
  4   1   4   2   6 cs7_.bmp l:\stim\ecopd1\bildklein/pos (7)s.bmp
  4   1   4   3   5 cs7_.bmp l:\stim\ecopd1\bildklein/pos (6)s.bmp
  4   1   4   4  11 cs7_.bmp l:\stim\ecopd1\bildklein/pos (12)s.bmp
