phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,288,1,1,2,1,positive,acquisition,1500.JPG,21.png,0,None,None,None,None
trials,288,1,2,2,1,neutral,acquisition,7175.JPG,26.png,0,None,None,None,None
trials,288,1,3,2,1,positive,extinction,empty.png,8.png,0,None,None,None,None
trials,288,1,4,2,NA,NA,NA,22.png,25.png,0,None,None,None,None
trials,288,1,5,2,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,288,1,6,2,NA,NA,NA,9280.JPG,5720.JPG,0,None,None,None,None
trials,288,1,7,2,1,negative,extinction,empty.png,7.png,0,None,None,None,None
trials,288,1,8,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,288,1,9,2,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,288,1,10,2,1,negative,acquisition,9041.JPG,11.png,0,None,None,None,None
trials,288,1,11,2,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,288,1,12,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,288,1,13,2,NA,NA,NA,empty.png,27.png,0,None,None,None,None
trials,288,1,14,2,1,neutral,acquisition,7080.JPG,4.png,0,None,None,None,None
trials,288,1,15,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,288,1,16,2,NA,NA,NA,9000.JPG,5870.JPG,0,None,None,None,None
trials,288,1,17,2,1,positive,extinction,empty.png,17.png,0,None,None,None,None
trials,288,1,18,2,1,negative,acquisition,9432.JPG,14.png,0,None,None,None,None
trials,288,1,19,2,1,neutral,extinction,empty.png,5.png,0,None,None,None,None
trials,288,1,20,2,NA,NA,NA,9000.JPG,5870.JPG,0,None,None,None,None
trials,288,1,21,2,2,negative,acquisition,9041.JPG,11.png,0,None,None,None,None
trials,288,1,22,2,2,positive,extinction,empty.png,17.png,0,None,None,None,None
trials,288,1,23,2,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,288,1,24,2,1,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,288,1,25,2,2,negative,acquisition,9432.JPG,14.png,0,None,None,None,None
trials,288,1,26,2,2,positive,acquisition,1500.JPG,21.png,0,None,None,None,None
trials,288,1,27,2,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,288,1,28,2,NA,NA,NA,15.png,19.png,0,None,None,None,None
trials,288,1,29,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,288,1,30,2,1,neutral,extinction,empty.png,20.png,0,None,None,None,None
trials,288,1,31,2,NA,NA,NA,9280.JPG,5720.JPG,0,None,None,None,None
trials,288,1,32,2,1,positive,extinction,empty.png,12.png,0,None,None,None,None
trials,288,1,33,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,288,1,34,2,NA,NA,NA,16.png,13.png,0,None,None,None,None
trials,288,1,35,2,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,288,1,36,2,3,negative,acquisition,9041.JPG,11.png,0,None,None,None,None
trials,288,1,37,2,1,neutral,extinction,empty.png,23.png,0,None,None,None,None
trials,288,1,38,2,1,negative,acquisition,2399.JPG,1.png,0,None,None,None,None
trials,288,1,39,2,NA,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,288,1,40,2,1,negative,extinction,empty.png,3.png,0,None,None,None,None
trials,288,1,41,2,3,positive,extinction,empty.png,17.png,0,None,None,None,None
trials,288,1,42,2,1,neutral,acquisition,7002.JPG,24.png,0,None,None,None,None
trials,288,1,43,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,288,1,44,2,2,neutral,acquisition,7080.JPG,4.png,0,None,None,None,None
