phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,260,1,1,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,260,1,2,1,1,neutral,extinction,8.png,empty.png,0,None,None,None,None
trials,260,1,3,1,NA,NA,NA,9280.JPG,empty.png,0,None,None,None,None
trials,260,1,4,1,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,260,1,5,1,1,neutral,acquisition,4.png,7009.JPG,0,None,None,None,None
trials,260,1,6,1,1,neutral,extinction,21.png,empty.png,0,None,None,None,None
trials,260,1,7,1,NA,NA,NA,16.png,27.png,0,None,None,None,None
trials,260,1,8,1,1,positive,acquisition,7.png,1604.JPG,0,None,None,None,None
trials,260,1,9,1,1,positive,extinction,1.png,empty.png,0,None,None,None,None
trials,260,1,10,1,1,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,260,1,11,1,1,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,260,1,12,1,1,positive,extinction,9.png,empty.png,0,None,None,None,None
trials,260,1,13,1,NA,NA,NA,5611.JPG,5970.JPG,0,None,None,None,None
trials,260,1,14,1,1,negative,acquisition,17.png,2141.JPG,0,None,None,None,None
trials,260,1,15,1,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,260,1,16,1,1,positive,acquisition,26.png,1721.JPG,0,None,None,None,None
trials,260,1,17,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,260,1,18,1,NA,NA,NA,empty.png,5870.JPG,0,None,None,None,None
trials,260,1,19,1,1,neutral,acquisition,11.png,7002.JPG,0,None,None,None,None
trials,260,1,20,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,260,1,21,1,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,260,1,22,1,1,neutral,acquisition,24.png,7025.JPG,0,None,None,None,None
trials,260,1,23,1,2,neutral,acquisition,4.png,7009.JPG,0,None,None,None,None
trials,260,1,24,1,1,neutral,extinction,14.png,empty.png,0,None,None,None,None
trials,260,1,25,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,260,1,26,1,NA,NA,NA,22.png,empty.png,0,None,None,None,None
trials,260,1,27,1,NA,NA,NA,5660.JPG,5250.JPG,0,None,None,None,None
trials,260,1,28,1,2,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,260,1,29,1,2,positive,acquisition,7.png,1604.JPG,0,None,None,None,None
trials,260,1,30,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,260,1,31,1,2,neutral,extinction,8.png,empty.png,0,None,None,None,None
trials,260,1,32,1,NA,NA,NA,9000.JPG,5720.JPG,0,None,None,None,None
trials,260,1,33,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,260,1,34,1,1,negative,acquisition,3.png,2399.JPG,0,None,None,None,None
trials,260,1,35,1,NA,NA,NA,15.png,13.png,0,None,None,None,None
trials,260,1,36,1,2,neutral,acquisition,24.png,7025.JPG,0,None,None,None,None
trials,260,1,37,1,NA,NA,NA,9000.JPG,5720.JPG,0,None,None,None,None
trials,260,1,38,1,1,negative,acquisition,12.png,2750.JPG,0,None,None,None,None
trials,260,1,39,1,NA,NA,NA,25.png,2.png,0,None,None,None,None
trials,260,1,40,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,260,1,41,1,2,positive,acquisition,26.png,1721.JPG,0,None,None,None,None
trials,260,1,42,1,NA,NA,NA,15.png,13.png,0,None,None,None,None
trials,260,1,43,1,2,negative,acquisition,12.png,2750.JPG,0,None,None,None,None
trials,260,1,44,1,2,neutral,extinction,14.png,empty.png,0,None,None,None,None
trials,260,1,45,1,2,positive,extinction,1.png,empty.png,0,None,None,None,None
trials,260,1,46,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,260,1,47,1,3,positive,acquisition,7.png,1604.JPG,0,None,None,None,None
trials,260,1,48,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,260,1,49,1,NA,NA,NA,9000.JPG,5720.JPG,0,None,None,None,None
trials,260,1,50,1,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,260,1,51,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,260,1,52,1,1,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,260,1,53,1,NA,NA,NA,15.png,13.png,0,None,None,None,None
trials,260,1,54,1,NA,NA,NA,5611.JPG,5970.JPG,0,None,None,None,None
trials,260,1,55,1,NA,NA,NA,16.png,27.png,0,None,None,None,None
trials,260,1,56,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,260,1,57,1,3,positive,acquisition,26.png,1721.JPG,0,None,None,None,None
trials,260,1,58,1,2,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,260,1,59,1,3,neutral,acquisition,4.png,7009.JPG,0,None,None,None,None
trials,260,1,60,1,2,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,260,1,61,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
