phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,291,1,1,2,1,negative,extinction,empty.png,21.png,0,None,None,None,None
trials,291,1,2,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,291,1,3,2,1,negative,extinction,empty.png,4.png,0,None,None,None,None
trials,291,1,4,2,1,negative,acquisition,9265.JPG,5.png,0,None,None,None,None
trials,291,1,5,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,291,1,6,2,1,negative,acquisition,2276.JPG,1.png,0,None,None,None,None
trials,291,1,7,2,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,291,1,8,2,1,positive,acquisition,1440.JPG,7.png,0,None,None,None,None
trials,291,1,9,2,1,positive,extinction,empty.png,11.png,0,None,None,None,None
trials,291,1,10,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,291,1,11,2,NA,NA,NA,5870.JPG,5660.JPG,0,None,None,None,None
trials,291,1,12,2,1,neutral,extinction,empty.png,3.png,0,None,None,None,None
trials,291,1,13,2,1,negative,extinction,empty.png,26.png,0,None,None,None,None
trials,291,1,14,2,1,positive,extinction,empty.png,9.png,0,None,None,None,None
trials,291,1,15,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,291,1,16,2,1,negative,acquisition,2900.1.JPG,17.png,0,None,None,None,None
trials,291,1,17,2,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,291,1,18,2,NA,NA,NA,5611.JPG,5780.JPG,0,None,None,None,None
trials,291,1,19,2,2,positive,extinction,empty.png,9.png,0,None,None,None,None
trials,291,1,20,2,1,neutral,extinction,empty.png,8.png,0,None,None,None,None
trials,291,1,21,2,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,291,1,22,2,NA,NA,NA,22.png,27.png,0,None,None,None,None
trials,291,1,23,2,2,positive,acquisition,1440.JPG,7.png,0,None,None,None,None
trials,291,1,24,2,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,291,1,25,2,3,positive,extinction,empty.png,9.png,0,None,None,None,None
trials,291,1,26,2,2,neutral,extinction,empty.png,3.png,0,None,None,None,None
trials,291,1,27,2,1,neutral,acquisition,7025.JPG,12.png,0,None,None,None,None
trials,291,1,28,2,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,291,1,29,2,2,positive,extinction,empty.png,11.png,0,None,None,None,None
trials,291,1,30,2,NA,NA,NA,16.png,empty.png,0,None,None,None,None
trials,291,1,31,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,291,1,32,2,NA,NA,NA,9000.JPG,5720.JPG,0,None,None,None,None
trials,291,1,33,2,NA,NA,NA,9280.JPG,empty.png,0,None,None,None,None
trials,291,1,34,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,291,1,35,2,NA,NA,NA,22.png,27.png,0,None,None,None,None
trials,291,1,36,2,2,negative,extinction,empty.png,4.png,0,None,None,None,None
trials,291,1,37,2,2,negative,extinction,empty.png,21.png,0,None,None,None,None
trials,291,1,38,2,1,neutral,acquisition,7035.JPG,18.png,0,None,None,None,None
trials,291,1,39,2,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,291,1,40,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,291,1,41,2,1,positive,extinction,empty.png,24.png,0,None,None,None,None
trials,291,1,42,2,NA,NA,NA,5970.JPG,empty.png,0,None,None,None,None
trials,291,1,43,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,291,1,44,2,2,negative,acquisition,9265.JPG,5.png,0,None,None,None,None
trials,291,1,45,2,NA,NA,NA,5611.JPG,5780.JPG,0,None,None,None,None
trials,291,1,46,2,2,negative,extinction,empty.png,26.png,0,None,None,None,None
trials,291,1,47,2,3,neutral,extinction,empty.png,3.png,0,None,None,None,None
trials,291,1,48,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,291,1,49,2,1,positive,acquisition,1620.JPG,20.png,0,None,None,None,None
trials,291,1,50,2,NA,NA,NA,2.png,25.png,0,None,None,None,None
trials,291,1,51,2,3,negative,acquisition,9265.JPG,5.png,0,None,None,None,None
trials,291,1,52,2,NA,NA,NA,2.png,25.png,0,None,None,None,None
trials,291,1,53,2,NA,NA,NA,5870.JPG,5660.JPG,0,None,None,None,None
trials,291,1,54,2,2,positive,acquisition,1620.JPG,20.png,0,None,None,None,None
trials,291,1,55,2,2,neutral,extinction,empty.png,8.png,0,None,None,None,None
trials,291,1,56,2,2,negative,acquisition,2900.1.JPG,17.png,0,None,None,None,None
trials,291,1,57,2,2,neutral,acquisition,7035.JPG,18.png,0,None,None,None,None
trials,291,1,58,2,3,negative,extinction,empty.png,26.png,0,None,None,None,None
trials,291,1,59,2,3,positive,acquisition,1440.JPG,7.png,0,None,None,None,None
trials,291,1,60,2,2,negative,acquisition,2276.JPG,1.png,0,None,None,None,None
trials,291,1,61,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,291,1,62,2,3,positive,extinction,empty.png,11.png,0,None,None,None,None
trials,291,1,63,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,291,1,64,2,3,negative,acquisition,2276.JPG,1.png,0,None,None,None,None
trials,291,1,65,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,291,1,66,2,NA,NA,NA,empty.png,5970.JPG,0,None,None,None,None
trials,291,1,67,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,291,1,68,2,4,negative,extinction,empty.png,26.png,1,0,0,0,None
trials,291,1,69,2,NA,NA,NA,22.png,27.png,0,None,None,None,None
trials,291,1,70,2,NA,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,291,1,71,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,291,1,72,2,3,positive,acquisition,1620.JPG,20.png,0,None,None,None,None
trials,291,1,73,2,NA,NA,NA,empty.png,9280.JPG,0,None,None,None,None
trials,291,1,74,2,3,negative,extinction,empty.png,21.png,0,None,None,None,None
trials,291,1,75,2,4,positive,acquisition,1440.JPG,7.png,1,1,0,0,None
trials,291,1,76,2,NA,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,291,1,77,2,NA,NA,NA,13.png,6.png,0,None,None,None,None
trials,291,1,78,2,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,291,1,79,2,2,neutral,acquisition,7025.JPG,12.png,0,None,None,None,None
trials,291,1,80,2,4,neutral,extinction,empty.png,3.png,1,0,0,0,None
trials,291,1,81,2,NA,NA,NA,9000.JPG,5720.JPG,0,None,None,None,None
trials,291,1,82,2,NA,NA,NA,13.png,6.png,0,None,None,None,None
trials,291,1,83,2,1,neutral,acquisition,7090.JPG,14.png,0,None,None,None,None
