phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,287,1,1,1,NA,NA,NA,27.png,25.png,0,None,None,None,None
trials,287,1,2,1,1,negative,extinction,17.png,empty.png,0,None,None,None,None
trials,287,1,3,1,NA,NA,NA,6.png,13.png,0,None,None,None,None
trials,287,1,4,1,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,287,1,5,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,287,1,6,1,NA,NA,NA,27.png,25.png,0,None,None,None,None
trials,287,1,7,1,1,negative,extinction,21.png,empty.png,0,None,None,None,None
trials,287,1,8,1,1,positive,acquisition,10.png,1604.JPG,0,None,None,None,None
trials,287,1,9,1,NA,NA,NA,6.png,13.png,0,None,None,None,None
trials,287,1,10,1,2,negative,extinction,17.png,empty.png,0,None,None,None,None
trials,287,1,11,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,287,1,12,1,2,positive,acquisition,10.png,1604.JPG,0,None,None,None,None
trials,287,1,13,1,1,negative,extinction,11.png,empty.png,0,None,None,None,None
trials,287,1,14,1,1,neutral,extinction,3.png,empty.png,0,None,None,None,None
trials,287,1,15,1,1,positive,extinction,9.png,empty.png,0,None,None,None,None
trials,287,1,16,1,NA,NA,NA,5720.JPG,9000.JPG,0,None,None,None,None
trials,287,1,17,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,287,1,18,1,NA,NA,NA,empty.png,5970.JPG,0,None,None,None,None
trials,287,1,19,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,287,1,20,1,2,negative,extinction,21.png,empty.png,0,None,None,None,None
trials,287,1,21,1,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,287,1,22,1,1,negative,acquisition,1.png,9041.JPG,0,None,None,None,None
trials,287,1,23,1,1,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,287,1,24,1,1,negative,acquisition,20.png,3181.JPG,0,None,None,None,None
trials,287,1,25,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,287,1,26,1,1,neutral,acquisition,26.png,7000.JPG,0,None,None,None,None
trials,287,1,27,1,NA,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,287,1,28,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,287,1,29,1,3,negative,extinction,21.png,empty.png,0,None,None,None,None
trials,287,1,30,1,2,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,287,1,31,1,1,neutral,acquisition,24.png,7705.JPG,0,None,None,None,None
trials,287,1,32,1,1,neutral,acquisition,5.png,7175.JPG,0,None,None,None,None
trials,287,1,33,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,287,1,34,1,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,287,1,35,1,1,positive,extinction,8.png,empty.png,0,None,None,None,None
trials,287,1,36,1,2,negative,acquisition,1.png,9041.JPG,0,None,None,None,None
trials,287,1,37,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,287,1,38,1,NA,NA,NA,5970.JPG,empty.png,0,None,None,None,None
trials,287,1,39,1,NA,NA,NA,5250.JPG,5780.JPG,0,None,None,None,None
trials,287,1,40,1,NA,NA,NA,16.png,2.png,0,None,None,None,None
trials,287,1,41,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,287,1,42,1,1,positive,acquisition,12.png,1620.JPG,0,None,None,None,None
trials,287,1,43,1,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,287,1,44,1,2,neutral,acquisition,5.png,7175.JPG,0,None,None,None,None
trials,287,1,45,1,3,negative,extinction,17.png,empty.png,0,None,None,None,None
trials,287,1,46,1,NA,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
